           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -1.222704    0.000000        4.376977       -2.540471    0.000000   -0.000000    0.073309    5.640483
    0.009804    0.055257   -1.503202   -1.221652   -0.050732        4.376960       -2.540709    0.009603    0.000009    0.073309    5.640483
    0.019608    0.110261   -1.435723   -1.218496   -0.101307        4.376906       -2.540941    0.038369    0.000143    0.073309    5.640483
    0.029412    0.164765   -1.368477   -1.213241   -0.151546        4.376808       -2.541168    0.086166    0.000716    0.073309    5.640483
    0.039216    0.218523   -1.301580   -1.205897   -0.201272        4.376657       -2.541390    0.152779    0.002237    0.073309    5.640483
    0.049020    0.271302   -1.235146   -1.196477   -0.250310        4.376445       -2.541611    0.237906    0.005379    0.073309    5.640483
    0.058824    0.322877   -1.169290   -1.184997   -0.298485        4.376158       -2.541832    0.341169    0.010948    0.073309    5.640483
    0.068627    0.373036   -1.104126   -1.171478   -0.345625        4.375782       -2.542053    0.462111    0.019846    0.073309    5.640483
    0.078431    0.421586   -1.039765   -1.155945   -0.391563        4.375299       -2.542277    0.600207    0.033022    0.073309    5.640483
    0.088235    0.468347   -0.976318   -1.138427   -0.436133        4.374686       -2.542504    0.754866    0.051435    0.073309    5.640483
    0.098039    0.513160   -0.913893   -1.118957   -0.479174        4.373913       -2.542736    0.925438    0.076004    0.073309    5.640483
    0.107843    0.555885   -0.852599   -1.097571   -0.520532        4.372947       -2.542975    1.111222    0.107574    0.073309    5.640483
    0.117647    0.596403   -0.792539   -1.074312   -0.560057        4.371742       -2.543220    1.311470    0.146877    0.073309    5.640483
    0.127451    0.634616   -0.733816   -1.049223   -0.597607        4.370245       -2.543472    1.525399    0.194511    0.073309    5.640483
    0.137255    0.670449   -0.676530   -1.022354   -0.633049        4.368392       -2.543732    1.752193    0.250913    0.073309    5.640483
    0.147059    0.703846   -0.620778   -0.993756   -0.666258        4.366104       -2.543999    1.991015    0.316354    0.073309    5.640483
    0.156863    0.734772   -0.566654   -0.963487   -0.697122        4.363289       -2.544272    2.241013    0.390930    0.073309    5.640483
    0.166667    0.763215   -0.514248   -0.931606   -0.725538        4.359842       -2.544547    2.501325    0.474569    0.073309    5.640483
    0.176471    0.789178   -0.463649   -0.898176   -0.751419        4.355650       -2.544820    2.771088    0.567041    0.073309    5.640483
