           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.734211    0.000000       29.825640       -9.455389   -0.000000    0.000000    0.164242    7.436180
    0.002488    0.018497   -1.557209   -0.735230    0.146802       29.824702       -9.518806    0.001075    0.000000    0.164242    7.436180
    0.004975    0.036991   -1.543583   -0.738275    0.292093       29.821784       -9.581330    0.004300    0.000001    0.164242    7.436180
    0.007463    0.055478   -1.529883   -0.743321    0.435511       29.816760       -9.643002    0.009673    0.000005    0.164242    7.436180
    0.009950    0.073955   -1.516071   -0.750335    0.576691       29.809504       -9.703859    0.017195    0.000017    0.164242    7.436180
    0.012438    0.092418   -1.502112   -0.759284    0.715264       29.799881       -9.763939    0.026864    0.000042    0.164242    7.436180
    0.014925    0.110863   -1.487969   -0.770124    0.850856       29.787741       -9.823279    0.038677    0.000088    0.164242    7.436180
    0.017413    0.129285   -1.473609   -0.782809    0.983096       29.772920       -9.881912    0.052633    0.000164    0.164242    7.436180
    0.019900    0.147682   -1.458997   -0.797287    1.111608       29.755235       -9.939873    0.068729    0.000281    0.164242    7.436180
    0.022388    0.166049   -1.444102   -0.813498    1.236019       29.734486       -9.997192    0.086961    0.000451    0.164242    7.436180
    0.024876    0.184380   -1.428891   -0.831379    1.355959       29.710449      -10.053900    0.107326    0.000691    0.164242    7.436180
    0.027363    0.202671   -1.413334   -0.850862    1.471059       29.682879      -10.110025    0.129819    0.001016    0.164242    7.436180
    0.029851    0.220917   -1.397403   -0.871870    1.580954       29.651506      -10.165592    0.154436    0.001446    0.164242    7.436180
    0.032338    0.239110   -1.381070   -0.894326    1.685284       29.616031      -10.220625    0.181170    0.002002    0.164242    7.436180
    0.034826    0.257246   -1.364308   -0.918143    1.783694       29.576127      -10.275146    0.210015    0.002708    0.164242    7.436180
    0.037313    0.275318   -1.347095   -0.943231    1.875837       29.531438      -10.329174    0.240965    0.003588    0.164242    7.436180
    0.039801    0.293318   -1.329405   -0.969496    1.961373       29.481571      -10.382724    0.274011    0.004672    0.164242    7.436180
    0.042289    0.311239   -1.311220   -0.996838    2.039968       29.426098      -10.435808    0.309144    0.005989    0.164242    7.436180
    0.044776    0.329072   -1.292521   -1.025152    2.111298       29.364553      -10.488437    0.346355    0.007573    0.164242    7.436180
    0.047264    0.346808   -1.273289   -1.054330    2.175051       29.296429      -10.540615    0.385634    0.009459    0.164242    7.436180
    0.049751    0.364439   -1.253510   -1.084258    2.230921       29.221175      -10.592344    0.426968    0.011684    0.164242    7.436180
    0.052239    0.381954   -1.233172   -1.114818    2.278616       29.138194      -10.643618    0.470344    0.014288    0.164242    7.436180
    0.054726    0.399343   -1.212263   -1.145890    2.317854       29.046842      -10.694429    0.515749    0.017315    0.164242    7.436180
    0.057214    0.416594   -1.190776   -1.177347    2.348365       28.946423      -10.744761    0.563167    0.020808    0.164242    7.436180
    0.059701    0.433695   -1.168705   -1.209062    2.369892       28.836191      -10.794591    0.612581    0.024813    0.164242    7.436180
    0.062189    0.450635   -1.146045   -1.240902    2.382192       28.715347      -10.843889    0.663974    0.029379    0.164242    7.436180
    0.064677    0.467399   -1.122796   -1.272730    2.385034       28.583038      -10.892616    0.717326    0.034556    0.164242    7.436180
    0.067164    0.483975   -1.098960   -1.304409    2.378203       28.438360      -10.940724    0.772615    0.040395    0.164242    7.436180
    0.069652    0.500348   -1.074540   -1.335796    2.361500       28.280359      -10.988153    0.829819    0.046948    0.164242    7.436180
    0.072139    0.516503   -1.049544   -1.366746    2.334741       28.108035      -11.034832    0.888913    0.054267    0.164242    7.436180
    0.074627    0.532426   -1.023980   -1.397112    2.297759       27.920349      -11.080674    0.949872    0.062405    0.164242    7.436180
    0.077114    0.548099   -0.997861   -1.426745    2.250408       27.716230      -11.125580    1.012667    0.071416    0.164242    7.436180
    0.079602    0.563508   -0.971202   -1.455492    2.192557       27.494588      -11.169431    1.077269    0.081350    0.164242    7.436180
    0.082090    0.578636   -0.944020   -1.483198    2.124102       27.254332      -11.212092    1.143645    0.092259    0.164242    7.436180
    0.084577    0.593467   -0.916337   -1.509708    2.044958       26.994390      -11.253405    1.211763    0.104191    0.164242    7.436180
    0.087065    0.607982   -0.888175   -1.534863    1.955069       26.713733      -11.293191    1.281586    0.117193    0.164242    7.436180
    0.089552    0.622167   -0.859562   -1.558505    1.854406       26.411414      -11.331245    1.353077    0.131307    0.164242    7.436180
    0.092040    0.636003   -0.830527   -1.580472    1.742974       26.086603      -11.367335    1.426196    0.146573    0.164242    7.436180
    0.094527    0.649475   -0.801103   -1.600603    1.620813       25.738638      -11.401200    1.500903    0.163028    0.164242    7.436180
    0.097015    0.662566   -0.771324   -1.618738    1.488005       25.367084      -11.432549    1.577153    0.180701    0.164242    7.436180
    0.099502    0.675259   -0.741229   -1.634714    1.344683       24.971793      -11.461057    1.654902    0.199618    0.164242    7.436180
    0.101990    0.687540   -0.710860   -1.648370    1.191030       24.552983      -11.486367    1.734103    0.219798    0.164242    7.436180
    0.104478    0.699394   -0.680262   -1.659548    1.027295       24.111320      -11.508086    1.814706    0.241256    0.164242    7.436180
    0.106965    0.710806   -0.649480   -1.668091    0.853796       23.647998      -11.525791    1.896661    0.263997    0.164242    7.436180
    0.109453    0.721764   -0.618566   -1.673845    0.670936       23.164831      -11.539022    1.979917    0.288021    0.164242    7.436180
    0.111940    0.732255   -0.587573   -1.676663    0.479206       22.664338      -11.547294    2.064419    0.313322    0.164242    7.436180
    0.114428    0.742269   -0.556556   -1.676403    0.279204       22.149817      -11.550094    2.150113    0.339883    0.164242    7.436180
    0.116915    0.751795   -0.525573   -1.672929    0.071639       21.625401      -11.546894    2.236942    0.367685    0.164242    7.436180
    0.119403    0.760827   -0.494685   -1.666118   -0.142650       21.096091      -11.537154    2.324850    0.396697    0.164242    7.436180
    0.121891    0.769357   -0.463954   -1.655858   -0.362693       20.567748      -11.520336    2.413778    0.426885    0.164242    7.436180
    0.124378    0.777381   -0.433446   -1.642051   -0.587372       20.047037      -11.495917    2.503669    0.458205    0.164242    7.436180
    0.126866    0.784895   -0.403227   -1.624617   -0.815426       19.541317      -11.463406    2.594463    0.490610    0.164242    7.436180
    0.129353    0.791898   -0.373365   -1.603494   -1.045440       19.058460      -11.422359    2.686100    0.524046    0.164242    7.436180
    0.131841    0.798390   -0.343928   -1.578643   -1.275860       18.606611      -11.372399    2.778521    0.558454    0.164242    7.436180
    0.134328    0.804373   -0.314985   -1.550050   -1.504995       18.193881      -11.313234    2.871668    0.593772    0.164242    7.436180
    0.136816    0.809853   -0.286605   -1.517730   -1.731040       17.827985      -11.244682    2.965480    0.629932    0.164242    7.436180
    0.139303    0.814834   -0.258858   -1.481724   -1.952102       17.515854      -11.166679    3.059900    0.666867    0.164242    7.436180
    0.141791    0.819326   -0.231810   -1.442107   -2.166228       17.263239      -11.079303    3.154871    0.704507    0.164242    7.436180
    0.144279    0.823337   -0.205527   -1.398986   -2.371448       17.074340      -10.982775    3.250336    0.742779    0.164242    7.436180
    0.146766    0.826880   -0.180074   -1.352499   -2.565820       16.951496      -10.877470    3.346240    0.781613    0.164242    7.436180
    0.149254    0.829968   -0.155510   -1.302820   -2.747471       16.894976      -10.763914    3.442529    0.820938    0.164242    7.436180
    0.151741    0.832616   -0.131893   -1.250150   -2.914654       16.902877      -10.642773    3.539151    0.860686    0.164242    7.436180
    0.154229    0.834839   -0.109276   -1.194724   -3.065787       16.971164      -10.514839    3.636056    0.900790    0.164242    7.436180
    0.156716    0.836657   -0.087709   -1.136800   -3.199496       17.093845      -10.381011    3.733195    0.941187    0.164242    7.436180
    0.159204    0.838086   -0.067233   -1.076662   -3.314647       17.263259      -10.242268    3.830523    0.981815    0.164242    7.436180
    0.161692    0.839149   -0.047888   -1.014613   -3.410373       17.470462      -10.099639    3.927996    1.022620    0.164242    7.436180
    0.164179    0.839864   -0.029706   -0.950971   -3.486086       17.705676       -9.954179    4.025572    1.063548    0.164242    7.436180
    0.166667    0.840255   -0.012714   -0.886066   -3.541480       17.958752       -9.806933    4.123212    1.104551    0.164242    7.436180
    0.169154    0.840342    0.003069   -0.820234   -3.576523       18.219617       -9.658913    4.220879    1.145586    0.164242    7.436180
    0.171642    0.840149    0.017628   -0.753812   -3.591445       18.478675       -9.511072    4.318540    1.186615    0.164242    7.436180
    0.174129    0.839698    0.030955   -0.687138   -3.586710       18.727129       -9.364288    4.416164    1.227601    0.164242    7.436180
    0.176617    0.839012    0.043049   -0.620541   -3.562990       18.957227       -9.219347    4.513721    1.268516    0.164242    7.436180
    0.179104    0.838113    0.053915   -0.554345   -3.521136       19.162407       -9.076936    4.611185    1.309334    0.164242    7.436180
    0.181592    0.837025    0.063562   -0.488860   -3.462140       19.337370       -8.937635    4.708535    1.350032    0.164242    7.436180
    0.184080    0.835771    0.072007   -0.424382   -3.387108       19.478074       -8.801920    4.805747    1.390593    0.164242    7.436180
    0.186567    0.834371    0.079271   -0.361192   -3.297228       19.581671       -8.670165    4.902806    1.431003    0.164242    7.436180
    0.189055    0.832848    0.085379   -0.299556   -3.193745       19.646404       -8.542646    4.999694    1.471250    0.164242    7.436180
    0.191542    0.831223    0.090364   -0.239719   -3.077933       19.671479       -8.419551    5.096399    1.511325    0.164242    7.436180
    0.194030    0.829516    0.094260   -0.181908   -2.951080       19.656918       -8.300989    5.192911    1.551225    0.164242    7.436180
    0.196517    0.827747    0.097108   -0.126333   -2.814469       19.603414       -8.186997    5.289220    1.590945    0.164242    7.436180
    0.199005    0.825936    0.098949   -0.073181   -2.669365       19.512194       -8.077550    5.385321    1.630484    0.164242    7.436180
    0.201493    0.824099    0.099831   -0.022623   -2.517007       19.384889       -7.972575    5.481209    1.669843    0.164242    7.436180
    0.203980    0.822254    0.099803    0.025192   -2.358599       19.223420       -7.871952    5.576884    1.709026    0.164242    7.436180
    0.206468    0.820418    0.098917    0.070133   -2.195307       19.029900       -7.775529    5.672344    1.748034    0.164242    7.436180
    0.208955    0.818605    0.097227    0.112089   -2.028256       18.806557       -7.683126    5.767593    1.786875    0.164242    7.436180
    0.211443    0.816831    0.094789    0.150969   -1.858523       18.555667       -7.594542    5.862632    1.825554    0.164242    7.436180
    0.213930    0.815108    0.091661    0.186698   -1.687143       18.279501       -7.509559    5.957469    1.864077    0.164242    7.436180
    0.216418    0.813448    0.087902    0.219222   -1.515104       17.980290       -7.427949    6.052109    1.902453    0.164242    7.436180
    0.218905    0.811864    0.083571    0.248506   -1.343347       17.660195       -7.349476    6.146560    1.940689    0.164242    7.436180
    0.221393    0.810363    0.078728    0.274532   -1.172768       17.321290       -7.273901    6.240831    1.978796    0.164242    7.436180
    0.223881    0.808957    0.073434    0.297299   -1.004215       16.965548       -7.200983    6.334934    2.016781    0.164242    7.436180
    0.226368    0.807652    0.067749    0.316826   -0.838489       16.594838       -7.130481    6.428879    2.054654    0.164242    7.436180
    0.228856    0.806454    0.061733    0.333148   -0.676346       16.210922       -7.062157    6.522679    2.092424    0.164242    7.436180
    0.231343    0.805371    0.055444    0.346314   -0.518490       15.815454       -6.995775    6.616346    2.130103    0.164242    7.436180
    0.233831    0.804406    0.048940    0.356392   -0.365581       15.409991       -6.931105    6.709893    2.167699    0.164242    7.436180
    0.236318    0.803562    0.042277    0.363464   -0.218225       14.995994       -6.867920    6.803336    2.205222    0.164242    7.436180
    0.238806    0.802843    0.035511    0.367626   -0.076979       14.574836       -6.806000    6.896688    2.242684    0.164242    7.436180
    0.241294    0.802249    0.028694    0.368989    0.057649       14.147811       -6.745129    6.989964    2.280093    0.164242    7.436180
    0.243781    0.801781    0.021876    0.367673    0.185208       13.716144       -6.685096    7.083177    2.317460    0.164242    7.436180
    0.246269    0.801439    0.015107    0.363813    0.305295       13.280994       -6.625698    7.176344    2.354794    0.164242    7.436180
    0.248756    0.801222    0.008432    0.357551    0.417564       12.843467       -6.566735    7.269479    2.392107    0.164242    7.436180
    0.251244    0.801126    0.001893    0.349042    0.521720       12.404624       -6.508015    7.362595    2.429407    0.164242    7.436180
    0.253731    0.801151   -0.004469    0.338444    0.617522       11.965485       -6.449350    7.455707    2.466704    0.164242    7.436180
    0.256219    0.801290   -0.010616    0.325925    0.704783       11.527037       -6.390557    7.548828    2.504008    0.164242    7.436180
    0.258706    0.801542   -0.016516    0.311657    0.783367       11.090242       -6.331459    7.641973    2.541328    0.164242    7.436180
    0.261194    0.801900   -0.022137    0.295814    0.853192       10.656042       -6.271885    7.735153    2.578673    0.164242    7.436180
    0.263682    0.802359   -0.027451    0.278576    0.914223       10.225363       -6.211669    7.828380    2.616051    0.164242    7.436180
    0.266169    0.802913   -0.032435    0.260122    0.966477        9.799119       -6.150650    7.921667    2.653471    0.164242    7.436180
    0.268657    0.803556   -0.037068    0.240632    1.010017        9.378213       -6.088672    8.015023    2.690942    0.164242    7.436180
    0.271144    0.804282   -0.041332    0.220282    1.044953        8.963545       -6.025586    8.108458    2.728470    0.164242    7.436180
    0.273632    0.805083   -0.045214    0.199251    1.071438        8.556007       -5.961250    8.201983    2.766063    0.164242    7.436180
    0.276119    0.805952   -0.048701    0.177709    1.089666        8.156486       -5.895526    8.295604    2.803728    0.164242    7.436180
    0.278607    0.806881   -0.051786    0.155826    1.099871        7.765864       -5.828283    8.389330    2.841471    0.164242    7.436180
    0.281095    0.807864   -0.054465    0.133765    1.102325        7.385011       -5.759399    8.483168    2.879298    0.164242    7.436180
    0.283582    0.808893   -0.056735    0.111681    1.097334        7.014790       -5.688758    8.577122    2.917215    0.164242    7.436180
    0.286070    0.809959   -0.058597    0.089726    1.085236        6.656043       -5.616252    8.671198    2.955225    0.164242    7.436180
    0.288557    0.811057   -0.060056    0.068041    1.066401        6.309595       -5.541784    8.765400    2.993333    0.164242    7.436180
    0.291045    0.812178   -0.061117    0.046761    1.041223        5.976240       -5.465263    8.859731    3.031543    0.164242    7.436180
    0.293532    0.813314   -0.061789    0.026011    1.010123        5.656739       -5.386610    8.954193    3.069857    0.164242    7.436180
    0.296020    0.814460   -0.062083    0.005908    0.973543        5.351809       -5.305757    9.048788    3.108278    0.164242    7.436180
    0.298507    0.815607   -0.062012   -0.013442    0.931942        5.062114       -5.222645    9.143516    3.146807    0.164242    7.436180
    0.300995    0.816750   -0.061591   -0.031942    0.885799        4.788257       -5.137229    9.238377    3.185445    0.164242    7.436180
    0.303483    0.817882   -0.060836   -0.049504    0.835602        4.530769       -5.049475    9.333371    3.224193    0.164242    7.436180
    0.305970    0.818998   -0.059766   -0.066052    0.781850        4.290101       -4.959362    9.428495    3.263049    0.164242    7.436180
    0.308458    0.820090   -0.058399   -0.081519    0.725049        4.066613       -4.866882    9.523748    3.302012    0.164242    7.436180
    0.310945    0.821155   -0.056757   -0.095849    0.665708        3.860565       -4.772041    9.619126    3.341082    0.164242    7.436180
    0.313433    0.822187   -0.054861   -0.108996    0.604334        3.672109       -4.674859    9.714626    3.380256    0.164242    7.436180
    0.315920    0.823182   -0.052732   -0.120924    0.541433        3.501281       -4.575368    9.810244    3.419531    0.164242    7.436180
    0.318408    0.824136   -0.050395   -0.131607    0.477501        3.348000       -4.473615    9.905975    3.458904    0.164242    7.436180
    0.320896    0.825045   -0.047871   -0.141029    0.413026        3.212056       -4.369660   10.001814    3.498370    0.164242    7.436180
    0.323383    0.825905   -0.045185   -0.149182    0.348481        3.093114       -4.263576   10.097757    3.537927    0.164242    7.436180
    0.325871    0.826715   -0.042360   -0.156069    0.284321        2.990712       -4.155448   10.193796    3.577568    0.164242    7.436180
    0.328358    0.827471   -0.039419   -0.161700    0.220983        2.904263       -4.045374   10.289926    3.617289    0.164242    7.436180
    0.330846    0.828172   -0.036385   -0.166095    0.158879        2.833059       -3.933461   10.386141    3.657085    0.164242    7.436180
    0.333333    0.828817   -0.033281   -0.169279    0.098396        2.776279       -3.819827   10.482435    3.696951    0.164242    7.436180
    0.335821    0.829403   -0.030130   -0.171287    0.039892        2.732993       -3.704598   10.578799    3.736879    0.164242    7.436180
    0.338308    0.829931   -0.026951   -0.172159   -0.016304        2.702179       -3.587910   10.675229    3.776865    0.164242    7.436180
    0.340796    0.830400   -0.023767   -0.171940   -0.069896        2.682732       -3.469901   10.771717    3.816903    0.164242    7.436180
    0.343284    0.830810   -0.020597   -0.170683   -0.120620        2.673475       -3.350717   10.868255    3.856986    0.164242    7.436180
    0.345771    0.831162   -0.017459   -0.168444   -0.168248        2.673179       -3.230505   10.964838    3.897109    0.164242    7.436180
    0.348259    0.831457   -0.014371   -0.165283   -0.212586        2.680573       -3.109417   11.061458    3.937264    0.164242    7.436180
    0.350746    0.831694   -0.011349   -0.161264   -0.253474        2.694364       -2.987603   11.158110    3.977448    0.164242    7.436180
    0.353234    0.831877   -0.008409   -0.156454   -0.290789        2.713251       -2.865212   11.254785    4.017653    0.164242    7.436180
    0.355721    0.832006   -0.005566   -0.150921   -0.324439        2.735939       -2.742393   11.351479    4.057874    0.164242    7.436180
    0.358209    0.832084   -0.002830   -0.144735   -0.354370        2.761157       -2.619289   11.448185    4.098105    0.164242    7.436180
    0.360697    0.832111   -0.000214   -0.137967   -0.380555        2.787666       -2.496039   11.544897    4.138342    0.164242    7.436180
    0.363184    0.832092    0.002271   -0.130690   -0.403001        2.814278       -2.372778   11.641609    4.178580    0.164242    7.436180
    0.365672    0.832028    0.004618   -0.122973   -0.421742        2.839862       -2.249633   11.738317    4.218813    0.164242    7.436180
    0.368159    0.831922    0.006818   -0.114889   -0.436838        2.863355       -2.126723   11.835015    4.259038    0.164242    7.436180
    0.370647    0.831777    0.008866   -0.106505   -0.448377        2.883769       -2.004160   11.931698    4.299249    0.164242    7.436180
    0.373134    0.831595    0.010757   -0.097891   -0.456465        2.900198       -1.882047   12.028362    4.339445    0.164242    7.436180
    0.375622    0.831380    0.012487   -0.089111   -0.461231        2.911822       -1.760479   12.125003    4.379620    0.164242    7.436180
    0.378109    0.831134    0.014053   -0.080229   -0.462819        2.917909       -1.639539   12.221617    4.419772    0.164242    7.436180
    0.380597    0.830861    0.015455   -0.071306   -0.461392        2.917818       -1.519304   12.318201    4.459898    0.164242    7.436180
    0.383085    0.830564    0.016691   -0.062399   -0.457122        2.910995       -1.399840   12.414751    4.499996    0.164242    7.436180
    0.385572    0.830245    0.017764   -0.053563   -0.450193        2.896976       -1.281204   12.511266    4.540063    0.164242    7.436180
    0.388060    0.829907    0.018674   -0.044850   -0.440797        2.875384       -1.163443   12.607743    4.580098    0.164242    7.436180
    0.390547    0.829555    0.019424   -0.036305   -0.429133        2.845923       -1.046595   12.704179    4.620099    0.164242    7.436180
    0.393035    0.829190    0.020018   -0.027975   -0.415402        2.808375       -0.930692   12.800574    4.660065    0.164242    7.436180
    0.395522    0.828815    0.020461   -0.019898   -0.399810        2.762599       -0.815755   12.896926    4.699995    0.164242    7.436180
    0.398010    0.828434    0.020756   -0.012112   -0.382562        2.708520       -0.701798   12.993234    4.739888    0.164242    7.436180
    0.400498    0.828048    0.020911   -0.004648   -0.363861        2.646130       -0.588827   13.089497    4.779744    0.164242    7.436180
    0.402985    0.827661    0.020930    0.002464   -0.343909        2.575477       -0.476843   13.185715    4.819563    0.164242    7.436180
    0.405473    0.827275    0.020822    0.009200   -0.322903        2.496664       -0.365840   13.281889    4.859344    0.164242    7.436180
    0.407960    0.826892    0.020592    0.015538   -0.301036        2.409839       -0.255804   13.378017    4.899089    0.164242    7.436180
    0.410448    0.826514    0.020250    0.021460   -0.278494        2.315197       -0.146717   13.474102    4.938797    0.164242    7.436180
    0.412935    0.826143    0.019801    0.026953   -0.255456        2.212967       -0.038558   13.570143    4.978470    0.164242    7.436180
    0.415423    0.825782    0.019255    0.032005   -0.232094        2.103410        0.068701   13.666141    5.018108    0.164242    7.436180
    0.417910    0.825431    0.018620    0.036609   -0.208571        1.986819        0.175090   13.762098    5.057712    0.164242    7.436180
    0.420398    0.825094    0.017904    0.040762   -0.185042        1.863505        0.280645   13.858015    5.097283    0.164242    7.436180
    0.422886    0.824770    0.017115    0.044461   -0.161651        1.733803        0.385403   13.953893    5.136824    0.164242    7.436180
    0.425373    0.824461    0.016261    0.047708   -0.138533        1.598062        0.489403   14.049735    5.176334    0.164242    7.436180
    0.427861    0.824168    0.015352    0.050507   -0.115815        1.456644        0.592688   14.145542    5.215817    0.164242    7.436180
    0.430348    0.823893    0.014396    0.052866   -0.093612        1.309920        0.695300   14.241315    5.255273    0.164242    7.436180
    0.432836    0.823636    0.013399    0.054793   -0.072030        1.158268        0.797287   14.337058    5.294704    0.164242    7.436180
