           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000   -0.000000   -1.570796   -0.898362    0.000000      -63.269100       36.866125    0.000000    0.000000    0.084678    6.683853
    0.009804    0.065490   -1.511879   -0.900584    0.088023      -63.286189       36.591806    0.013486    0.000013    0.084678    6.683853
    0.019608    0.130752   -1.452684   -0.906752    0.163459      -63.342872       36.326880    0.053896    0.000208    0.084678    6.683853
    0.029412    0.195555   -1.392967   -0.916435    0.233504      -63.448197       36.068734    0.121091    0.001048    0.084678    6.683853
    0.039216    0.259661   -1.332505   -0.929550    0.303751      -63.614063       35.814835    0.214830    0.003295    0.084678    6.683853
    0.049020    0.322824   -1.271065   -0.946291    0.378746      -63.856582       35.562733    0.334779    0.007992    0.084678    6.683853
    0.058824    0.384786   -1.208399   -0.967082    0.462291      -64.197794       35.310071    0.480494    0.016436    0.084678    6.683853
    0.068627    0.445274   -1.144222   -0.992544    0.557501      -64.668147       35.054612    0.651428    0.030141    0.084678    6.683853
    0.078431    0.503997   -1.078201   -1.023458    0.666576      -65.310103       34.794307    0.846912    0.050798    0.084678    6.683853
    0.088235    0.560639   -1.009953   -1.060697    0.790176      -66.183400       34.527437    1.066158    0.080216    0.084678    6.683853
    0.098039    0.614855   -0.939034   -1.105118    0.926202      -67.372605       34.252913    1.308237    0.120252    0.084678    6.683853
    0.107843    0.666266   -0.864950   -1.157344    1.067680      -68.997457       33.970846    1.572075    0.172731    0.084678    6.683853
    0.117647    0.714449   -0.787185   -1.217386    1.199365      -71.225483       33.683676    1.856430    0.239336    0.084678    6.683853
    0.127451    0.758939   -0.705259   -1.284007    1.292685      -74.282386       33.398291    2.159880    0.321482    0.084678    6.683853
    0.137255    0.799229   -0.618839   -1.353702    1.299179      -78.443854       33.129945    2.480801    0.420149    0.084678    6.683853
    0.147059    0.834784   -0.527935   -1.419252    1.144455      -83.961996       32.909074    2.817354    0.535704    0.084678    6.683853
    0.156863    0.865080   -0.433199   -1.468005    0.729725      -90.819732       32.791718    3.167481    0.667699    0.084678    6.683853
    0.166667    0.889670   -0.336325   -1.480808   -0.042602      -98.157788       32.870707    3.528920    0.814722    0.084678    6.683853
    0.176471    0.908284   -0.240438   -1.433826   -1.196408     -103.447151       33.273720    3.899257    0.974372    0.084678    6.683853
    0.186275    0.920952   -0.150183   -1.306428   -2.571135     -102.483322       34.119411    4.276027    1.143461    0.084678    6.683853
    0.196078    0.928109   -0.071082   -1.094908   -3.784925      -92.113679       35.421886    4.656855    1.318489    0.084678    6.683853
    0.205882    0.930603   -0.008039   -0.822278   -4.421933      -74.263689       37.024272    5.039636    1.496266    0.084678    6.683853
    0.215686    0.929573    0.036284   -0.531344   -4.325869      -55.209303       38.671704    5.422675    1.674406    0.084678    6.683853
    0.225490    0.926254    0.062142   -0.264838   -3.662346      -40.284441       40.161247    5.804777    1.851480    0.084678    6.683853
    0.235294    0.921781    0.072139   -0.050236   -2.729022      -31.165081       41.410181    6.185240    2.026857    0.084678    6.683853
    0.245098    0.917071    0.070083    0.102640   -1.773821      -27.066391       42.425821    6.563786    2.200427    0.084678    6.683853
    0.254902    0.912779    0.059982    0.196468   -0.938589      -26.529755       43.253724    6.940460    2.372361    0.084678    6.683853
    0.264706    0.909311    0.045427    0.240372   -0.279188      -28.279324       43.945682    7.315526    2.542956    0.084678    6.683853
    0.274510    0.906861    0.029323    0.245681    0.198836      -31.399079       44.547328    7.689371    2.712561    0.084678    6.683853
    0.284314    0.905455    0.013826    0.223603    0.513315      -35.268098       45.095643    8.062424    2.881527    0.084678    6.683853
    0.294118    0.905003    0.000397    0.184154    0.690039      -39.460115       45.619868    8.435098    3.050186    0.084678    6.683853
    0.303922    0.905339   -0.010114    0.135788    0.755530      -43.666474       46.143008    8.807756    3.218832    0.084678    6.683853
