           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000    0.000000   -1.570796   -0.847418    0.000000      -30.481898       20.592108   -0.000000    0.000000    0.093925    7.221727
    0.002488    0.017964   -1.555571   -0.847682    0.038957      -30.483017       20.517524    0.001014    0.000000    0.093925    7.221727
    0.004975    0.035923   -1.540337   -0.848460    0.076576      -30.486506       20.443790    0.004055    0.000001    0.093925    7.221727
    0.007463    0.053875   -1.525084   -0.849735    0.113032      -30.492517       20.370853    0.009123    0.000006    0.093925    7.221727
    0.009950    0.071813   -1.509804   -0.851492    0.148485      -30.501198       20.298662    0.016217    0.000018    0.093925    7.221727
    0.012438    0.089735   -1.494488   -0.853717    0.183087      -30.512701       20.227162    0.025334    0.000043    0.093925    7.221727
    0.014925    0.107636   -1.479128   -0.856401    0.216978      -30.527185       20.156303    0.036474    0.000090    0.093925    7.221727
    0.017413    0.125512   -1.463716   -0.859534    0.250292      -30.544825       20.086033    0.049632    0.000166    0.093925    7.221727
    0.019900    0.143358   -1.448243   -0.863111    0.283152      -30.565807       20.016301    0.064807    0.000284    0.093925    7.221727
    0.022388    0.161170   -1.432702   -0.867126    0.315673      -30.590335       19.947058    0.081994    0.000454    0.093925    7.221727
    0.024876    0.178944   -1.417086   -0.871576    0.347964      -30.618627       19.878253    0.101189    0.000692    0.093925    7.221727
    0.027363    0.196674   -1.401385   -0.876460    0.380126      -30.650924       19.809838    0.122388    0.001013    0.093925    7.221727
    0.029851    0.214357   -1.385593   -0.881778    0.412254      -30.687486       19.741764    0.145586    0.001434    0.093925    7.221727
    0.032338    0.231987   -1.369701   -0.887531    0.444434      -30.728598       19.673984    0.170777    0.001975    0.093925    7.221727
    0.034826    0.249560   -1.353702   -0.893722    0.476749      -30.774569       19.606449    0.197955    0.002655    0.093925    7.221727
    0.037313    0.267071   -1.337588   -0.900355    0.509273      -30.825738       19.539114    0.227113    0.003497    0.093925    7.221727
    0.039801    0.284515   -1.321350   -0.907435    0.542073      -30.882474       19.471932    0.258243    0.004524    0.093925    7.221727
