           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.504835    0.000000        8.925872       -4.350954   -0.000000   -0.000000    0.000000    3.921132
    0.000500    0.001961   -1.567846   -1.504835   -0.004087        8.925872       -4.350954    0.000012    0.000000    0.000000    3.921132
    0.001000    0.003921   -1.564896   -1.504835   -0.008174        8.925872       -4.350954    0.000048    0.000000    0.000000    3.921132
    0.001500    0.005882   -1.561945   -1.504835   -0.012261        8.925872       -4.350954    0.000109    0.000000    0.000000    3.921132
    0.002000    0.007842   -1.558995   -1.504835   -0.016347        8.925872       -4.350954    0.000193    0.000000    0.000000    3.921132
    0.002500    0.009802   -1.556045   -1.504835   -0.020434        8.925872       -4.350954    0.000302    0.000000    0.000000    3.921132
    0.003000    0.011763   -1.553094   -1.504835   -0.024521        8.925872       -4.350954    0.000435    0.000000    0.000000    3.921132
    0.003500    0.013723   -1.550144   -1.504835   -0.028608        8.925872       -4.350954    0.000592    0.000000    0.000000    3.921132
    0.004000    0.015683   -1.547194   -1.504835   -0.032695        8.925872       -4.350954    0.000773    0.000000    0.000000    3.921132
    0.004500    0.017643   -1.544243   -1.504835   -0.036782        8.925872       -4.350954    0.000978    0.000000    0.000000    3.921132
    0.005000    0.019603   -1.541293   -1.504835   -0.040869        8.925872       -4.350954    0.001207    0.000000    0.000000    3.921132
    0.005500    0.021562   -1.538343   -1.504769   -0.044956        8.925872       -4.350954    0.001461    0.000000    0.000000    3.921132
    0.006000    0.023522   -1.535393   -1.504686   -0.049044        8.925872       -4.350954    0.001739    0.000000    0.000000    3.921132
    0.006500    0.025481   -1.532443   -1.504600   -0.053130        8.925872       -4.350954    0.002041    0.000000    0.000000    3.921132
    0.007000    0.027440   -1.529493   -1.504510   -0.057217        8.925872       -4.350954    0.002367    0.000001    0.000000    3.921132
    0.007500    0.029399   -1.526543   -1.504416   -0.061302        8.925872       -4.350954    0.002717    0.000001    0.000000    3.921132
    0.008000    0.031357   -1.523594   -1.504317   -0.065388        8.925872       -4.350954    0.003091    0.000001    0.000000    3.921132
    0.008500    0.033316   -1.520645   -1.504213   -0.069472        8.925872       -4.350954    0.003489    0.000001    0.000000    3.921132
    0.009000    0.035274   -1.517696   -1.504103   -0.073556        8.925872       -4.350954    0.003912    0.000002    0.000000    3.921132
    0.009500    0.037231   -1.514747   -1.503989   -0.077639        8.925872       -4.350954    0.004358    0.000002    0.000000    3.921132
    0.010000    0.039189   -1.511798   -1.503869   -0.081722        8.925872       -4.350954    0.004829    0.000003    0.000000    3.921132
    0.010500    0.041146   -1.508850   -1.503743   -0.085804        8.925872       -4.350954    0.005324    0.000003    0.000000    3.921132
    0.011000    0.043102   -1.505902   -1.503611   -0.089885        8.925872       -4.350954    0.005843    0.000004    0.000000    3.921132
    0.011500    0.045058   -1.502954   -1.503474   -0.093965        8.925872       -4.350954    0.006386    0.000005    0.000000    3.921132
    0.012000    0.047014   -1.500007   -1.503331   -0.098045        8.925872       -4.350954    0.006953    0.000006    0.000000    3.921132
    0.012500    0.048970   -1.497059   -1.503183   -0.102124        8.925872       -4.350954    0.007544    0.000007    0.000000    3.921132
    0.013000    0.050925   -1.494112   -1.503028   -0.106202        8.925872       -4.350954    0.008159    0.000008    0.000000    3.921132
    0.013500    0.052879   -1.491166   -1.502868   -0.110279        8.925872       -4.350954    0.008799    0.000009    0.000000    3.921132
    0.014000    0.054833   -1.488220   -1.502702   -0.114355        8.925872       -4.350954    0.009462    0.000011    0.000000    3.921132
    0.014500    0.056787   -1.485274   -1.502529   -0.118430        8.925872       -4.350954    0.010149    0.000012    0.000000    3.921132
    0.015000    0.058740   -1.482328   -1.502351   -0.122504        8.925872       -4.350954    0.010861    0.000014    0.000000    3.921132
    0.015500    0.060693   -1.479383   -1.502167   -0.126578        8.925872       -4.350954    0.011597    0.000016    0.000000    3.921132
    0.016000    0.062645   -1.476438   -1.501978   -0.130650        8.925872       -4.350954    0.012356    0.000018    0.000000    3.921132
    0.016500    0.064597   -1.473493   -1.501782   -0.134721        8.925872       -4.350954    0.013140    0.000021    0.000000    3.921132
    0.017000    0.066548   -1.470549   -1.501580   -0.138791        8.925872       -4.350954    0.013948    0.000023    0.000000    3.921132
    0.017500    0.068498   -1.467605   -1.501372   -0.142860        8.925872       -4.350954    0.014780    0.000026    0.000000    3.921132
    0.018000    0.070448   -1.464662   -1.501158   -0.146927        8.925872       -4.350954    0.015635    0.000029    0.000000    3.921132
    0.018500    0.072397   -1.461719   -1.500939   -0.150994        8.925872       -4.350954    0.016515    0.000033    0.000000    3.921132
    0.019000    0.074346   -1.458777   -1.500713   -0.155059        8.925872       -4.350954    0.017419    0.000036    0.000000    3.921132
    0.019500    0.076294   -1.455835   -1.500482   -0.159123        8.925872       -4.350954    0.018347    0.000040    0.000000    3.921132
    0.020000    0.078241   -1.452893   -1.500244   -0.163185        8.925872       -4.350954    0.019299    0.000044    0.000000    3.921132
    0.020500    0.080188   -1.449952   -1.500001   -0.167247        8.925872       -4.350954    0.020275    0.000049    0.000000    3.921132
    0.021000    0.082133   -1.447011   -1.499751   -0.171307        8.925872       -4.350954    0.021274    0.000054    0.000000    3.921132
    0.021500    0.084079   -1.444071   -1.499496   -0.175365        8.925872       -4.350954    0.022298    0.000059    0.000000    3.921132
    0.022000    0.086023   -1.441132   -1.499235   -0.179422        8.925872       -4.350954    0.023346    0.000065    0.000000    3.921132
    0.022500    0.087967   -1.438193   -1.498967   -0.183478        8.925872       -4.350954    0.024417    0.000071    0.000000    3.921132
    0.023000    0.089910   -1.435254   -1.498694   -0.187532        8.925872       -4.350954    0.025513    0.000078    0.000000    3.921132
    0.023500    0.091852   -1.432316   -1.498415   -0.191584        8.925872       -4.350954    0.026633    0.000085    0.000000    3.921132
    0.024000    0.093793   -1.429378   -1.498130   -0.195635        8.925872       -4.350954    0.027776    0.000092    0.000000    3.921132
    0.024500    0.095734   -1.426442   -1.497838   -0.199685        8.925872       -4.350954    0.028943    0.000100    0.000000    3.921132
    0.025000    0.097674   -1.423505   -1.497541   -0.203732        8.925872       -4.350954    0.030135    0.000108    0.000000    3.921132
    0.025500    0.099613   -1.420570   -1.497238   -0.207778        8.925872       -4.350954    0.031350    0.000117    0.000000    3.921132
    0.026000    0.101551   -1.417634   -1.496929   -0.211823        8.925872       -4.350954    0.032589    0.000127    0.000000    3.921132
    0.026500    0.103488   -1.414700   -1.496614   -0.215865        8.925872       -4.350954    0.033852    0.000137    0.000000    3.921132
    0.027000    0.105424   -1.411766   -1.496293   -0.219906        8.925872       -4.350954    0.035138    0.000147    0.000000    3.921132
    0.027500    0.107360   -1.408833   -1.495966   -0.223945        8.925872       -4.350954    0.036449    0.000158    0.000000    3.921132
    0.028000    0.109294   -1.405900   -1.495633   -0.227982        8.925872       -4.350954    0.037783    0.000170    0.000000    3.921132
    0.028500    0.111227   -1.402968   -1.495294   -0.232018        8.925872       -4.350954    0.039142    0.000182    0.000000    3.921132
    0.029000    0.113160   -1.400037   -1.494950   -0.236051        8.925872       -4.350954    0.040524    0.000195    0.000000    3.921132
    0.029500    0.115092   -1.397106   -1.494599   -0.240082        8.925872       -4.350954    0.041930    0.000209    0.000000    3.921132
    0.030000    0.117022   -1.394176   -1.494242   -0.244112        8.925872       -4.350954    0.043359    0.000224    0.000000    3.921132
    0.030500    0.118952   -1.391247   -1.493879   -0.248139        8.925872       -4.350954    0.044813    0.000239    0.000000    3.921132
    0.031000    0.120880   -1.388319   -1.493511   -0.252165        8.925872       -4.350954    0.046290    0.000255    0.000000    3.921132
    0.031500    0.122808   -1.385391   -1.493136   -0.256188        8.925872       -4.350954    0.047791    0.000272    0.000000    3.921132
    0.032000    0.124734   -1.382464   -1.492756   -0.260209        8.925872       -4.350954    0.049316    0.000289    0.000000    3.921132
    0.032500    0.126660   -1.379538   -1.492369   -0.264229        8.925872       -4.350954    0.050864    0.000307    0.000000    3.921132
    0.033000    0.128584   -1.376612   -1.491977   -0.268245        8.925872       -4.350954    0.052436    0.000327    0.000000    3.921132
    0.033500    0.130507   -1.373687   -1.491579   -0.272260        8.925872       -4.350954    0.054032    0.000347    0.000000    3.921132
    0.034000    0.132429   -1.370763   -1.491174   -0.276273        8.925872       -4.350954    0.055651    0.000368    0.000000    3.921132
    0.034500    0.134350   -1.367840   -1.490764   -0.280283        8.925872       -4.350954    0.057295    0.000390    0.000000    3.921132
    0.035000    0.136270   -1.364918   -1.490348   -0.284291        8.925872       -4.350954    0.058961    0.000413    0.000000    3.921132
    0.035500    0.138188   -1.361996   -1.489926   -0.288296        8.925872       -4.350954    0.060652    0.000436    0.000000    3.921132
    0.036000    0.140106   -1.359076   -1.489498   -0.292300        8.925872       -4.350954    0.062366    0.000461    0.000000    3.921132
    0.036500    0.142022   -1.356156   -1.489064   -0.296301        8.925872       -4.350954    0.064104    0.000487    0.000000    3.921132
    0.037000    0.143937   -1.353237   -1.488624   -0.300299        8.925872       -4.350954    0.065865    0.000514    0.000000    3.921132
    0.037500    0.145850   -1.350319   -1.488178   -0.304295        8.925872       -4.350954    0.067650    0.000542    0.000000    3.921132
    0.038000    0.147763   -1.347402   -1.487727   -0.308288        8.925872       -4.350954    0.069458    0.000572    0.000000    3.921132
    0.038500    0.149674   -1.344485   -1.487269   -0.312279        8.925872       -4.350954    0.071290    0.000602    0.000000    3.921132
    0.039000    0.151584   -1.341570   -1.486806   -0.316267        8.925872       -4.350954    0.073146    0.000633    0.000000    3.921132
    0.039500    0.153493   -1.338655   -1.486336   -0.320253        8.925872       -4.350954    0.075025    0.000666    0.000000    3.921132
    0.040000    0.155400   -1.335742   -1.485861   -0.324236        8.925872       -4.350954    0.076928    0.000700    0.000000    3.921132
    0.040500    0.157306   -1.332829   -1.485379   -0.328217        8.925872       -4.350954    0.078854    0.000736    0.000000    3.921132
    0.041000    0.159211   -1.329917   -1.484892   -0.332194        8.925872       -4.350954    0.080803    0.000772    0.000000    3.921132
    0.041500    0.161114   -1.327007   -1.484399   -0.336169        8.925872       -4.350954    0.082776    0.000810    0.000000    3.921132
    0.042000    0.163016   -1.324097   -1.483900   -0.340142        8.925872       -4.350954    0.084773    0.000849    0.000000    3.921132
    0.042500    0.164916   -1.321188   -1.483395   -0.344111        8.925872       -4.350954    0.086792    0.000890    0.000000    3.921132
    0.043000    0.166815   -1.318280   -1.482885   -0.348078        8.925872       -4.350954    0.088836    0.000932    0.000000    3.921132
    0.043500    0.168713   -1.315373   -1.482368   -0.352041        8.925872       -4.350954    0.090902    0.000976    0.000000    3.921132
