           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000   -0.000000   -1.570796   -1.432331    0.000000        7.696578       -3.941690    0.000000   -0.000000    0.000000    4.119671
    0.000500    0.002060   -1.567846   -1.432331   -0.003703        7.696578       -3.941690    0.000013    0.000000    0.000000    4.119671
    0.001000    0.004120   -1.564896   -1.432331   -0.007405        7.696578       -3.941690    0.000053    0.000000    0.000000    4.119671
    0.001500    0.006179   -1.561945   -1.432331   -0.011108        7.696578       -3.941690    0.000120    0.000000    0.000000    4.119671
    0.002000    0.008239   -1.558995   -1.432331   -0.014810        7.696578       -3.941690    0.000213    0.000000    0.000000    4.119671
    0.002500    0.010299   -1.556044   -1.432331   -0.018513        7.696578       -3.941690    0.000333    0.000000    0.000000    4.119671
    0.003000    0.012358   -1.553094   -1.432331   -0.022216        7.696578       -3.941690    0.000480    0.000000    0.000000    4.119671
    0.003500    0.014418   -1.550144   -1.432331   -0.025918        7.696578       -3.941690    0.000653    0.000000    0.000000    4.119671
    0.004000    0.016477   -1.547193   -1.432331   -0.029621        7.696578       -3.941690    0.000853    0.000000    0.000000    4.119671
    0.004500    0.018536   -1.544243   -1.432331   -0.033323        7.696578       -3.941690    0.001080    0.000000    0.000000    4.119671
    0.005000    0.020595   -1.541293   -1.432310   -0.037026        7.696578       -3.941690    0.001333    0.000000    0.000000    4.119671
    0.005500    0.022654   -1.538342   -1.432235   -0.040729        7.696578       -3.941690    0.001613    0.000000    0.000000    4.119671
    0.006000    0.024713   -1.535392   -1.432158   -0.044432        7.696578       -3.941690    0.001919    0.000000    0.000000    4.119671
    0.006500    0.026771   -1.532442   -1.432078   -0.048134        7.696578       -3.941690    0.002252    0.000001    0.000000    4.119671
    0.007000    0.028829   -1.529493   -1.431994   -0.051836        7.696578       -3.941690    0.002612    0.000001    0.000000    4.119671
    0.007500    0.030887   -1.526543   -1.431905   -0.055538        7.696578       -3.941690    0.002999    0.000001    0.000000    4.119671
    0.008000    0.032945   -1.523594   -1.431812   -0.059238        7.696578       -3.941690    0.003412    0.000001    0.000000    4.119671
    0.008500    0.035003   -1.520644   -1.431714   -0.062939        7.696578       -3.941690    0.003851    0.000002    0.000000    4.119671
    0.009000    0.037060   -1.517695   -1.431611   -0.066638        7.696578       -3.941690    0.004318    0.000002    0.000000    4.119671
    0.009500    0.039116   -1.514747   -1.431502   -0.070337        7.696578       -3.941690    0.004811    0.000003    0.000000    4.119671
    0.010000    0.041173   -1.511798   -1.431388   -0.074036        7.696578       -3.941690    0.005330    0.000003    0.000000    4.119671
    0.010500    0.043229   -1.508850   -1.431269   -0.077734        7.696578       -3.941690    0.005876    0.000004    0.000000    4.119671
    0.011000    0.045285   -1.505902   -1.431144   -0.081431        7.696578       -3.941690    0.006449    0.000005    0.000000    4.119671
    0.011500    0.047340   -1.502954   -1.431014   -0.085128        7.696578       -3.941690    0.007049    0.000006    0.000000    4.119671
    0.012000    0.049395   -1.500007   -1.430879   -0.088823        7.696578       -3.941690    0.007675    0.000007    0.000000    4.119671
    0.012500    0.051449   -1.497059   -1.430737   -0.092519        7.696578       -3.941690    0.008327    0.000008    0.000000    4.119671
    0.013000    0.053503   -1.494112   -1.430590   -0.096213        7.696578       -3.941690    0.009006    0.000009    0.000000    4.119671
    0.013500    0.055557   -1.491166   -1.430438   -0.099906        7.696578       -3.941690    0.009712    0.000011    0.000000    4.119671
    0.014000    0.057610   -1.488219   -1.430280   -0.103599        7.696578       -3.941690    0.010444    0.000012    0.000000    4.119671
    0.014500    0.059662   -1.485273   -1.430116   -0.107291        7.696578       -3.941690    0.011203    0.000014    0.000000    4.119671
    0.015000    0.061714   -1.482328   -1.429947   -0.110982        7.696578       -3.941690    0.011989    0.000016    0.000000    4.119671
    0.015500    0.063766   -1.479383   -1.429772   -0.114672        7.696578       -3.941690    0.012801    0.000019    0.000000    4.119671
    0.016000    0.065817   -1.476438   -1.429591   -0.118361        7.696578       -3.941690    0.013639    0.000021    0.000000    4.119671
    0.016500    0.067867   -1.473493   -1.429405   -0.122049        7.696578       -3.941690    0.014504    0.000024    0.000000    4.119671
    0.017000    0.069917   -1.470549   -1.429213   -0.125736        7.696578       -3.941690    0.015396    0.000027    0.000000    4.119671
    0.017500    0.071966   -1.467605   -1.429015   -0.129422        7.696578       -3.941690    0.016314    0.000030    0.000000    4.119671
    0.018000    0.074015   -1.464662   -1.428812   -0.133107        7.696578       -3.941690    0.017259    0.000034    0.000000    4.119671
    0.018500    0.076063   -1.461719   -1.428603   -0.136791        7.696578       -3.941690    0.018230    0.000038    0.000000    4.119671
    0.019000    0.078110   -1.458777   -1.428388   -0.140474        7.696578       -3.941690    0.019228    0.000042    0.000000    4.119671
    0.019500    0.080157   -1.455834   -1.428168   -0.144156        7.696578       -3.941690    0.020252    0.000047    0.000000    4.119671
    0.020000    0.082202   -1.452893   -1.427942   -0.147836        7.696578       -3.941690    0.021303    0.000052    0.000000    4.119671
    0.020500    0.084248   -1.449952   -1.427711   -0.151516        7.696578       -3.941690    0.022380    0.000057    0.000000    4.119671
    0.021000    0.086292   -1.447011   -1.427473   -0.155194        7.696578       -3.941690    0.023483    0.000063    0.000000    4.119671
    0.021500    0.088336   -1.444071   -1.427230   -0.158870        7.696578       -3.941690    0.024613    0.000069    0.000000    4.119671
    0.022000    0.090379   -1.441132   -1.426981   -0.162546        7.696578       -3.941690    0.025770    0.000075    0.000000    4.119671
    0.022500    0.092421   -1.438192   -1.426727   -0.166220        7.696578       -3.941690    0.026953    0.000082    0.000000    4.119671
    0.023000    0.094462   -1.435254   -1.426467   -0.169892        7.696578       -3.941690    0.028162    0.000090    0.000000    4.119671
    0.023500    0.096503   -1.432316   -1.426201   -0.173564        7.696578       -3.941690    0.029398    0.000098    0.000000    4.119671
    0.024000    0.098542   -1.429378   -1.425930   -0.177234        7.696578       -3.941690    0.030660    0.000107    0.000000    4.119671
    0.024500    0.100581   -1.426442   -1.425653   -0.180902        7.696578       -3.941690    0.031949    0.000116    0.000000    4.119671
    0.025000    0.102619   -1.423505   -1.425370   -0.184569        7.696578       -3.941690    0.033264    0.000126    0.000000    4.119671
    0.025500    0.104656   -1.420569   -1.425081   -0.188235        7.696578       -3.941690    0.034605    0.000136    0.000000    4.119671
    0.026000    0.106693   -1.417634   -1.424787   -0.191898        7.696578       -3.941690    0.035972    0.000147    0.000000    4.119671
    0.026500    0.108728   -1.414700   -1.424487   -0.195561        7.696578       -3.941690    0.037367    0.000158    0.000000    4.119671
    0.027000    0.110762   -1.411766   -1.424182   -0.199221        7.696578       -3.941690    0.038787    0.000171    0.000000    4.119671
    0.027500    0.112795   -1.408833   -1.423871   -0.202881        7.696578       -3.941690    0.040234    0.000183    0.000000    4.119671
    0.028000    0.114828   -1.405900   -1.423554   -0.206538        7.696578       -3.941690    0.041707    0.000197    0.000000    4.119671
    0.028500    0.116859   -1.402968   -1.423231   -0.210194        7.696578       -3.941690    0.043206    0.000211    0.000000    4.119671
    0.029000    0.118890   -1.400037   -1.422903   -0.213848        7.696578       -3.941690    0.044731    0.000227    0.000000    4.119671
    0.029500    0.120919   -1.397106   -1.422569   -0.217500        7.696578       -3.941690    0.046283    0.000243    0.000000    4.119671
    0.030000    0.122947   -1.394176   -1.422230   -0.221150        7.696578       -3.941690    0.047861    0.000259    0.000000    4.119671
    0.030500    0.124975   -1.391247   -1.421885   -0.224799        7.696578       -3.941690    0.049466    0.000277    0.000000    4.119671
    0.031000    0.127001   -1.388319   -1.421534   -0.228446        7.696578       -3.941690    0.051096    0.000295    0.000000    4.119671
    0.031500    0.129026   -1.385391   -1.421177   -0.232091        7.696578       -3.941690    0.052753    0.000315    0.000000    4.119671
    0.032000    0.131050   -1.382464   -1.420815   -0.235734        7.696578       -3.941690    0.054436    0.000335    0.000000    4.119671
    0.032500    0.133073   -1.379538   -1.420448   -0.239375        7.696578       -3.941690    0.056145    0.000356    0.000000    4.119671
    0.033000    0.135094   -1.376612   -1.420074   -0.243014        7.696578       -3.941690    0.057881    0.000379    0.000000    4.119671
    0.033500    0.137115   -1.373687   -1.419695   -0.246651        7.696578       -3.941690    0.059642    0.000402    0.000000    4.119671
    0.034000    0.139134   -1.370763   -1.419310   -0.250286        7.696578       -3.941690    0.061430    0.000426    0.000000    4.119671
    0.034500    0.141152   -1.367840   -1.418920   -0.253919        7.696578       -3.941690    0.063244    0.000452    0.000000    4.119671
    0.035000    0.143169   -1.364918   -1.418524   -0.257550        7.696578       -3.941690    0.065083    0.000478    0.000000    4.119671
    0.035500    0.145185   -1.361996   -1.418122   -0.261179        7.696578       -3.941690    0.066949    0.000506    0.000000    4.119671
    0.036000    0.147200   -1.359076   -1.417715   -0.264805        7.696578       -3.941690    0.068841    0.000535    0.000000    4.119671
    0.036500    0.149213   -1.356156   -1.417302   -0.268430        7.696578       -3.941690    0.070760    0.000565    0.000000    4.119671
    0.037000    0.151225   -1.353237   -1.416883   -0.272052        7.696578       -3.941690    0.072704    0.000596    0.000000    4.119671
    0.037500    0.153235   -1.350319   -1.416459   -0.275672        7.696578       -3.941690    0.074674    0.000629    0.000000    4.119671
    0.038000    0.155245   -1.347402   -1.416029   -0.279290        7.696578       -3.941690    0.076670    0.000663    0.000000    4.119671
    0.038500    0.157253   -1.344485   -1.415593   -0.282905        7.696578       -3.941690    0.078692    0.000698    0.000000    4.119671
