           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.238409    0.000000        4.974142       -2.946430    0.000000   -0.000000    0.000000    4.764920
    0.000500    0.002382   -1.567846   -1.238409   -0.002768        4.974142       -2.946430    0.000018    0.000000    0.000000    4.764920
    0.001000    0.004765   -1.564895   -1.238409   -0.005536        4.974142       -2.946430    0.000071    0.000000    0.000000    4.764920
    0.001500    0.007147   -1.561945   -1.238409   -0.008304        4.974142       -2.946430    0.000160    0.000000    0.000000    4.764920
    0.002000    0.009530   -1.558994   -1.238409   -0.011072        4.974142       -2.946430    0.000285    0.000000    0.000000    4.764920
    0.002500    0.011912   -1.556044   -1.238409   -0.013840        4.974142       -2.946430    0.000446    0.000000    0.000000    4.764920
    0.003000    0.014294   -1.553094   -1.238409   -0.016608        4.974142       -2.946430    0.000642    0.000000    0.000000    4.764920
    0.003500    0.016676   -1.550143   -1.238409   -0.019376        4.974142       -2.946430    0.000874    0.000000    0.000000    4.764920
    0.004000    0.019058   -1.547193   -1.238409   -0.022144        4.974142       -2.946430    0.001141    0.000000    0.000000    4.764920
    0.004500    0.021440   -1.544242   -1.238376   -0.024912        4.974142       -2.946430    0.001444    0.000000    0.000000    4.764920
    0.005000    0.023821   -1.541292   -1.238319   -0.027680        4.974142       -2.946430    0.001783    0.000000    0.000000    4.764920
    0.005500    0.026202   -1.538342   -1.238260   -0.030448        4.974142       -2.946430    0.002157    0.000000    0.000000    4.764920
    0.006000    0.028584   -1.535392   -1.238198   -0.033216        4.974142       -2.946430    0.002568    0.000001    0.000000    4.764920
    0.006500    0.030964   -1.532442   -1.238132   -0.035983        4.974142       -2.946430    0.003013    0.000001    0.000000    4.764920
    0.007000    0.033345   -1.529492   -1.238062   -0.038750        4.974142       -2.946430    0.003495    0.000001    0.000000    4.764920
    0.007500    0.035725   -1.526543   -1.237987   -0.041517        4.974142       -2.946430    0.004012    0.000002    0.000000    4.764920
    0.008000    0.038105   -1.523593   -1.237908   -0.044283        4.974142       -2.946430    0.004564    0.000002    0.000000    4.764920
    0.008500    0.040485   -1.520644   -1.237825   -0.047049        4.974142       -2.946430    0.005152    0.000003    0.000000    4.764920
    0.009000    0.042864   -1.517695   -1.237737   -0.049814        4.974142       -2.946430    0.005776    0.000003    0.000000    4.764920
    0.009500    0.045243   -1.514746   -1.237644   -0.052579        4.974142       -2.946430    0.006436    0.000004    0.000000    4.764920
    0.010000    0.047622   -1.511798   -1.237547   -0.055344        4.974142       -2.946430    0.007131    0.000005    0.000000    4.764920
    0.010500    0.050000   -1.508849   -1.237444   -0.058108        4.974142       -2.946430    0.007861    0.000006    0.000000    4.764920
    0.011000    0.052377   -1.505901   -1.237337   -0.060871        4.974142       -2.946430    0.008628    0.000007    0.000000    4.764920
    0.011500    0.054755   -1.502954   -1.237225   -0.063635        4.974142       -2.946430    0.009430    0.000009    0.000000    4.764920
    0.012000    0.057131   -1.500006   -1.237108   -0.066397        4.974142       -2.946430    0.010267    0.000010    0.000000    4.764920
    0.012500    0.059508   -1.497059   -1.236987   -0.069159        4.974142       -2.946430    0.011140    0.000012    0.000000    4.764920
    0.013000    0.061883   -1.494112   -1.236860   -0.071921        4.974142       -2.946430    0.012049    0.000014    0.000000    4.764920
    0.013500    0.064258   -1.491165   -1.236728   -0.074682        4.974142       -2.946430    0.012993    0.000017    0.000000    4.764920
    0.014000    0.066633   -1.488219   -1.236592   -0.077442        4.974142       -2.946430    0.013972    0.000019    0.000000    4.764920
    0.014500    0.069007   -1.485273   -1.236451   -0.080202        4.974142       -2.946430    0.014988    0.000022    0.000000    4.764920
    0.015000    0.071381   -1.482328   -1.236305   -0.082961        4.974142       -2.946430    0.016038    0.000025    0.000000    4.764920
    0.015500    0.073753   -1.479382   -1.236154   -0.085719        4.974142       -2.946430    0.017125    0.000029    0.000000    4.764920
    0.016000    0.076126   -1.476437   -1.235998   -0.088476        4.974142       -2.946430    0.018246    0.000033    0.000000    4.764920
    0.016500    0.078497   -1.473493   -1.235837   -0.091233        4.974142       -2.946430    0.019404    0.000037    0.000000    4.764920
    0.017000    0.080868   -1.470549   -1.235671   -0.093989        4.974142       -2.946430    0.020597    0.000042    0.000000    4.764920
    0.017500    0.083238   -1.467605   -1.235500   -0.096745        4.974142       -2.946430    0.021825    0.000047    0.000000    4.764920
    0.018000    0.085608   -1.464662   -1.235325   -0.099499        4.974142       -2.946430    0.023089    0.000052    0.000000    4.764920
    0.018500    0.087976   -1.461719   -1.235144   -0.102253        4.974142       -2.946430    0.024388    0.000058    0.000000    4.764920
    0.019000    0.090344   -1.458776   -1.234959   -0.105006        4.974142       -2.946430    0.025723    0.000065    0.000000    4.764920
    0.019500    0.092711   -1.455834   -1.234768   -0.107758        4.974142       -2.946430    0.027093    0.000072    0.000000    4.764920
    0.020000    0.095078   -1.452893   -1.234573   -0.110509        4.974142       -2.946430    0.028498    0.000080    0.000000    4.764920
    0.020500    0.097443   -1.449952   -1.234373   -0.113259        4.974142       -2.946430    0.029939    0.000088    0.000000    4.764920
    0.021000    0.099808   -1.447011   -1.234168   -0.116009        4.974142       -2.946430    0.031416    0.000097    0.000000    4.764920
    0.021500    0.102172   -1.444071   -1.233958   -0.118757        4.974142       -2.946430    0.032927    0.000106    0.000000    4.764920
    0.022000    0.104534   -1.441131   -1.233743   -0.121504        4.974142       -2.946430    0.034474    0.000117    0.000000    4.764920
    0.022500    0.106896   -1.438192   -1.233523   -0.124251        4.974142       -2.946430    0.036057    0.000128    0.000000    4.764920
    0.023000    0.109258   -1.435254   -1.233298   -0.126996        4.974142       -2.946430    0.037675    0.000139    0.000000    4.764920
    0.023500    0.111618   -1.432316   -1.233068   -0.129740        4.974142       -2.946430    0.039328    0.000152    0.000000    4.764920
    0.024000    0.113977   -1.429378   -1.232834   -0.132484        4.974142       -2.946430    0.041016    0.000165    0.000000    4.764920
    0.024500    0.116335   -1.426441   -1.232594   -0.135226        4.974142       -2.946430    0.042740    0.000179    0.000000    4.764920
    0.025000    0.118692   -1.423505   -1.232350   -0.137967        4.974142       -2.946430    0.044499    0.000194    0.000000    4.764920
    0.025500    0.121048   -1.420569   -1.232100   -0.140707        4.974142       -2.946430    0.046294    0.000210    0.000000    4.764920
    0.026000    0.123403   -1.417634   -1.231846   -0.143446        4.974142       -2.946430    0.048123    0.000227    0.000000    4.764920
    0.026500    0.125757   -1.414700   -1.231587   -0.146183        4.974142       -2.946430    0.049988    0.000245    0.000000    4.764920
    0.027000    0.128110   -1.411766   -1.231323   -0.148919        4.974142       -2.946430    0.051888    0.000264    0.000000    4.764920
    0.027500    0.130462   -1.408833   -1.231054   -0.151655        4.974142       -2.946430    0.053824    0.000284    0.000000    4.764920
    0.028000    0.132813   -1.405900   -1.230780   -0.154389        4.974142       -2.946430    0.055794    0.000305    0.000000    4.764920
    0.028500    0.135163   -1.402968   -1.230501   -0.157121        4.974142       -2.946430    0.057800    0.000327    0.000000    4.764920
    0.029000    0.137511   -1.400037   -1.230218   -0.159853        4.974142       -2.946430    0.059841    0.000351    0.000000    4.764920
    0.029500    0.139858   -1.397106   -1.229929   -0.162583        4.974142       -2.946430    0.061917    0.000375    0.000000    4.764920
    0.030000    0.142204   -1.394176   -1.229635   -0.165311        4.974142       -2.946430    0.064028    0.000401    0.000000    4.764920
    0.030500    0.144549   -1.391247   -1.229337   -0.168039        4.974142       -2.946430    0.066174    0.000429    0.000000    4.764920
    0.031000    0.146892   -1.388318   -1.229034   -0.170765        4.974142       -2.946430    0.068356    0.000457    0.000000    4.764920
    0.031500    0.149235   -1.385391   -1.228726   -0.173489        4.974142       -2.946430    0.070572    0.000487    0.000000    4.764920
    0.032000    0.151576   -1.382464   -1.228412   -0.176212        4.974142       -2.946430    0.072824    0.000519    0.000000    4.764920
    0.032500    0.153915   -1.379537   -1.228094   -0.178934        4.974142       -2.946430    0.075110    0.000552    0.000000    4.764920
    0.033000    0.156254   -1.376612   -1.227772   -0.181654        4.974142       -2.946430    0.077432    0.000586    0.000000    4.764920
    0.033500    0.158591   -1.373687   -1.227444   -0.184373        4.974142       -2.946430    0.079788    0.000622    0.000000    4.764920
    0.034000    0.160926   -1.370763   -1.227111   -0.187090        4.974142       -2.946430    0.082180    0.000660    0.000000    4.764920
    0.034500    0.163261   -1.367840   -1.226774   -0.189806        4.974142       -2.946430    0.084606    0.000699    0.000000    4.764920
    0.035000    0.165593   -1.364918   -1.226431   -0.192520        4.974142       -2.946430    0.087068    0.000740    0.000000    4.764920
    0.035500    0.167925   -1.361996   -1.226084   -0.195233        4.974142       -2.946430    0.089564    0.000783    0.000000    4.764920
    0.036000    0.170255   -1.359076   -1.225732   -0.197944        4.974142       -2.946430    0.092095    0.000828    0.000000    4.764920
    0.036500    0.172583   -1.356156   -1.225375   -0.200653        4.974142       -2.946430    0.094661    0.000874    0.000000    4.764920
    0.037000    0.174910   -1.353237   -1.225013   -0.203361        4.974142       -2.946430    0.097262    0.000923    0.000000    4.764920
    0.037500    0.177236   -1.350319   -1.224646   -0.206067        4.974142       -2.946430    0.099898    0.000973    0.000000    4.764920
    0.038000    0.179560   -1.347401   -1.224274   -0.208771        4.974142       -2.946430    0.102568    0.001026    0.000000    4.764920
    0.038500    0.181883   -1.344485   -1.223898   -0.211473        4.974142       -2.946430    0.105274    0.001080    0.000000    4.764920
    0.039000    0.184203   -1.341570   -1.223516   -0.214174        4.974142       -2.946430    0.108014    0.001137    0.000000    4.764920
    0.039500    0.186523   -1.338655   -1.223130   -0.216873        4.974142       -2.946430    0.110788    0.001196    0.000000    4.764920
    0.040000    0.188841   -1.335742   -1.222739   -0.219571        4.974142       -2.946430    0.113598    0.001257    0.000000    4.764920
    0.040500    0.191157   -1.332829   -1.222343   -0.222266        4.974142       -2.946430    0.116442    0.001320    0.000000    4.764920
    0.041000    0.193471   -1.329917   -1.221942   -0.224960        4.974142       -2.946430    0.119321    0.001386    0.000000    4.764920
    0.041500    0.195784   -1.327006   -1.221536   -0.227652        4.974142       -2.946430    0.122234    0.001454    0.000000    4.764920
    0.042000    0.198095   -1.324097   -1.221126   -0.230342        4.974142       -2.946430    0.125182    0.001524    0.000000    4.764920
    0.042500    0.200405   -1.321188   -1.220710   -0.233030        4.974142       -2.946430    0.128165    0.001597    0.000000    4.764920
    0.043000    0.202712   -1.318280   -1.220290   -0.235716        4.974142       -2.946430    0.131182    0.001673    0.000000    4.764920
    0.043500    0.205019   -1.315373   -1.219865   -0.238400        4.974142       -2.946430    0.134234    0.001751    0.000000    4.764920
    0.044000    0.207323   -1.312468   -1.219435   -0.241082        4.974142       -2.946430    0.137320    0.001832    0.000000    4.764920
    0.044500    0.209625   -1.309563   -1.219000   -0.243762        4.974142       -2.946430    0.140441    0.001915    0.000000    4.764920
    0.045000    0.211926   -1.306659   -1.218560   -0.246441        4.974142       -2.946430    0.143596    0.002002    0.000000    4.764920
    0.045500    0.214225   -1.303756   -1.218116   -0.249117        4.974142       -2.946430    0.146786    0.002091    0.000000    4.764920
    0.046000    0.216522   -1.300855   -1.217666   -0.251791        4.974142       -2.946430    0.150010    0.002183    0.000000    4.764920
    0.046500    0.218817   -1.297954   -1.217212   -0.254463        4.974142       -2.946430    0.153268    0.002278    0.000000    4.764920
    0.047000    0.221111   -1.295055   -1.216753   -0.257133        4.974142       -2.946430    0.156561    0.002376    0.000000    4.764920
    0.047500    0.223402   -1.292157   -1.216289   -0.259801        4.974142       -2.946430    0.159888    0.002477    0.000000    4.764920
    0.048000    0.225692   -1.289259   -1.215820   -0.262467        4.974142       -2.946430    0.163249    0.002581    0.000000    4.764920
    0.048500    0.227980   -1.286363   -1.215347   -0.265130        4.974142       -2.946430    0.166645    0.002689    0.000000    4.764920
    0.049000    0.230265   -1.283468   -1.214868   -0.267792        4.974142       -2.946430    0.170075    0.002800    0.000000    4.764920
    0.049500    0.232549   -1.280575   -1.214385   -0.270451        4.974142       -2.946430    0.173539    0.002914    0.000000    4.764920
    0.050000    0.234831   -1.277682   -1.213897   -0.273108        4.974142       -2.946430    0.177037    0.003032    0.000000    4.764920
    0.050500    0.237111   -1.274791   -1.213404   -0.275762        4.974142       -2.946430    0.180570    0.003153    0.000000    4.764920
    0.051000    0.239389   -1.271900   -1.212907   -0.278415        4.974142       -2.946430    0.184136    0.003277    0.000000    4.764920
    0.051500    0.241664   -1.269011   -1.212404   -0.281065        4.974142       -2.946430    0.187737    0.003405    0.000000    4.764920
    0.052000    0.243938   -1.266123   -1.211897   -0.283713        4.974142       -2.946430    0.191371    0.003537    0.000000    4.764920
    0.052500    0.246210   -1.263237   -1.211385   -0.286358        4.974142       -2.946430    0.195040    0.003672    0.000000    4.764920
    0.053000    0.248480   -1.260351   -1.210868   -0.289001        4.974142       -2.946430    0.198742    0.003812    0.000000    4.764920
    0.053500    0.250747   -1.257467   -1.210346   -0.291642        4.974142       -2.946430    0.202479    0.003955    0.000000    4.764920
    0.054000    0.253012   -1.254584   -1.209820   -0.294280        4.974142       -2.946430    0.206249    0.004102    0.000000    4.764920
    0.054500    0.255276   -1.251702   -1.209289   -0.296916        4.974142       -2.946430    0.210054    0.004253    0.000000    4.764920
    0.055000    0.257537   -1.248822   -1.208753   -0.299550        4.974142       -2.946430    0.213892    0.004408    0.000000    4.764920
    0.055500    0.259796   -1.245943   -1.208212   -0.302181        4.974142       -2.946430    0.217764    0.004567    0.000000    4.764920
    0.056000    0.262053   -1.243065   -1.207666   -0.304809        4.974142       -2.946430    0.221670    0.004730    0.000000    4.764920
    0.056500    0.264307   -1.240188   -1.207116   -0.307435        4.974142       -2.946430    0.225610    0.004898    0.000000    4.764920
    0.057000    0.266559   -1.237313   -1.206560   -0.310058        4.974142       -2.946430    0.229583    0.005070    0.000000    4.764920
    0.057500    0.268810   -1.234439   -1.206000   -0.312679        4.974142       -2.946430    0.233590    0.005246    0.000000    4.764920
    0.058000    0.271057   -1.231566   -1.205436   -0.315297        4.974142       -2.946430    0.237631    0.005427    0.000000    4.764920
    0.058500    0.273303   -1.228695   -1.204866   -0.317913        4.974142       -2.946430    0.241705    0.005612    0.000000    4.764920
    0.059000    0.275546   -1.225825   -1.204292   -0.320526        4.974142       -2.946430    0.245813    0.005802    0.000000    4.764920
    0.059500    0.277787   -1.222957   -1.203713   -0.323136        4.974142       -2.946430    0.249955    0.005996    0.000000    4.764920
    0.060000    0.280026   -1.220090   -1.203129   -0.325744        4.974142       -2.946430    0.254130    0.006196    0.000000    4.764920
    0.060500    0.282262   -1.217224   -1.202540   -0.328349        4.974142       -2.946430    0.258339    0.006400    0.000000    4.764920
    0.061000    0.284496   -1.214360   -1.201947   -0.330951        4.974142       -2.946430    0.262581    0.006609    0.000000    4.764920
    0.061500    0.286727   -1.211497   -1.201349   -0.333551        4.974142       -2.946430    0.266856    0.006823    0.000000    4.764920
    0.062000    0.288956   -1.208635   -1.200746   -0.336148        4.974142       -2.946430    0.271165    0.007041    0.000000    4.764920
    0.062500    0.291183   -1.205775   -1.200139   -0.338742        4.974142       -2.946430    0.275507    0.007265    0.000000    4.764920
    0.063000    0.293407   -1.202917   -1.199526   -0.341333        4.974142       -2.946430    0.279883    0.007495    0.000000    4.764920
    0.063500    0.295629   -1.200060   -1.198909   -0.343921        4.974142       -2.946430    0.284291    0.007729    0.000000    4.764920
    0.064000    0.297849   -1.197204   -1.198287   -0.346507        4.974142       -2.946430    0.288733    0.007969    0.000000    4.764920
    0.064500    0.300066   -1.194350   -1.197661   -0.349090        4.974142       -2.946430    0.293209    0.008214    0.000000    4.764920
    0.065000    0.302280   -1.191497   -1.197030   -0.351669        4.974142       -2.946430    0.297717    0.008464    0.000000    4.764920
    0.065500    0.304492   -1.188646   -1.196394   -0.354246        4.974142       -2.946430    0.302258    0.008720    0.000000    4.764920
    0.066000    0.306701   -1.185797   -1.195753   -0.356820        4.974142       -2.946430    0.306833    0.008982    0.000000    4.764920
    0.066500    0.308908   -1.182949   -1.195108   -0.359391        4.974142       -2.946430    0.311441    0.009249    0.000000    4.764920
    0.067000    0.311112   -1.180102   -1.194457   -0.361959        4.974142       -2.946430    0.316081    0.009522    0.000000    4.764920
    0.067500    0.313314   -1.177257   -1.193803   -0.364524        4.974142       -2.946430    0.320755    0.009801    0.000000    4.764920
    0.068000    0.315513   -1.174414   -1.193143   -0.367086        4.974142       -2.946430    0.325462    0.010085    0.000000    4.764920
    0.068500    0.317709   -1.171572   -1.192479   -0.369645        4.974142       -2.946430    0.330201    0.010376    0.000000    4.764920
    0.069000    0.319903   -1.168732   -1.191810   -0.372201        4.974142       -2.946430    0.334974    0.010673    0.000000    4.764920
    0.069500    0.322094   -1.165893   -1.191136   -0.374754        4.974142       -2.946430    0.339779    0.010976    0.000000    4.764920
    0.070000    0.324283   -1.163056   -1.190458   -0.377303        4.974142       -2.946430    0.344617    0.011285    0.000000    4.764920
    0.070500    0.326468   -1.160221   -1.189775   -0.379850        4.974142       -2.946430    0.349487    0.011600    0.000000    4.764920
    0.071000    0.328652   -1.157387   -1.189087   -0.382393        4.974142       -2.946430    0.354391    0.011921    0.000000    4.764920
    0.071500    0.330832   -1.154555   -1.188394   -0.384934        4.974142       -2.946430    0.359327    0.012249    0.000000    4.764920
    0.072000    0.333010   -1.151724   -1.187697   -0.387471        4.974142       -2.946430    0.364295    0.012584    0.000000    4.764920
    0.072500    0.335185   -1.148895   -1.186996   -0.390004        4.974142       -2.946430    0.369297    0.012925    0.000000    4.764920
    0.073000    0.337357   -1.146068   -1.186289   -0.392535        4.974142       -2.946430    0.374330    0.013273    0.000000    4.764920
    0.073500    0.339526   -1.143243   -1.185578   -0.395062        4.974142       -2.946430    0.379397    0.013627    0.000000    4.764920
    0.074000    0.341693   -1.140419   -1.184862   -0.397586        4.974142       -2.946430    0.384495    0.013988    0.000000    4.764920
    0.074500    0.343856   -1.137597   -1.184142   -0.400107        4.974142       -2.946430    0.389627    0.014356    0.000000    4.764920
    0.075000    0.346017   -1.134777   -1.183417   -0.402624        4.974142       -2.946430    0.394790    0.014731    0.000000    4.764920
    0.075500    0.348176   -1.131958   -1.182687   -0.405138        4.974142       -2.946430    0.399986    0.015113    0.000000    4.764920
    0.076000    0.350331   -1.129141   -1.181953   -0.407649        4.974142       -2.946430    0.405214    0.015502    0.000000    4.764920
    0.076500    0.352483   -1.126326   -1.181214   -0.410156        4.974142       -2.946430    0.410475    0.015898    0.000000    4.764920
    0.077000    0.354633   -1.123513   -1.180470   -0.412660        4.974142       -2.946430    0.415767    0.016302    0.000000    4.764920
    0.077500    0.356779   -1.120701   -1.179722   -0.415161        4.974142       -2.946430    0.421092    0.016713    0.000000    4.764920
    0.078000    0.358923   -1.117892   -1.178969   -0.417658        4.974142       -2.946430    0.426449    0.017131    0.000000    4.764920
    0.078500    0.361064   -1.115084   -1.178211   -0.420151        4.974142       -2.946430    0.431838    0.017557    0.000000    4.764920
    0.079000    0.363202   -1.112278   -1.177449   -0.422641        4.974142       -2.946430    0.437258    0.017990    0.000000    4.764920
    0.079500    0.365337   -1.109473   -1.176682   -0.425128        4.974142       -2.946430    0.442711    0.018431    0.000000    4.764920
    0.080000    0.367469   -1.106671   -1.175911   -0.427611        4.974142       -2.946430    0.448196    0.018879    0.000000    4.764920
    0.080500    0.369598   -1.103870   -1.175135   -0.430090        4.974142       -2.946430    0.453713    0.019336    0.000000    4.764920
