           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.449794    0.000000        7.981608       -4.038415    0.000000   -0.000000    0.000000    4.070036
    0.000500    0.002035   -1.567846   -1.449794   -0.003793        7.981608       -4.038415    0.000013    0.000000    0.000000    4.070036
    0.001000    0.004070   -1.564896   -1.449794   -0.007587        7.981608       -4.038415    0.000052    0.000000    0.000000    4.070036
    0.001500    0.006105   -1.561945   -1.449794   -0.011380        7.981608       -4.038415    0.000117    0.000000    0.000000    4.070036
    0.002000    0.008140   -1.558995   -1.449794   -0.015174        7.981608       -4.038415    0.000208    0.000000    0.000000    4.070036
    0.002500    0.010175   -1.556045   -1.449794   -0.018967        7.981608       -4.038415    0.000325    0.000000    0.000000    4.070036
    0.003000    0.012209   -1.553094   -1.449794   -0.022760        7.981608       -4.038415    0.000468    0.000000    0.000000    4.070036
    0.003500    0.014244   -1.550144   -1.449794   -0.026554        7.981608       -4.038415    0.000637    0.000000    0.000000    4.070036
    0.004000    0.016279   -1.547193   -1.449794   -0.030347        7.981608       -4.038415    0.000833    0.000000    0.000000    4.070036
    0.004500    0.018313   -1.544243   -1.449794   -0.034141        7.981608       -4.038415    0.001054    0.000000    0.000000    4.070036
    0.005000    0.020347   -1.541293   -1.449781   -0.037934        7.981608       -4.038415    0.001301    0.000000    0.000000    4.070036
    0.005500    0.022381   -1.538342   -1.449705   -0.041728        7.981608       -4.038415    0.001574    0.000000    0.000000    4.070036
    0.006000    0.024415   -1.535392   -1.449627   -0.045522        7.981608       -4.038415    0.001873    0.000000    0.000000    4.070036
    0.006500    0.026449   -1.532442   -1.449545   -0.049315        7.981608       -4.038415    0.002198    0.000001    0.000000    4.070036
    0.007000    0.028482   -1.529493   -1.449459   -0.053108        7.981608       -4.038415    0.002550    0.000001    0.000000    4.070036
    0.007500    0.030515   -1.526543   -1.449370   -0.056900        7.981608       -4.038415    0.002927    0.000001    0.000000    4.070036
    0.008000    0.032548   -1.523594   -1.449275   -0.060692        7.981608       -4.038415    0.003330    0.000001    0.000000    4.070036
