           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.366493    0.000000        6.683042       -3.587568    0.000000    0.000000    0.000000    4.318209
    0.000500    0.002159   -1.567846   -1.366493   -0.003370        6.683042       -3.587568    0.000015    0.000000    0.000000    4.318209
    0.001000    0.004318   -1.564896   -1.366493   -0.006740        6.683042       -3.587568    0.000059    0.000000    0.000000    4.318209
    0.001500    0.006477   -1.561945   -1.366493   -0.010110        6.683042       -3.587568    0.000132    0.000000    0.000000    4.318209
    0.002000    0.008636   -1.558995   -1.366493   -0.013480        6.683042       -3.587568    0.000234    0.000000    0.000000    4.318209
    0.002500    0.010795   -1.556044   -1.366493   -0.016850        6.683042       -3.587568    0.000366    0.000000    0.000000    4.318209
    0.003000    0.012954   -1.553094   -1.366493   -0.020220        6.683042       -3.587568    0.000527    0.000000    0.000000    4.318209
    0.003500    0.015113   -1.550144   -1.366493   -0.023590        6.683042       -3.587568    0.000718    0.000000    0.000000    4.318209
    0.004000    0.017271   -1.547193   -1.366493   -0.026961        6.683042       -3.587568    0.000937    0.000000    0.000000    4.318209
    0.004500    0.019430   -1.544243   -1.366493   -0.030331        6.683042       -3.587568    0.001186    0.000000    0.000000    4.318209
    0.005000    0.021588   -1.541292   -1.366443   -0.033701        6.683042       -3.587568    0.001464    0.000000    0.000000    4.318209
    0.005500    0.023746   -1.538342   -1.366374   -0.037072        6.683042       -3.587568    0.001772    0.000000    0.000000    4.318209
    0.006000    0.025904   -1.535392   -1.366302   -0.040442        6.683042       -3.587568    0.002109    0.000000    0.000000    4.318209
    0.006500    0.028061   -1.532442   -1.366227   -0.043811        6.683042       -3.587568    0.002475    0.000001    0.000000    4.318209
    0.007000    0.030219   -1.529492   -1.366148   -0.047180        6.683042       -3.587568    0.002870    0.000001    0.000000    4.318209
    0.007500    0.032376   -1.526543   -1.366064   -0.050549        6.683042       -3.587568    0.003295    0.000001    0.000000    4.318209
    0.008000    0.034533   -1.523593   -1.365976   -0.053917        6.683042       -3.587568    0.003748    0.000002    0.000000    4.318209
    0.008500    0.036689   -1.520644   -1.365883   -0.057285        6.683042       -3.587568    0.004232    0.000002    0.000000    4.318209
    0.009000    0.038846   -1.517695   -1.365785   -0.060652        6.683042       -3.587568    0.004744    0.000002    0.000000    4.318209
    0.009500    0.041002   -1.514747   -1.365682   -0.064019        6.683042       -3.587568    0.005286    0.000003    0.000000    4.318209
    0.010000    0.043157   -1.511798   -1.365574   -0.067385        6.683042       -3.587568    0.005856    0.000004    0.000000    4.318209
    0.010500    0.045312   -1.508850   -1.365461   -0.070751        6.683042       -3.587568    0.006456    0.000005    0.000000    4.318209
    0.011000    0.047467   -1.505902   -1.365342   -0.074116        6.683042       -3.587568    0.007086    0.000005    0.000000    4.318209
    0.011500    0.049621   -1.502954   -1.365218   -0.077480        6.683042       -3.587568    0.007744    0.000007    0.000000    4.318209
    0.012000    0.051775   -1.500006   -1.365089   -0.080844        6.683042       -3.587568    0.008432    0.000008    0.000000    4.318209
    0.012500    0.053929   -1.497059   -1.364954   -0.084207        6.683042       -3.587568    0.009149    0.000009    0.000000    4.318209
    0.013000    0.056082   -1.494112   -1.364814   -0.087570        6.683042       -3.587568    0.009895    0.000011    0.000000    4.318209
    0.013500    0.058234   -1.491166   -1.364669   -0.090931        6.683042       -3.587568    0.010671    0.000012    0.000000    4.318209
    0.014000    0.060386   -1.488219   -1.364518   -0.094292        6.683042       -3.587568    0.011475    0.000014    0.000000    4.318209
    0.014500    0.062538   -1.485273   -1.364362   -0.097652        6.683042       -3.587568    0.012309    0.000016    0.000000    4.318209
    0.015000    0.064689   -1.482328   -1.364201   -0.101012        6.683042       -3.587568    0.013172    0.000019    0.000000    4.318209
    0.015500    0.066839   -1.479382   -1.364034   -0.104370        6.683042       -3.587568    0.014064    0.000021    0.000000    4.318209
    0.016000    0.068989   -1.476438   -1.363862   -0.107728        6.683042       -3.587568    0.014986    0.000024    0.000000    4.318209
    0.016500    0.071138   -1.473493   -1.363684   -0.111085        6.683042       -3.587568    0.015936    0.000028    0.000000    4.318209
    0.017000    0.073287   -1.470549   -1.363501   -0.114441        6.683042       -3.587568    0.016916    0.000031    0.000000    4.318209
    0.017500    0.075435   -1.467605   -1.363312   -0.117796        6.683042       -3.587568    0.017925    0.000035    0.000000    4.318209
    0.018000    0.077582   -1.464662   -1.363119   -0.121149        6.683042       -3.587568    0.018962    0.000039    0.000000    4.318209
    0.018500    0.079728   -1.461719   -1.362919   -0.124502        6.683042       -3.587568    0.020029    0.000044    0.000000    4.318209
    0.019000    0.081874   -1.458776   -1.362714   -0.127854        6.683042       -3.587568    0.021126    0.000048    0.000000    4.318209
    0.019500    0.084020   -1.455834   -1.362504   -0.131205        6.683042       -3.587568    0.022251    0.000054    0.000000    4.318209
    0.020000    0.086164   -1.452893   -1.362289   -0.134555        6.683042       -3.587568    0.023405    0.000059    0.000000    4.318209
    0.020500    0.088308   -1.449952   -1.362068   -0.137904        6.683042       -3.587568    0.024589    0.000066    0.000000    4.318209
    0.021000    0.090451   -1.447011   -1.361841   -0.141251        6.683042       -3.587568    0.025801    0.000072    0.000000    4.318209
    0.021500    0.092593   -1.444071   -1.361610   -0.144598        6.683042       -3.587568    0.027043    0.000079    0.000000    4.318209
    0.022000    0.094734   -1.441131   -1.361372   -0.147943        6.683042       -3.587568    0.028313    0.000087    0.000000    4.318209
    0.022500    0.096875   -1.438192   -1.361130   -0.151287        6.683042       -3.587568    0.029613    0.000095    0.000000    4.318209
    0.023000    0.099015   -1.435254   -1.360882   -0.154630        6.683042       -3.587568    0.030942    0.000104    0.000000    4.318209
    0.023500    0.101154   -1.432316   -1.360628   -0.157971        6.683042       -3.587568    0.032300    0.000113    0.000000    4.318209
    0.024000    0.103291   -1.429378   -1.360369   -0.161311        6.683042       -3.587568    0.033686    0.000123    0.000000    4.318209
    0.024500    0.105429   -1.426441   -1.360105   -0.164650        6.683042       -3.587568    0.035102    0.000133    0.000000    4.318209
    0.025000    0.107565   -1.423505   -1.359835   -0.167988        6.683042       -3.587568    0.036547    0.000145    0.000000    4.318209
    0.025500    0.109700   -1.420569   -1.359560   -0.171324        6.683042       -3.587568    0.038021    0.000156    0.000000    4.318209
    0.026000    0.111834   -1.417634   -1.359279   -0.174659        6.683042       -3.587568    0.039523    0.000169    0.000000    4.318209
    0.026500    0.113968   -1.414700   -1.358993   -0.177992        6.683042       -3.587568    0.041055    0.000182    0.000000    4.318209
    0.027000    0.116100   -1.411766   -1.358702   -0.181324        6.683042       -3.587568    0.042615    0.000196    0.000000    4.318209
    0.027500    0.118231   -1.408833   -1.358405   -0.184654        6.683042       -3.587568    0.044205    0.000211    0.000000    4.318209
    0.028000    0.120362   -1.405900   -1.358103   -0.187983        6.683042       -3.587568    0.045823    0.000227    0.000000    4.318209
    0.028500    0.122491   -1.402968   -1.357795   -0.191310        6.683042       -3.587568    0.047471    0.000244    0.000000    4.318209
    0.029000    0.124619   -1.400037   -1.357482   -0.194636        6.683042       -3.587568    0.049147    0.000261    0.000000    4.318209
    0.029500    0.126746   -1.397106   -1.357164   -0.197960        6.683042       -3.587568    0.050852    0.000279    0.000000    4.318209
    0.030000    0.128873   -1.394176   -1.356840   -0.201282        6.683042       -3.587568    0.052586    0.000299    0.000000    4.318209
