           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000   -0.000000   -1.570796   -1.651092    0.000000       11.790562       -5.238099    0.000000   -0.000000    0.000000    3.573690
    0.000500    0.001787   -1.567846   -1.651092   -0.004920       11.790562       -5.238099    0.000010    0.000000    0.000000    3.573690
    0.001000    0.003574   -1.564896   -1.651092   -0.009839       11.790562       -5.238099    0.000040    0.000000    0.000000    3.573690
    0.001500    0.005360   -1.561946   -1.651092   -0.014759       11.790562       -5.238099    0.000090    0.000000    0.000000    3.573690
    0.002000    0.007147   -1.558995   -1.651092   -0.019679       11.790562       -5.238099    0.000160    0.000000    0.000000    3.573690
    0.002500    0.008934   -1.556045   -1.651092   -0.024599       11.790562       -5.238099    0.000251    0.000000    0.000000    3.573690
    0.003000    0.010721   -1.553095   -1.651092   -0.029518       11.790562       -5.238099    0.000361    0.000000    0.000000    3.573690
    0.003500    0.012507   -1.550145   -1.651092   -0.034438       11.790562       -5.238099    0.000491    0.000000    0.000000    3.573690
    0.004000    0.014293   -1.547194   -1.651092   -0.039358       11.790562       -5.238099    0.000642    0.000000    0.000000    3.573690
    0.004500    0.016080   -1.544244   -1.651092   -0.044278       11.790562       -5.238099    0.000812    0.000000    0.000000    3.573690
    0.005000    0.017866   -1.541294   -1.651092   -0.049197       11.790562       -5.238099    0.001003    0.000000    0.000000    3.573690
    0.005500    0.019652   -1.538344   -1.651092   -0.054117       11.790562       -5.238099    0.001214    0.000000    0.000000    3.573690
    0.006000    0.021438   -1.535393   -1.651012   -0.059038       11.790562       -5.238099    0.001444    0.000000    0.000000    3.573690
    0.006500    0.023223   -1.532443   -1.650912   -0.063958       11.790562       -5.238099    0.001695    0.000000    0.000000    3.573690
    0.007000    0.025009   -1.529494   -1.650809   -0.068878       11.790562       -5.238099    0.001966    0.000001    0.000000    3.573690
    0.007500    0.026794   -1.526544   -1.650702   -0.073797       11.790562       -5.238099    0.002256    0.000001    0.000000    3.573690
    0.008000    0.028579   -1.523595   -1.650590   -0.078716       11.790562       -5.238099    0.002567    0.000001    0.000000    3.573690
    0.008500    0.030364   -1.520645   -1.650474   -0.083633       11.790562       -5.238099    0.002898    0.000001    0.000000    3.573690
    0.009000    0.032148   -1.517696   -1.650352   -0.088550       11.790562       -5.238099    0.003249    0.000001    0.000000    3.573690
    0.009500    0.033932   -1.514747   -1.650225   -0.093466       11.790562       -5.238099    0.003620    0.000002    0.000000    3.573690
    0.010000    0.035716   -1.511799   -1.650091   -0.098381       11.790562       -5.238099    0.004011    0.000002    0.000000    3.573690
