           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.486029    0.000000        8.595319       -4.242860    0.000000    0.000000    0.000000    3.970767
    0.000500    0.001985   -1.567846   -1.486029   -0.003985        8.595319       -4.242860    0.000012    0.000000    0.000000    3.970767
    0.001000    0.003971   -1.564896   -1.486029   -0.007971        8.595319       -4.242860    0.000050    0.000000    0.000000    3.970767
    0.001500    0.005956   -1.561945   -1.486029   -0.011956        8.595319       -4.242860    0.000111    0.000000    0.000000    3.970767
    0.002000    0.007941   -1.558995   -1.486029   -0.015941        8.595319       -4.242860    0.000198    0.000000    0.000000    3.970767
    0.002500    0.009927   -1.556045   -1.486029   -0.019927        8.595319       -4.242860    0.000310    0.000000    0.000000    3.970767
    0.003000    0.011912   -1.553094   -1.486029   -0.023912        8.595319       -4.242860    0.000446    0.000000    0.000000    3.970767
    0.003500    0.013897   -1.550144   -1.486029   -0.027898        8.595319       -4.242860    0.000607    0.000000    0.000000    3.970767
    0.004000    0.015882   -1.547194   -1.486029   -0.031883        8.595319       -4.242860    0.000792    0.000000    0.000000    3.970767
    0.004500    0.017866   -1.544243   -1.486029   -0.035868        8.595319       -4.242860    0.001003    0.000000    0.000000    3.970767
    0.005000    0.019851   -1.541293   -1.486029   -0.039854        8.595319       -4.242860    0.001238    0.000000    0.000000    3.970767
    0.005500    0.021835   -1.538343   -1.485956   -0.043840        8.595319       -4.242860    0.001498    0.000000    0.000000    3.970767
    0.006000    0.023820   -1.535393   -1.485874   -0.047826        8.595319       -4.242860    0.001783    0.000000    0.000000    3.970767
    0.006500    0.025804   -1.532443   -1.485789   -0.051811        8.595319       -4.242860    0.002093    0.000001    0.000000    3.970767
    0.007000    0.027787   -1.529493   -1.485701   -0.055796        8.595319       -4.242860    0.002427    0.000001    0.000000    3.970767
    0.007500    0.029771   -1.526543   -1.485608   -0.059780        8.595319       -4.242860    0.002786    0.000001    0.000000    3.970767
    0.008000    0.031754   -1.523594   -1.485511   -0.063763        8.595319       -4.242860    0.003170    0.000001    0.000000    3.970767
    0.008500    0.033737   -1.520645   -1.485408   -0.067747        8.595319       -4.242860    0.003578    0.000002    0.000000    3.970767
    0.009000    0.035720   -1.517696   -1.485300   -0.071729        8.595319       -4.242860    0.004011    0.000002    0.000000    3.970767
    0.009500    0.037703   -1.514747   -1.485187   -0.075711        8.595319       -4.242860    0.004469    0.000002    0.000000    3.970767
    0.010000    0.039685   -1.511798   -1.485069   -0.079692        8.595319       -4.242860    0.004952    0.000003    0.000000    3.970767
    0.010500    0.041666   -1.508850   -1.484945   -0.083672        8.595319       -4.242860    0.005459    0.000004    0.000000    3.970767
    0.011000    0.043648   -1.505902   -1.484815   -0.087652        8.595319       -4.242860    0.005991    0.000004    0.000000    3.970767
    0.011500    0.045629   -1.502954   -1.484680   -0.091631        8.595319       -4.242860    0.006548    0.000005    0.000000    3.970767
    0.012000    0.047609   -1.500007   -1.484539   -0.095609        8.595319       -4.242860    0.007130    0.000006    0.000000    3.970767
    0.012500    0.049590   -1.497059   -1.484392   -0.099587        8.595319       -4.242860    0.007736    0.000007    0.000000    3.970767
    0.013000    0.051569   -1.494112   -1.484240   -0.103564        8.595319       -4.242860    0.008367    0.000008    0.000000    3.970767
    0.013500    0.053549   -1.491166   -1.484081   -0.107539        8.595319       -4.242860    0.009023    0.000010    0.000000    3.970767
    0.014000    0.055528   -1.488220   -1.483917   -0.111514        8.595319       -4.242860    0.009703    0.000011    0.000000    3.970767
    0.014500    0.057506   -1.485274   -1.483747   -0.115488        8.595319       -4.242860    0.010408    0.000013    0.000000    3.970767
    0.015000    0.059484   -1.482328   -1.483571   -0.119461        8.595319       -4.242860    0.011138    0.000015    0.000000    3.970767
    0.015500    0.061461   -1.479383   -1.483390   -0.123433        8.595319       -4.242860    0.011892    0.000017    0.000000    3.970767
    0.016000    0.063438   -1.476438   -1.483202   -0.127404        8.595319       -4.242860    0.012671    0.000019    0.000000    3.970767
    0.016500    0.065414   -1.473493   -1.483009   -0.131374        8.595319       -4.242860    0.013475    0.000021    0.000000    3.970767
    0.017000    0.067390   -1.470549   -1.482810   -0.135343        8.595319       -4.242860    0.014303    0.000024    0.000000    3.970767
    0.017500    0.069365   -1.467605   -1.482605   -0.139311        8.595319       -4.242860    0.015156    0.000027    0.000000    3.970767
    0.018000    0.071340   -1.464662   -1.482394   -0.143277        8.595319       -4.242860    0.016034    0.000030    0.000000    3.970767
    0.018500    0.073314   -1.461719   -1.482177   -0.147243        8.595319       -4.242860    0.016936    0.000034    0.000000    3.970767
    0.019000    0.075287   -1.458777   -1.481954   -0.151207        8.595319       -4.242860    0.017863    0.000038    0.000000    3.970767
    0.019500    0.077259   -1.455835   -1.481725   -0.155170        8.595319       -4.242860    0.018814    0.000042    0.000000    3.970767
    0.020000    0.079231   -1.452893   -1.481491   -0.159132        8.595319       -4.242860    0.019790    0.000046    0.000000    3.970767
    0.020500    0.081203   -1.449952   -1.481250   -0.163092        8.595319       -4.242860    0.020791    0.000051    0.000000    3.970767
    0.021000    0.083173   -1.447011   -1.481004   -0.167051        8.595319       -4.242860    0.021816    0.000056    0.000000    3.970767
    0.021500    0.085143   -1.444071   -1.480752   -0.171009        8.595319       -4.242860    0.022866    0.000062    0.000000    3.970767
    0.022000    0.087112   -1.441132   -1.480494   -0.174965        8.595319       -4.242860    0.023941    0.000068    0.000000    3.970767
    0.022500    0.089080   -1.438193   -1.480230   -0.178920        8.595319       -4.242860    0.025040    0.000074    0.000000    3.970767
    0.023000    0.091048   -1.435254   -1.479960   -0.182873        8.595319       -4.242860    0.026163    0.000081    0.000000    3.970767
    0.023500    0.093015   -1.432316   -1.479684   -0.186825        8.595319       -4.242860    0.027311    0.000088    0.000000    3.970767
    0.024000    0.094981   -1.429378   -1.479403   -0.190775        8.595319       -4.242860    0.028484    0.000096    0.000000    3.970767
    0.024500    0.096946   -1.426442   -1.479115   -0.194724        8.595319       -4.242860    0.029681    0.000104    0.000000    3.970767
    0.025000    0.098910   -1.423505   -1.478822   -0.198671        8.595319       -4.242860    0.030902    0.000112    0.000000    3.970767
    0.025500    0.100874   -1.420570   -1.478522   -0.202617        8.595319       -4.242860    0.032148    0.000122    0.000000    3.970767
    0.026000    0.102836   -1.417634   -1.478217   -0.206560        8.595319       -4.242860    0.033419    0.000131    0.000000    3.970767
    0.026500    0.104798   -1.414700   -1.477906   -0.210503        8.595319       -4.242860    0.034714    0.000142    0.000000    3.970767
    0.027000    0.106759   -1.411766   -1.477589   -0.214443        8.595319       -4.242860    0.036034    0.000153    0.000000    3.970767
    0.027500    0.108719   -1.408833   -1.477266   -0.218382        8.595319       -4.242860    0.037378    0.000164    0.000000    3.970767
    0.028000    0.110677   -1.405900   -1.476938   -0.222318        8.595319       -4.242860    0.038746    0.000177    0.000000    3.970767
    0.028500    0.112635   -1.402968   -1.476603   -0.226253        8.595319       -4.242860    0.040139    0.000189    0.000000    3.970767
    0.029000    0.114592   -1.400037   -1.476263   -0.230187        8.595319       -4.242860    0.041556    0.000203    0.000000    3.970767
    0.029500    0.116548   -1.397106   -1.475916   -0.234118        8.595319       -4.242860    0.042998    0.000217    0.000000    3.970767
    0.030000    0.118503   -1.394176   -1.475564   -0.238047        8.595319       -4.242860    0.044464    0.000232    0.000000    3.970767
    0.030500    0.120457   -1.391247   -1.475206   -0.241975        8.595319       -4.242860    0.045954    0.000248    0.000000    3.970767
    0.031000    0.122410   -1.388319   -1.474842   -0.245900        8.595319       -4.242860    0.047469    0.000265    0.000000    3.970767
    0.031500    0.124362   -1.385391   -1.474472   -0.249824        8.595319       -4.242860    0.049008    0.000282    0.000000    3.970767
    0.032000    0.126313   -1.382464   -1.474096   -0.253745        8.595319       -4.242860    0.050572    0.000300    0.000000    3.970767
    0.032500    0.128263   -1.379538   -1.473715   -0.257664        8.595319       -4.242860    0.052160    0.000319    0.000000    3.970767
