           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.585069    0.000000       10.431534       -4.827432    0.000000    0.000000    0.000000    3.722594
    0.000500    0.001861   -1.567846   -1.585069   -0.004534       10.431534       -4.827432    0.000011    0.000000    0.000000    3.722594
    0.001000    0.003723   -1.564896   -1.585069   -0.009068       10.431534       -4.827432    0.000044    0.000000    0.000000    3.722594
    0.001500    0.005584   -1.561945   -1.585069   -0.013603       10.431534       -4.827432    0.000098    0.000000    0.000000    3.722594
    0.002000    0.007445   -1.558995   -1.585069   -0.018137       10.431534       -4.827432    0.000174    0.000000    0.000000    3.722594
    0.002500    0.009306   -1.556045   -1.585069   -0.022671       10.431534       -4.827432    0.000272    0.000000    0.000000    3.722594
    0.003000    0.011167   -1.553095   -1.585069   -0.027205       10.431534       -4.827432    0.000392    0.000000    0.000000    3.722594
    0.003500    0.013028   -1.550144   -1.585069   -0.031739       10.431534       -4.827432    0.000533    0.000000    0.000000    3.722594
    0.004000    0.014889   -1.547194   -1.585069   -0.036274       10.431534       -4.827432    0.000697    0.000000    0.000000    3.722594
    0.004500    0.016750   -1.544244   -1.585069   -0.040808       10.431534       -4.827432    0.000882    0.000000    0.000000    3.722594
    0.005000    0.018610   -1.541293   -1.585069   -0.045342       10.431534       -4.827432    0.001088    0.000000    0.000000    3.722594
    0.005500    0.020471   -1.538343   -1.585046   -0.049877       10.431534       -4.827432    0.001317    0.000000    0.000000    3.722594
    0.006000    0.022331   -1.535393   -1.584954   -0.054412       10.431534       -4.827432    0.001567    0.000000    0.000000    3.722594
    0.006500    0.024191   -1.532443   -1.584861   -0.058946       10.431534       -4.827432    0.001839    0.000000    0.000000    3.722594
    0.007000    0.026051   -1.529493   -1.584764   -0.063480       10.431534       -4.827432    0.002133    0.000001    0.000000    3.722594
    0.007500    0.027910   -1.526544   -1.584663   -0.068014       10.431534       -4.827432    0.002448    0.000001    0.000000    3.722594
    0.008000    0.029770   -1.523594   -1.584557   -0.072546       10.431534       -4.827432    0.002786    0.000001    0.000000    3.722594
    0.008500    0.031629   -1.520645   -1.584446   -0.077078       10.431534       -4.827432    0.003145    0.000001    0.000000    3.722594
    0.009000    0.033488   -1.517696   -1.584330   -0.081609       10.431534       -4.827432    0.003526    0.000002    0.000000    3.722594
    0.009500    0.035346   -1.514747   -1.584209   -0.086140       10.431534       -4.827432    0.003928    0.000002    0.000000    3.722594
    0.010000    0.037204   -1.511799   -1.584081   -0.090670       10.431534       -4.827432    0.004352    0.000002    0.000000    3.722594
    0.010500    0.039062   -1.508850   -1.583948   -0.095199       10.431534       -4.827432    0.004798    0.000003    0.000000    3.722594
    0.011000    0.040920   -1.505902   -1.583810   -0.099727       10.431534       -4.827432    0.005266    0.000003    0.000000    3.722594
    0.011500    0.042777   -1.502954   -1.583665   -0.104254       10.431534       -4.827432    0.005755    0.000004    0.000000    3.722594
    0.012000    0.044634   -1.500007   -1.583514   -0.108781       10.431534       -4.827432    0.006266    0.000005    0.000000    3.722594
    0.012500    0.046490   -1.497060   -1.583357   -0.113306       10.431534       -4.827432    0.006799    0.000006    0.000000    3.722594
    0.013000    0.048346   -1.494113   -1.583194   -0.117831       10.431534       -4.827432    0.007354    0.000007    0.000000    3.722594
    0.013500    0.050202   -1.491166   -1.583024   -0.122354       10.431534       -4.827432    0.007930    0.000008    0.000000    3.722594
    0.014000    0.052057   -1.488220   -1.582849   -0.126877       10.431534       -4.827432    0.008528    0.000009    0.000000    3.722594
    0.014500    0.053912   -1.485274   -1.582667   -0.131399       10.431534       -4.827432    0.009148    0.000011    0.000000    3.722594
    0.015000    0.055766   -1.482328   -1.582480   -0.135919       10.431534       -4.827432    0.009789    0.000012    0.000000    3.722594
    0.015500    0.057620   -1.479383   -1.582286   -0.140438       10.431534       -4.827432    0.010452    0.000014    0.000000    3.722594
    0.016000    0.059473   -1.476438   -1.582086   -0.144956       10.431534       -4.827432    0.011137    0.000016    0.000000    3.722594
    0.016500    0.061326   -1.473493   -1.581879   -0.149473       10.431534       -4.827432    0.011843    0.000018    0.000000    3.722594
    0.017000    0.063178   -1.470549   -1.581666   -0.153989       10.431534       -4.827432    0.012571    0.000020    0.000000    3.722594
    0.017500    0.065030   -1.467605   -1.581448   -0.158503       10.431534       -4.827432    0.013321    0.000022    0.000000    3.722594
    0.018000    0.066881   -1.464662   -1.581222   -0.163017       10.431534       -4.827432    0.014092    0.000025    0.000000    3.722594
    0.018500    0.068731   -1.461719   -1.580991   -0.167528       10.431534       -4.827432    0.014885    0.000028    0.000000    3.722594
    0.019000    0.070581   -1.458777   -1.580753   -0.172039       10.431534       -4.827432    0.015700    0.000031    0.000000    3.722594
    0.019500    0.072431   -1.455835   -1.580509   -0.176548       10.431534       -4.827432    0.016536    0.000034    0.000000    3.722594
    0.020000    0.074279   -1.452893   -1.580259   -0.181055       10.431534       -4.827432    0.017394    0.000038    0.000000    3.722594
    0.020500    0.076127   -1.449952   -1.580002   -0.185561       10.431534       -4.827432    0.018273    0.000042    0.000000    3.722594
    0.021000    0.077975   -1.447011   -1.579740   -0.190066       10.431534       -4.827432    0.019175    0.000046    0.000000    3.722594
    0.021500    0.079822   -1.444071   -1.579471   -0.194569       10.431534       -4.827432    0.020097    0.000051    0.000000    3.722594
    0.022000    0.081668   -1.441132   -1.579195   -0.199070       10.431534       -4.827432    0.021042    0.000056    0.000000    3.722594
    0.022500    0.083513   -1.438193   -1.578914   -0.203570       10.431534       -4.827432    0.022007    0.000061    0.000000    3.722594
