VARIABLES: t, r, x, psi, cs, qs, p, sig, A, V, Q, R, U, X, S
0.333333 0.767703 -0.562168 0.050229 -0.557519 -0.001175 -0.607703 0.329747 3.716228 0.946991 0.002186 0.911624 0.027345 0.000000 3.564635
0.343137 0.765645 -0.527281 0.066676 -0.388168 -0.000997 -0.569315 0.339821 3.884586 1.011420 0.002186 0.911624 0.027345 0.000000 3.564635
0.352941 0.763110 -0.492425 0.077671 -0.245478 -0.000818 -0.536949 0.349383 4.052436 1.075404 0.002186 0.911624 0.027345 0.000000 3.564635
0.362745 0.760274 -0.457592 0.084135 -0.128628 -0.000650 -0.510982 0.358383 4.219693 1.138895 0.002186 0.911624 0.027345 0.000000 3.564635
0.372549 0.757279 -0.422772 0.086937 -0.035418 -0.000502 -0.491269 0.366808 4.386308 1.201874 0.002186 0.911624 0.027345 0.000000 3.564635
0.382353 0.754239 -0.387956 0.086854 0.036957 -0.000374 -0.477360 0.374677 4.552258 1.264345 0.002186 0.911624 0.027345 0.000000 3.564635
0.392157 0.751241 -0.353136 0.084562 0.091418 -0.000266 -0.468653 0.382024 4.717543 1.326325 0.002186 0.911624 0.027345 0.000000 3.564635
0.401961 0.748354 -0.318308 0.080640 0.130726 -0.000176 -0.464501 0.388894 4.882182 1.387836 0.002186 0.911624 0.027345 0.000000 3.564635
0.411765 0.745625 -0.283467 0.075573 0.157352 -0.000102 -0.464273 0.395336 5.046204 1.448908 0.002186 0.911624 0.027345 0.000000 3.564635
0.421569 0.743086 -0.248612 0.069765 0.173439 -0.000042 -0.467387 0.401398 5.209646 1.509576 0.002186 0.911624 0.027345 0.000000 3.564635
0.431373 0.740757 -0.213742 0.063552 0.180814 0.000007 -0.473323 0.407126 5.372554 1.569873 0.002186 0.911624 0.027345 0.000000 3.564635
0.441176 0.738648 -0.178862 0.057211 0.181012 0.000046 -0.481629 0.412565 5.534974 1.629833 0.002186 0.911624 0.027345 0.000000 3.564635
0.450980 0.736759 -0.143965 0.050969 0.175327 0.000078 -0.491917 0.417753 5.696956 1.689491 0.002186 0.911624 0.027345 0.000000 3.564635
0.460784 0.735084 -0.109058 0.045012 0.164831 0.000103 -0.503856 0.422725 5.858547 1.748881 0.002186 0.911624 0.027345 0.000000 3.564635
0.470588 0.733609 -0.074141 0.039493 0.150423 0.000123 -0.517171 0.427514 6.019791 1.808031 0.002186 0.911624 0.027345 0.000000 3.564635
0.480392 0.732318 -0.039218 0.034535 0.132850 0.000139 -0.531630 0.432146 6.180733 1.866972 0.002186 0.911624 0.027345 0.000000 3.564635
0.490196 0.731188 -0.004289 0.030237 0.112727 0.000152 -0.547047 0.436643 6.341409 1.925728 0.002186 0.911624 0.027345 0.000000 3.564635
0.500000 0.730196 0.030645 0.026680 0.090561 0.000162 -0.563267 0.441026 6.501853 1.984321 0.002186 0.911624 0.027345 0.000000 3.564635
0.509804 0.729314 0.065581 0.023927 0.066762 0.000170 -0.580173 0.445309 6.662092 2.042768 0.002186 0.911624 0.027345 0.000000 3.564635
0.519608 0.728513 0.100520 0.022029 0.041651 0.000177 -0.597673 0.449505 6.822147 2.101086 0.002186 0.911624 0.027345 0.000000 3.564635
0.529412 0.727764 0.135459 0.021028 0.015471 0.000182 -0.615705 0.453621 6.982032 2.159282 0.002186 0.911624 0.027345 0.000000 3.564635
0.539216 0.727033 0.170399 0.020958 -0.011601 0.000188 -0.634230 0.457662 7.141754 2.217360 0.002186 0.911624 0.027345 0.000000 3.564635
0.549020 0.726288 0.205339 0.021848 -0.039459 0.000193 -0.653234 0.461629 7.301316 2.275321 0.002186 0.911624 0.027345 0.000000 3.564635
0.558824 0.725495 0.240278 0.023724 -0.068053 0.000198 -0.672723 0.465520 7.460709 2.333157 0.002186 0.911624 0.027345 0.000000 3.564635
0.568627 0.724618 0.275211 0.026613 -0.097389 0.000204 -0.692723 0.469331 7.619920 2.390858 0.002186 0.911624 0.027345 0.000000 3.564635
0.578431 0.723623 0.310144 0.030541 -0.127521 0.000211 -0.713277 0.473052 7.778925 2.448405 0.002186 0.911624 0.027345 0.000000 3.564635
0.588235 0.722471 0.345073 0.035536 -0.158545 0.000219 -0.734443 0.476672 7.937696 2.505775 0.002186 0.911624 0.027345 0.000000 3.564635
0.598039 0.721127 0.379994 0.041634 -0.190590 0.000228 -0.756289 0.480177 8.096193 2.562935 0.002186 0.911624 0.027345 0.000000 3.564635
0.607843 0.719549 0.414906 0.048871 -0.223812 0.000238 -0.778891 0.483552 8.254370 2.619849 0.002186 0.911624 0.027345 0.000000 3.564635
0.617647 0.717699 0.449804 0.057293 -0.258380 0.000250 -0.802327 0.486777 8.412172 2.676471 0.002186 0.911624 0.027345 0.000000 3.564635
0.627451 0.715533 0.484684 0.066948 -0.294467 0.000263 -0.826671 0.489833 8.569533 2.732749 0.002186 0.911624 0.027345 0.000000 3.564635
0.637255 0.713008 0.519539 0.077894 -0.332240 0.000278 -0.851988 0.492698 8.726380 2.788620 0.002186 0.911624 0.027345 0.000000 3.564635
0.647059 0.710079 0.554363 0.090192 -0.371843 0.000293 -0.878325 0.495352 8.882629 2.844016 0.002186 0.911624 0.027345 0.000000 3.564635
0.656863 0.706696 0.589145 0.103907 -0.413384 0.000310 -0.905706 0.497773 9.038186 2.898857 0.002186 0.911624 0.027345 0.000000 3.564635
0.666667 0.702812 0.623875 0.119108 -0.456928 0.000326 -0.934124 0.499941 9.192946 2.953056 0.002186 0.911624 0.027345 0.000000 3.564635
0.676471 0.698373 0.658538 0.135867 -0.502482 0.000343 -0.963538 0.501838 9.346794 3.006516 0.002186 0.911624 0.027345 0.000000 3.564635
0.686275 0.693327 0.693117 0.154252 -0.549990 0.000359 -0.993865 0.503448 9.499601 3.059127 0.002186 0.911624 0.027345 0.000000 3.564635
0.696078 0.687615 0.727589 0.174330 -0.599326 0.000374 -1.024983 0.504758 9.651228 3.110775 0.002186 0.911624 0.027345 0.000000 3.564635
0.705882 0.681184 0.761937 0.196161 -0.650295 0.000388 -1.056730 0.505759 9.801523 3.161332 0.002186 0.911624 0.027345 0.000000 3.564635
0.715686 0.673973 0.796129 0.219798 -0.702637 0.000399 -1.088904 0.506446 9.950321 3.210662 0.002186 0.911624 0.027345 0.000000 3.564635
0.725490 0.665925 0.830133 0.245284 -0.756033 0.000408 -1.121275 0.506820 10.097445 3.258626 0.002186 0.911624 0.027345 0.000000 3.564635
0.735294 0.656981 0.863912 0.272649 -0.810117 0.000414 -1.153590 0.506883 10.242704 3.305072 0.002186 0.911624 0.027345 0.000000 3.564635
0.745098 0.647084 0.897424 0.301910 -0.864491 0.000417 -1.185582 0.506644 10.385896 3.349850 0.002186 0.911624 0.027345 0.000000 3.564635
0.754902 0.636181 0.930621 0.333071 -0.918745 0.000418 -1.216985 0.506115 10.526805 3.392805 0.002186 0.911624 0.027345 0.000000 3.564635
0.764706 0.624216 0.963450 0.366120 -0.972468 0.000415 -1.247542 0.505311 10.665205 3.433786 0.002186 0.911624 0.027345 0.000000 3.564635
0.774510 0.611143 0.995854 0.401031 -1.025267 0.000409 -1.277017 0.504251 10.800856 3.472645 0.002186 0.911624 0.027345 0.000000 3.564635
0.784314 0.596918 1.027767 0.437765 -1.076785 0.000401 -1.305201 0.502955 10.933511 3.509248 0.002186 0.911624 0.027345 0.000000 3.564635
0.794118 0.581501 1.059122 0.476274 -1.126709 0.000391 -1.331920 0.501442 11.062913 3.543469 0.002186 0.911624 0.027345 0.000000 3.564635
0.803922 0.564863 1.089846 0.516495 -1.174777 0.000379 -1.357041 0.499736 11.188796 3.575203 0.002186 0.911624 0.027345 0.000000 3.564635
0.813725 0.546978 1.119857 0.558360 -1.220787 0.000365 -1.380467 0.497857 11.310888 3.604368 0.002186 0.911624 0.027345 0.000000 3.564635
0.823529 0.527829 1.149082 0.601796 -1.264597 0.000350 -1.402142 0.495826 11.428915 3.630907 0.002186 0.911624 0.027345 0.000000 3.564635
0.833333 0.507408 1.177431 0.646723 -1.306119 0.000334 -1.422044 0.493661 11.542597 3.654793 0.002186 0.911624 0.027345 0.000000 3.564635
0.843137 0.485714 1.204819 0.693060 -1.345321 0.000319 -1.440184 0.491380 11.651656 3.676032 0.002186 0.911624 0.027345 0.000000 3.564635
0.852941 0.462757 1.231156 0.740727 -1.382217 0.000303 -1.456599 0.488997 11.755812 3.694664 0.002186 0.911624 0.027345 0.000000 3.564635
0.862745 0.438555 1.256355 0.789643 -1.416861 0.000288 -1.471346 0.486527 11.854790 3.710764 0.002186 0.911624 0.027345 0.000000 3.564635
0.872549 0.413135 1.280325 0.839733 -1.449342 0.000273 -1.484499 0.483979 11.948319 3.724442 0.002186 0.911624 0.027345 0.000000 3.564635
0.882353 0.386534 1.302977 0.890921 -1.479773 0.000259 -1.496145 0.481362 12.036137 3.735839 0.002186 0.911624 0.027345 0.000000 3.564635
0.892157 0.358798 1.324225 0.943139 -1.508292 0.000245 -1.506374 0.478683 12.117987 3.745129 0.002186 0.911624 0.027345 0.000000 3.564635
0.901961 0.329981 1.343981 0.996322 -1.535045 0.000233 -1.515282 0.475946 12.193628 3.752509 0.002186 0.911624 0.027345 0.000000 3.564635
0.911765 0.300145 1.362165 1.050412 -1.560194 0.000222 -1.522964 0.473152 12.262828 3.758197 0.002186 0.911624 0.027345 0.000000 3.564635
0.921569 0.269363 1.378695 1.105355 -1.583901 0.000212 -1.529515 0.470303 12.325371 3.762423 0.002186 0.911624 0.027345 0.000000 3.564635
0.931373 0.237713 1.393498 1.161103 -1.606336 0.000203 -1.535024 0.467398 12.381059 3.765427 0.002186 0.911624 0.027345 0.000000 3.564635
0.941176 0.205282 1.406501 1.217616 -1.627665 0.000195 -1.539575 0.464433 12.429709 3.767444 0.002186 0.911624 0.027345 0.000000 3.564635
0.950980 0.172165 1.417641 1.274858 -1.648046 0.000188 -1.543248 0.461404 12.471160 3.768701 0.002186 0.911624 0.027345 0.000000 3.564635
0.960784 0.138461 1.426857 1.332797 -1.667615 0.000181 -1.546115 0.458306 12.505274 3.769409 0.002186 0.911624 0.027345 0.000000 3.564635
0.970588 0.104277 1.434094 1.391407 -1.686434 0.000173 -1.548244 0.455133 12.531932 3.769750 0.002186 0.911624 0.027345 0.000000 3.564635
0.980392 0.069726 1.439306 1.450659 -1.704302 0.000159 -1.549694 0.451877 12.551042 3.769879 0.002186 0.911624 0.027345 0.000000 3.564635
0.990196 0.034926 1.442453 1.510504 -1.719998 0.000122 -1.550523 0.448530 12.562535 3.769909 0.002186 0.911624 0.027345 0.000000 3.564635
1.000000 -0.000000 1.443506 1.570796 -1.728252 0.000000 -1.550786 0.445083 12.566371 3.769912 0.002186 0.911624 0.027345 0.000000 3.564635
