           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.398638    0.000000        7.165973       -3.758381    0.000000    0.000000    0.000000    4.218940
    0.000500    0.002109   -1.567846   -1.398638   -0.003530        7.165973       -3.758381    0.000014    0.000000    0.000000    4.218940
    0.001000    0.004219   -1.564896   -1.398638   -0.007061        7.165973       -3.758381    0.000056    0.000000    0.000000    4.218940
    0.001500    0.006328   -1.561945   -1.398638   -0.010591        7.165973       -3.758381    0.000126    0.000000    0.000000    4.218940
    0.002000    0.008438   -1.558995   -1.398638   -0.014122        7.165973       -3.758381    0.000224    0.000000    0.000000    4.218940
    0.002500    0.010547   -1.556044   -1.398638   -0.017652        7.165973       -3.758381    0.000349    0.000000    0.000000    4.218940
    0.003000    0.012656   -1.553094   -1.398638   -0.021183        7.165973       -3.758381    0.000503    0.000000    0.000000    4.218940
    0.003500    0.014765   -1.550144   -1.398638   -0.024713        7.165973       -3.758381    0.000685    0.000000    0.000000    4.218940
    0.004000    0.016874   -1.547193   -1.398638   -0.028244        7.165973       -3.758381    0.000895    0.000000    0.000000    4.218940
    0.004500    0.018983   -1.544243   -1.398638   -0.031774        7.165973       -3.758381    0.001132    0.000000    0.000000    4.218940
    0.005000    0.021092   -1.541293   -1.398601   -0.035305        7.165973       -3.758381    0.001398    0.000000    0.000000    4.218940
    0.005500    0.023200   -1.538342   -1.398529   -0.038836        7.165973       -3.758381    0.001691    0.000000    0.000000    4.218940
    0.006000    0.025308   -1.535392   -1.398455   -0.042366        7.165973       -3.758381    0.002013    0.000000    0.000000    4.218940
    0.006500    0.027416   -1.532442   -1.398378   -0.045897        7.165973       -3.758381    0.002362    0.000001    0.000000    4.218940
    0.007000    0.029524   -1.529493   -1.398296   -0.049426        7.165973       -3.758381    0.002740    0.000001    0.000000    4.218940
    0.007500    0.031632   -1.526543   -1.398210   -0.052955        7.165973       -3.758381    0.003145    0.000001    0.000000    4.218940
    0.008000    0.033739   -1.523594   -1.398120   -0.056484        7.165973       -3.758381    0.003578    0.000001    0.000000    4.218940
    0.008500    0.035846   -1.520644   -1.398024   -0.060012        7.165973       -3.758381    0.004039    0.000002    0.000000    4.218940
    0.009000    0.037953   -1.517695   -1.397923   -0.063540        7.165973       -3.758381    0.004528    0.000002    0.000000    4.218940
    0.009500    0.040059   -1.514747   -1.397818   -0.067067        7.165973       -3.758381    0.005045    0.000003    0.000000    4.218940
    0.010000    0.042165   -1.511798   -1.397707   -0.070593        7.165973       -3.758381    0.005590    0.000003    0.000000    4.218940
    0.010500    0.044271   -1.508850   -1.397591   -0.074119        7.165973       -3.758381    0.006163    0.000004    0.000000    4.218940
    0.011000    0.046376   -1.505902   -1.397469   -0.077644        7.165973       -3.758381    0.006764    0.000005    0.000000    4.218940
    0.011500    0.048481   -1.502954   -1.397342   -0.081169        7.165973       -3.758381    0.007392    0.000006    0.000000    4.218940
    0.012000    0.050585   -1.500006   -1.397210   -0.084693        7.165973       -3.758381    0.008049    0.000007    0.000000    4.218940
    0.012500    0.052689   -1.497059   -1.397072   -0.088216        7.165973       -3.758381    0.008733    0.000008    0.000000    4.218940
    0.013000    0.054792   -1.494112   -1.396928   -0.091739        7.165973       -3.758381    0.009446    0.000010    0.000000    4.218940
    0.013500    0.056895   -1.491166   -1.396780   -0.095261        7.165973       -3.758381    0.010186    0.000012    0.000000    4.218940
    0.014000    0.058998   -1.488219   -1.396625   -0.098782        7.165973       -3.758381    0.010954    0.000013    0.000000    4.218940
    0.014500    0.061100   -1.485273   -1.396466   -0.102302        7.165973       -3.758381    0.011750    0.000015    0.000000    4.218940
    0.015000    0.063202   -1.482328   -1.396300   -0.105821        7.165973       -3.758381    0.012573    0.000018    0.000000    4.218940
    0.015500    0.065302   -1.479382   -1.396129   -0.109339        7.165973       -3.758381    0.013425    0.000020    0.000000    4.218940
    0.016000    0.067403   -1.476438   -1.395953   -0.112857        7.165973       -3.758381    0.014305    0.000023    0.000000    4.218940
    0.016500    0.069503   -1.473493   -1.395771   -0.116374        7.165973       -3.758381    0.015212    0.000026    0.000000    4.218940
    0.017000    0.071602   -1.470549   -1.395584   -0.119889        7.165973       -3.758381    0.016147    0.000029    0.000000    4.218940
    0.017500    0.073700   -1.467605   -1.395391   -0.123404        7.165973       -3.758381    0.017110    0.000033    0.000000    4.218940
    0.018000    0.075798   -1.464662   -1.395192   -0.126918        7.165973       -3.758381    0.018101    0.000036    0.000000    4.218940
    0.018500    0.077896   -1.461719   -1.394988   -0.130430        7.165973       -3.758381    0.019119    0.000041    0.000000    4.218940
    0.019000    0.079992   -1.458776   -1.394779   -0.133942        7.165973       -3.758381    0.020166    0.000045    0.000000    4.218940
    0.019500    0.082088   -1.455834   -1.394564   -0.137452        7.165973       -3.758381    0.021240    0.000050    0.000000    4.218940
    0.020000    0.084183   -1.452893   -1.394343   -0.140961        7.165973       -3.758381    0.022342    0.000055    0.000000    4.218940
    0.020500    0.086278   -1.449952   -1.394117   -0.144469        7.165973       -3.758381    0.023471    0.000061    0.000000    4.218940
    0.021000    0.088371   -1.447011   -1.393885   -0.147976        7.165973       -3.758381    0.024629    0.000067    0.000000    4.218940
    0.021500    0.090464   -1.444071   -1.393648   -0.151482        7.165973       -3.758381    0.025814    0.000074    0.000000    4.218940
    0.022000    0.092557   -1.441131   -1.393405   -0.154987        7.165973       -3.758381    0.027027    0.000081    0.000000    4.218940
    0.022500    0.094648   -1.438192   -1.393157   -0.158490        7.165973       -3.758381    0.028267    0.000089    0.000000    4.218940
    0.023000    0.096738   -1.435254   -1.392903   -0.161992        7.165973       -3.758381    0.029536    0.000097    0.000000    4.218940
    0.023500    0.098828   -1.432316   -1.392643   -0.165492        7.165973       -3.758381    0.030832    0.000105    0.000000    4.218940
    0.024000    0.100917   -1.429378   -1.392378   -0.168992        7.165973       -3.758381    0.032155    0.000115    0.000000    4.218940
    0.024500    0.103005   -1.426441   -1.392108   -0.172489        7.165973       -3.758381    0.033507    0.000124    0.000000    4.218940
    0.025000    0.105092   -1.423505   -1.391831   -0.175986        7.165973       -3.758381    0.034886    0.000135    0.000000    4.218940
    0.025500    0.107178   -1.420569   -1.391550   -0.179481        7.165973       -3.758381    0.036293    0.000146    0.000000    4.218940
    0.026000    0.109263   -1.417634   -1.391263   -0.182974        7.165973       -3.758381    0.037727    0.000158    0.000000    4.218940
    0.026500    0.111348   -1.414700   -1.390970   -0.186466        7.165973       -3.758381    0.039189    0.000170    0.000000    4.218940
    0.027000    0.113431   -1.411766   -1.390672   -0.189957        7.165973       -3.758381    0.040679    0.000183    0.000000    4.218940
    0.027500    0.115513   -1.408833   -1.390368   -0.193446        7.165973       -3.758381    0.042196    0.000197    0.000000    4.218940
    0.028000    0.117595   -1.405900   -1.390058   -0.196933        7.165973       -3.758381    0.043741    0.000212    0.000000    4.218940
