           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.674338    0.000000       12.295805       -5.386691    0.000000    0.000000    0.000000    3.524056
    0.000500    0.001762   -1.567846   -1.674338   -0.005059       12.295805       -5.386691    0.000010    0.000000    0.000000    3.524056
    0.001000    0.003524   -1.564896   -1.674338   -0.010118       12.295805       -5.386691    0.000039    0.000000    0.000000    3.524056
    0.001500    0.005286   -1.561946   -1.674338   -0.015178       12.295805       -5.386691    0.000088    0.000000    0.000000    3.524056
    0.002000    0.007048   -1.558995   -1.674338   -0.020237       12.295805       -5.386691    0.000156    0.000000    0.000000    3.524056
    0.002500    0.008810   -1.556045   -1.674338   -0.025296       12.295805       -5.386691    0.000244    0.000000    0.000000    3.524056
    0.003000    0.010572   -1.553095   -1.674338   -0.030355       12.295805       -5.386691    0.000351    0.000000    0.000000    3.524056
    0.003500    0.012333   -1.550145   -1.674338   -0.035414       12.295805       -5.386691    0.000478    0.000000    0.000000    3.524056
    0.004000    0.014095   -1.547194   -1.674338   -0.040474       12.295805       -5.386691    0.000624    0.000000    0.000000    3.524056
    0.004500    0.015856   -1.544244   -1.674338   -0.045533       12.295805       -5.386691    0.000790    0.000000    0.000000    3.524056
    0.005000    0.017618   -1.541294   -1.674338   -0.050592       12.295805       -5.386691    0.000975    0.000000    0.000000    3.524056
    0.005500    0.019379   -1.538344   -1.674338   -0.055651       12.295805       -5.386691    0.001180    0.000000    0.000000    3.524056
    0.006000    0.021140   -1.535394   -1.674273   -0.060712       12.295805       -5.386691    0.001404    0.000000    0.000000    3.524056
    0.006500    0.022901   -1.532444   -1.674170   -0.065772       12.295805       -5.386691    0.001648    0.000000    0.000000    3.524056
    0.007000    0.024661   -1.529494   -1.674065   -0.070831       12.295805       -5.386691    0.001911    0.000000    0.000000    3.524056
    0.007500    0.026422   -1.526544   -1.673956   -0.075890       12.295805       -5.386691    0.002194    0.000001    0.000000    3.524056
    0.008000    0.028182   -1.523595   -1.673842   -0.080948       12.295805       -5.386691    0.002497    0.000001    0.000000    3.524056
    0.008500    0.029942   -1.520645   -1.673723   -0.086005       12.295805       -5.386691    0.002818    0.000001    0.000000    3.524056
    0.009000    0.031702   -1.517696   -1.673599   -0.091061       12.295805       -5.386691    0.003159    0.000001    0.000000    3.524056
    0.009500    0.033461   -1.514748   -1.673470   -0.096117       12.295805       -5.386691    0.003520    0.000002    0.000000    3.524056
    0.010000    0.035220   -1.511799   -1.673335   -0.101172       12.295805       -5.386691    0.003900    0.000002    0.000000    3.524056
    0.010500    0.036979   -1.508851   -1.673193   -0.106225       12.295805       -5.386691    0.004300    0.000002    0.000000    3.524056
    0.011000    0.038737   -1.505903   -1.673046   -0.111278       12.295805       -5.386691    0.004719    0.000003    0.000000    3.524056
    0.011500    0.040496   -1.502955   -1.672892   -0.116330       12.295805       -5.386691    0.005158    0.000004    0.000000    3.524056
    0.012000    0.042253   -1.500007   -1.672732   -0.121381       12.295805       -5.386691    0.005616    0.000004    0.000000    3.524056
    0.012500    0.044011   -1.497060   -1.672566   -0.126431       12.295805       -5.386691    0.006093    0.000005    0.000000    3.524056
    0.013000    0.045768   -1.494113   -1.672393   -0.131480       12.295805       -5.386691    0.006590    0.000006    0.000000    3.524056
    0.013500    0.047524   -1.491166   -1.672214   -0.136527       12.295805       -5.386691    0.007107    0.000007    0.000000    3.524056
    0.014000    0.049281   -1.488220   -1.672028   -0.141574       12.295805       -5.386691    0.007643    0.000008    0.000000    3.524056
    0.014500    0.051037   -1.485274   -1.671836   -0.146619       12.295805       -5.386691    0.008198    0.000009    0.000000    3.524056
    0.015000    0.052792   -1.482328   -1.671638   -0.151664       12.295805       -5.386691    0.008773    0.000010    0.000000    3.524056
    0.015500    0.054547   -1.479383   -1.671432   -0.156707       12.295805       -5.386691    0.009367    0.000012    0.000000    3.524056
    0.016000    0.056301   -1.476438   -1.671221   -0.161748       12.295805       -5.386691    0.009981    0.000013    0.000000    3.524056
    0.016500    0.058055   -1.473494   -1.671002   -0.166788       12.295805       -5.386691    0.010614    0.000015    0.000000    3.524056
    0.017000    0.059809   -1.470549   -1.670778   -0.171827       12.295805       -5.386691    0.011266    0.000017    0.000000    3.524056
    0.017500    0.061562   -1.467606   -1.670546   -0.176865       12.295805       -5.386691    0.011938    0.000019    0.000000    3.524056
    0.018000    0.063314   -1.464662   -1.670308   -0.181901       12.295805       -5.386691    0.012629    0.000021    0.000000    3.524056
    0.018500    0.065066   -1.461719   -1.670063   -0.186935       12.295805       -5.386691    0.013340    0.000024    0.000000    3.524056
    0.019000    0.066817   -1.458777   -1.669812   -0.191968       12.295805       -5.386691    0.014070    0.000026    0.000000    3.524056
    0.019500    0.068568   -1.455835   -1.669554   -0.197000       12.295805       -5.386691    0.014819    0.000029    0.000000    3.524056
    0.020000    0.070318   -1.452893   -1.669290   -0.202029       12.295805       -5.386691    0.015588    0.000032    0.000000    3.524056
    0.020500    0.072067   -1.449952   -1.669019   -0.207057       12.295805       -5.386691    0.016376    0.000036    0.000000    3.524056
    0.021000    0.073816   -1.447012   -1.668741   -0.212084       12.295805       -5.386691    0.017184    0.000039    0.000000    3.524056
    0.021500    0.075564   -1.444071   -1.668457   -0.217109       12.295805       -5.386691    0.018011    0.000043    0.000000    3.524056
    0.022000    0.077312   -1.441132   -1.668166   -0.222131       12.295805       -5.386691    0.018857    0.000047    0.000000    3.524056
    0.022500    0.079059   -1.438193   -1.667868   -0.227152       12.295805       -5.386691    0.019723    0.000052    0.000000    3.524056
    0.023000    0.080805   -1.435254   -1.667564   -0.232172       12.295805       -5.386691    0.020607    0.000056    0.000000    3.524056
    0.023500    0.082551   -1.432316   -1.667253   -0.237189       12.295805       -5.386691    0.021512    0.000061    0.000000    3.524056
    0.024000    0.084295   -1.429379   -1.666936   -0.242204       12.295805       -5.386691    0.022435    0.000067    0.000000    3.524056
    0.024500    0.086039   -1.426442   -1.666612   -0.247217       12.295805       -5.386691    0.023378    0.000073    0.000000    3.524056
    0.025000    0.087783   -1.423506   -1.666281   -0.252229       12.295805       -5.386691    0.024340    0.000079    0.000000    3.524056
    0.025500    0.089525   -1.420570   -1.665944   -0.257238       12.295805       -5.386691    0.025322    0.000085    0.000000    3.524056
    0.026000    0.091267   -1.417635   -1.665600   -0.262245       12.295805       -5.386691    0.026323    0.000092    0.000000    3.524056
    0.026500    0.093008   -1.414700   -1.665249   -0.267250       12.295805       -5.386691    0.027343    0.000099    0.000000    3.524056
    0.027000    0.094748   -1.411766   -1.664892   -0.272253       12.295805       -5.386691    0.028382    0.000107    0.000000    3.524056
    0.027500    0.096488   -1.408833   -1.664528   -0.277253       12.295805       -5.386691    0.029441    0.000115    0.000000    3.524056
    0.028000    0.098226   -1.405900   -1.664157   -0.282252       12.295805       -5.386691    0.030519    0.000123    0.000000    3.524056
    0.028500    0.099964   -1.402968   -1.663780   -0.287247       12.295805       -5.386691    0.031616    0.000132    0.000000    3.524056
    0.029000    0.101701   -1.400037   -1.663397   -0.292241       12.295805       -5.386691    0.032732    0.000142    0.000000    3.524056
    0.029500    0.103437   -1.397106   -1.663006   -0.297232       12.295805       -5.386691    0.033868    0.000152    0.000000    3.524056
    0.030000    0.105172   -1.394177   -1.662609   -0.302221       12.295805       -5.386691    0.035022    0.000162    0.000000    3.524056
    0.030500    0.106906   -1.391247   -1.662206   -0.307207       12.295805       -5.386691    0.036196    0.000173    0.000000    3.524056
    0.031000    0.108639   -1.388319   -1.661795   -0.312191       12.295805       -5.386691    0.037389    0.000185    0.000000    3.524056
    0.031500    0.110372   -1.385391   -1.661379   -0.317172       12.295805       -5.386691    0.038602    0.000197    0.000000    3.524056
    0.032000    0.112103   -1.382464   -1.660955   -0.322150       12.295805       -5.386691    0.039833    0.000210    0.000000    3.524056
    0.032500    0.113833   -1.379538   -1.660525   -0.327126       12.295805       -5.386691    0.041084    0.000223    0.000000    3.524056
    0.033000    0.115563   -1.376612   -1.660089   -0.332100       12.295805       -5.386691    0.042354    0.000237    0.000000    3.524056
    0.033500    0.117291   -1.373688   -1.659645   -0.337070       12.295805       -5.386691    0.043643    0.000252    0.000000    3.524056
    0.034000    0.119018   -1.370764   -1.659195   -0.342038       12.295805       -5.386691    0.044951    0.000267    0.000000    3.524056
    0.034500    0.120745   -1.367840   -1.658739   -0.347003       12.295805       -5.386691    0.046278    0.000283    0.000000    3.524056
    0.035000    0.122470   -1.364918   -1.658276   -0.351965       12.295805       -5.386691    0.047625    0.000299    0.000000    3.524056
    0.035500    0.124194   -1.361997   -1.657806   -0.356924       12.295805       -5.386691    0.048990    0.000317    0.000000    3.524056
    0.036000    0.125918   -1.359076   -1.657330   -0.361880       12.295805       -5.386691    0.050374    0.000335    0.000000    3.524056
    0.036500    0.127640   -1.356156   -1.656847   -0.366833       12.295805       -5.386691    0.051778    0.000354    0.000000    3.524056
    0.037000    0.129361   -1.353237   -1.656358   -0.371783       12.295805       -5.386691    0.053201    0.000373    0.000000    3.524056
    0.037500    0.131081   -1.350319   -1.655862   -0.376731       12.295805       -5.386691    0.054642    0.000394    0.000000    3.524056
    0.038000    0.132800   -1.347402   -1.655359   -0.381675       12.295805       -5.386691    0.056103    0.000415    0.000000    3.524056
    0.038500    0.134517   -1.344485   -1.654850   -0.386615       12.295805       -5.386691    0.057583    0.000437    0.000000    3.524056
    0.039000    0.136234   -1.341570   -1.654334   -0.391553       12.295805       -5.386691    0.059082    0.000460    0.000000    3.524056
    0.039500    0.137949   -1.338655   -1.653812   -0.396488       12.295805       -5.386691    0.060599    0.000484    0.000000    3.524056
    0.040000    0.139663   -1.335742   -1.653283   -0.401419       12.295805       -5.386691    0.062136    0.000508    0.000000    3.524056
    0.040500    0.141376   -1.332829   -1.652747   -0.406347       12.295805       -5.386691    0.063692    0.000534    0.000000    3.524056
    0.041000    0.143088   -1.329918   -1.652205   -0.411272       12.295805       -5.386691    0.065267    0.000561    0.000000    3.524056
    0.041500    0.144799   -1.327007   -1.651656   -0.416193       12.295805       -5.386691    0.066860    0.000588    0.000000    3.524056
    0.042000    0.146508   -1.324097   -1.651101   -0.421111       12.295805       -5.386691    0.068473    0.000617    0.000000    3.524056
    0.042500    0.148216   -1.321188   -1.650539   -0.426025       12.295805       -5.386691    0.070104    0.000646    0.000000    3.524056
    0.043000    0.149923   -1.318280   -1.649971   -0.430936       12.295805       -5.386691    0.071755    0.000677    0.000000    3.524056
    0.043500    0.151628   -1.315374   -1.649396   -0.435843       12.295805       -5.386691    0.073424    0.000708    0.000000    3.524056
    0.044000    0.153332   -1.312468   -1.648815   -0.440747       12.295805       -5.386691    0.075112    0.000741    0.000000    3.524056
    0.044500    0.155035   -1.309563   -1.648227   -0.445647       12.295805       -5.386691    0.076819    0.000775    0.000000    3.524056
    0.045000    0.156737   -1.306659   -1.647632   -0.450543       12.295805       -5.386691    0.078545    0.000810    0.000000    3.524056
    0.045500    0.158437   -1.303757   -1.647031   -0.455436       12.295805       -5.386691    0.080289    0.000846    0.000000    3.524056
    0.046000    0.160136   -1.300855   -1.646423   -0.460325       12.295805       -5.386691    0.082053    0.000883    0.000000    3.524056
    0.046500    0.161834   -1.297955   -1.645809   -0.465210       12.295805       -5.386691    0.083835    0.000921    0.000000    3.524056
    0.047000    0.163530   -1.295055   -1.645188   -0.470091       12.295805       -5.386691    0.085636    0.000961    0.000000    3.524056
    0.047500    0.165225   -1.292157   -1.644561   -0.474969       12.295805       -5.386691    0.087456    0.001002    0.000000    3.524056
    0.048000    0.166918   -1.289260   -1.643927   -0.479842       12.295805       -5.386691    0.089295    0.001044    0.000000    3.524056
    0.048500    0.168610   -1.286364   -1.643287   -0.484712       12.295805       -5.386691    0.091152    0.001088    0.000000    3.524056
    0.049000    0.170300   -1.283469   -1.642640   -0.489577       12.295805       -5.386691    0.093028    0.001133    0.000000    3.524056
    0.049500    0.171989   -1.280575   -1.641987   -0.494439       12.295805       -5.386691    0.094923    0.001179    0.000000    3.524056
    0.050000    0.173677   -1.277682   -1.641327   -0.499296       12.295805       -5.386691    0.096836    0.001226    0.000000    3.524056
    0.050500    0.175363   -1.274791   -1.640661   -0.504150       12.295805       -5.386691    0.098769    0.001275    0.000000    3.524056
    0.051000    0.177048   -1.271900   -1.639988   -0.508999       12.295805       -5.386691    0.100719    0.001326    0.000000    3.524056
    0.051500    0.178731   -1.269011   -1.639308   -0.513844       12.295805       -5.386691    0.102689    0.001378    0.000000    3.524056
    0.052000    0.180413   -1.266123   -1.638623   -0.518684       12.295805       -5.386691    0.104677    0.001431    0.000000    3.524056
    0.052500    0.182093   -1.263237   -1.637930   -0.523521       12.295805       -5.386691    0.106684    0.001486    0.000000    3.524056
    0.053000    0.183771   -1.260351   -1.637231   -0.528353       12.295805       -5.386691    0.108709    0.001542    0.000000    3.524056
    0.053500    0.185448   -1.257467   -1.636526   -0.533181       12.295805       -5.386691    0.110753    0.001600    0.000000    3.524056
    0.054000    0.187124   -1.254584   -1.635814   -0.538004       12.295805       -5.386691    0.112815    0.001659    0.000000    3.524056
    0.054500    0.188798   -1.251702   -1.635096   -0.542823       12.295805       -5.386691    0.114896    0.001720    0.000000    3.524056
    0.055000    0.190470   -1.248822   -1.634371   -0.547638       12.295805       -5.386691    0.116995    0.001783    0.000000    3.524056
    0.055500    0.192141   -1.245943   -1.633640   -0.552448       12.295805       -5.386691    0.119113    0.001848    0.000000    3.524056
    0.056000    0.193810   -1.243065   -1.632902   -0.557253       12.295805       -5.386691    0.121250    0.001914    0.000000    3.524056
    0.056500    0.195477   -1.240188   -1.632157   -0.562054       12.295805       -5.386691    0.123405    0.001981    0.000000    3.524056
    0.057000    0.197143   -1.237313   -1.631407   -0.566850       12.295805       -5.386691    0.125578    0.002051    0.000000    3.524056
