           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.264753    0.000000        5.298444       -3.073144    0.000000   -0.000000    0.000000    4.665651
    0.000500    0.002333   -1.567846   -1.264753   -0.002887        5.298444       -3.073144    0.000017    0.000000    0.000000    4.665651
    0.001000    0.004666   -1.564895   -1.264753   -0.005774        5.298444       -3.073144    0.000068    0.000000    0.000000    4.665651
    0.001500    0.006998   -1.561945   -1.264753   -0.008661        5.298444       -3.073144    0.000154    0.000000    0.000000    4.665651
    0.002000    0.009331   -1.558995   -1.264753   -0.011548        5.298444       -3.073144    0.000274    0.000000    0.000000    4.665651
    0.002500    0.011664   -1.556044   -1.264753   -0.014435        5.298444       -3.073144    0.000427    0.000000    0.000000    4.665651
    0.003000    0.013996   -1.553094   -1.264753   -0.017322        5.298444       -3.073144    0.000615    0.000000    0.000000    4.665651
    0.003500    0.016329   -1.550143   -1.264753   -0.020209        5.298444       -3.073144    0.000838    0.000000    0.000000    4.665651
    0.004000    0.018661   -1.547193   -1.264753   -0.023096        5.298444       -3.073144    0.001094    0.000000    0.000000    4.665651
    0.004500    0.020993   -1.544242   -1.264729   -0.025983        5.298444       -3.073144    0.001385    0.000000    0.000000    4.665651
    0.005000    0.023325   -1.541292   -1.264670   -0.028870        5.298444       -3.073144    0.001710    0.000000    0.000000    4.665651
    0.005500    0.025657   -1.538342   -1.264609   -0.031757        5.298444       -3.073144    0.002069    0.000000    0.000000    4.665651
    0.006000    0.027988   -1.535392   -1.264545   -0.034644        5.298444       -3.073144    0.002462    0.000001    0.000000    4.665651
    0.006500    0.030319   -1.532442   -1.264477   -0.037530        5.298444       -3.073144    0.002889    0.000001    0.000000    4.665651
    0.007000    0.032650   -1.529492   -1.264405   -0.040416        5.298444       -3.073144    0.003350    0.000001    0.000000    4.665651
    0.007500    0.034981   -1.526543   -1.264329   -0.043302        5.298444       -3.073144    0.003846    0.000001    0.000000    4.665651
