           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.306440    0.000000        5.839931       -3.279109    0.000000    0.000000    0.000000    4.516747
    0.000500    0.002258   -1.567846   -1.306440   -0.003080        5.839931       -3.279109    0.000016    0.000000    0.000000    4.516747
    0.001000    0.004517   -1.564895   -1.306440   -0.006161        5.839931       -3.279109    0.000064    0.000000    0.000000    4.516747
    0.001500    0.006775   -1.561945   -1.306440   -0.009241        5.839931       -3.279109    0.000144    0.000000    0.000000    4.516747
    0.002000    0.009033   -1.558995   -1.306440   -0.012322        5.839931       -3.279109    0.000256    0.000000    0.000000    4.516747
    0.002500    0.011291   -1.556044   -1.306440   -0.015402        5.839931       -3.279109    0.000401    0.000000    0.000000    4.516747
    0.003000    0.013550   -1.553094   -1.306440   -0.018482        5.839931       -3.279109    0.000577    0.000000    0.000000    4.516747
    0.003500    0.015807   -1.550143   -1.306440   -0.021563        5.839931       -3.279109    0.000785    0.000000    0.000000    4.516747
    0.004000    0.018065   -1.547193   -1.306440   -0.024643        5.839931       -3.279109    0.001025    0.000000    0.000000    4.516747
    0.004500    0.020323   -1.544242   -1.306431   -0.027724        5.839931       -3.279109    0.001298    0.000000    0.000000    4.516747
    0.005000    0.022580   -1.541292   -1.306369   -0.030805        5.839931       -3.279109    0.001602    0.000000    0.000000    4.516747
    0.005500    0.024838   -1.538342   -1.306305   -0.033885        5.839931       -3.279109    0.001939    0.000000    0.000000    4.516747
    0.006000    0.027095   -1.535392   -1.306238   -0.036965        5.839931       -3.279109    0.002307    0.000001    0.000000    4.516747
    0.006500    0.029352   -1.532442   -1.306167   -0.040045        5.839931       -3.279109    0.002708    0.000001    0.000000    4.516747
    0.007000    0.031608   -1.529492   -1.306092   -0.043124        5.839931       -3.279109    0.003140    0.000001    0.000000    4.516747
    0.007500    0.033865   -1.526543   -1.306013   -0.046203        5.839931       -3.279109    0.003605    0.000001    0.000000    4.516747
    0.008000    0.036121   -1.523593   -1.305929   -0.049282        5.839931       -3.279109    0.004101    0.000002    0.000000    4.516747
    0.008500    0.038376   -1.520644   -1.305841   -0.052360        5.839931       -3.279109    0.004630    0.000002    0.000000    4.516747
