           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000   -0.000000   -1.570796   -1.524122   -0.000000        9.273595       -4.463232    0.000000   -0.000000    0.000000    3.871498
    0.000500    0.001936   -1.567846   -1.524122   -0.004192        9.273595       -4.463232    0.000012    0.000000    0.000000    3.871498
    0.001000    0.003871   -1.564896   -1.524122   -0.008385        9.273595       -4.463232    0.000047    0.000000    0.000000    3.871498
    0.001500    0.005807   -1.561945   -1.524122   -0.012577        9.273595       -4.463232    0.000106    0.000000    0.000000    3.871498
    0.002000    0.007743   -1.558995   -1.524122   -0.016769        9.273595       -4.463232    0.000188    0.000000    0.000000    3.871498
    0.002500    0.009678   -1.556045   -1.524122   -0.020961        9.273595       -4.463232    0.000294    0.000000    0.000000    3.871498
    0.003000    0.011614   -1.553094   -1.524122   -0.025154        9.273595       -4.463232    0.000424    0.000000    0.000000    3.871498
    0.003500    0.013549   -1.550144   -1.524122   -0.029346        9.273595       -4.463232    0.000577    0.000000    0.000000    3.871498
    0.004000    0.015485   -1.547194   -1.524122   -0.033538        9.273595       -4.463232    0.000753    0.000000    0.000000    3.871498
    0.004500    0.017420   -1.544243   -1.524122   -0.037731        9.273595       -4.463232    0.000953    0.000000    0.000000    3.871498
    0.005000    0.019355   -1.541293   -1.524122   -0.041923        9.273595       -4.463232    0.001177    0.000000    0.000000    3.871498
    0.005500    0.021289   -1.538343   -1.524066   -0.046116        9.273595       -4.463232    0.001424    0.000000    0.000000    3.871498
    0.006000    0.023224   -1.535393   -1.523981   -0.050309        9.273595       -4.463232    0.001695    0.000000    0.000000    3.871498
    0.006500    0.025159   -1.532443   -1.523893   -0.054501        9.273595       -4.463232    0.001989    0.000000    0.000000    3.871498
    0.007000    0.027093   -1.529493   -1.523801   -0.058693        9.273595       -4.463232    0.002307    0.000001    0.000000    3.871498
    0.007500    0.029027   -1.526543   -1.523705   -0.062884        9.273595       -4.463232    0.002648    0.000001    0.000000    3.871498
    0.008000    0.030960   -1.523594   -1.523605   -0.067075        9.273595       -4.463232    0.003013    0.000001    0.000000    3.871498
    0.008500    0.032894   -1.520645   -1.523499   -0.071265        9.273595       -4.463232    0.003401    0.000001    0.000000    3.871498
    0.009000    0.034827   -1.517696   -1.523388   -0.075454        9.273595       -4.463232    0.003813    0.000002    0.000000    3.871498
    0.009500    0.036760   -1.514747   -1.523272   -0.079643        9.273595       -4.463232    0.004249    0.000002    0.000000    3.871498
    0.010000    0.038693   -1.511798   -1.523150   -0.083830        9.273595       -4.463232    0.004707    0.000003    0.000000    3.871498
    0.010500    0.040625   -1.508850   -1.523023   -0.088018        9.273595       -4.463232    0.005190    0.000003    0.000000    3.871498
    0.011000    0.042557   -1.505902   -1.522890   -0.092204        9.273595       -4.463232    0.005696    0.000004    0.000000    3.871498
    0.011500    0.044488   -1.502954   -1.522751   -0.096390        9.273595       -4.463232    0.006225    0.000005    0.000000    3.871498
    0.012000    0.046419   -1.500007   -1.522606   -0.100575        9.273595       -4.463232    0.006778    0.000006    0.000000    3.871498
    0.012500    0.048350   -1.497059   -1.522455   -0.104759        9.273595       -4.463232    0.007354    0.000007    0.000000    3.871498
    0.013000    0.050280   -1.494113   -1.522299   -0.108942        9.273595       -4.463232    0.007954    0.000008    0.000000    3.871498
    0.013500    0.052210   -1.491166   -1.522136   -0.113124        9.273595       -4.463232    0.008577    0.000009    0.000000    3.871498
    0.014000    0.054139   -1.488220   -1.521968   -0.117306        9.273595       -4.463232    0.009224    0.000010    0.000000    3.871498
    0.014500    0.056068   -1.485274   -1.521793   -0.121486        9.273595       -4.463232    0.009894    0.000012    0.000000    3.871498
    0.015000    0.057997   -1.482328   -1.521613   -0.125665        9.273595       -4.463232    0.010588    0.000014    0.000000    3.871498
    0.015500    0.059925   -1.479383   -1.521427   -0.129844        9.273595       -4.463232    0.011305    0.000015    0.000000    3.871498
    0.016000    0.061852   -1.476438   -1.521234   -0.134021        9.273595       -4.463232    0.012046    0.000018    0.000000    3.871498
    0.016500    0.063779   -1.473493   -1.521036   -0.138197        9.273595       -4.463232    0.012810    0.000020    0.000000    3.871498
    0.017000    0.065705   -1.470549   -1.520831   -0.142372        9.273595       -4.463232    0.013597    0.000022    0.000000    3.871498
    0.017500    0.067631   -1.467605   -1.520621   -0.146546        9.273595       -4.463232    0.014408    0.000025    0.000000    3.871498
    0.018000    0.069556   -1.464662   -1.520405   -0.150719        9.273595       -4.463232    0.015242    0.000028    0.000000    3.871498
    0.018500    0.071481   -1.461719   -1.520182   -0.154890        9.273595       -4.463232    0.016100    0.000031    0.000000    3.871498
    0.019000    0.073405   -1.458777   -1.519954   -0.159060        9.273595       -4.463232    0.016981    0.000035    0.000000    3.871498
    0.019500    0.075328   -1.455835   -1.519719   -0.163229        9.273595       -4.463232    0.017885    0.000039    0.000000    3.871498
    0.020000    0.077251   -1.452893   -1.519479   -0.167396        9.273595       -4.463232    0.018813    0.000043    0.000000    3.871498
    0.020500    0.079173   -1.449952   -1.519232   -0.171562        9.273595       -4.463232    0.019765    0.000047    0.000000    3.871498
    0.021000    0.081094   -1.447011   -1.518979   -0.175727        9.273595       -4.463232    0.020739    0.000052    0.000000    3.871498
    0.021500    0.083014   -1.444071   -1.518721   -0.179890        9.273595       -4.463232    0.021737    0.000057    0.000000    3.871498
    0.022000    0.084934   -1.441132   -1.518456   -0.184052        9.273595       -4.463232    0.022759    0.000063    0.000000    3.871498
    0.022500    0.086853   -1.438193   -1.518185   -0.188212        9.273595       -4.463232    0.023803    0.000068    0.000000    3.871498
    0.023000    0.088772   -1.435254   -1.517908   -0.192371        9.273595       -4.463232    0.024871    0.000075    0.000000    3.871498
    0.023500    0.090689   -1.432316   -1.517625   -0.196528        9.273595       -4.463232    0.025963    0.000081    0.000000    3.871498
    0.024000    0.092606   -1.429379   -1.517337   -0.200684        9.273595       -4.463232    0.027077    0.000089    0.000000    3.871498
    0.024500    0.094522   -1.426442   -1.517042   -0.204837        9.273595       -4.463232    0.028215    0.000096    0.000000    3.871498
    0.025000    0.096437   -1.423505   -1.516741   -0.208990        9.273595       -4.463232    0.029377    0.000104    0.000000    3.871498
    0.025500    0.098352   -1.420570   -1.516434   -0.213140        9.273595       -4.463232    0.030561    0.000113    0.000000    3.871498
    0.026000    0.100265   -1.417634   -1.516121   -0.217289        9.273595       -4.463232    0.031769    0.000122    0.000000    3.871498
    0.026500    0.102178   -1.414700   -1.515802   -0.221436        9.273595       -4.463232    0.033000    0.000131    0.000000    3.871498
    0.027000    0.104090   -1.411766   -1.515477   -0.225581        9.273595       -4.463232    0.034255    0.000142    0.000000    3.871498
    0.027500    0.106001   -1.408833   -1.515145   -0.229724        9.273595       -4.463232    0.035532    0.000152    0.000000    3.871498
    0.028000    0.107911   -1.405900   -1.514808   -0.233865        9.273595       -4.463232    0.036833    0.000164    0.000000    3.871498
    0.028500    0.109820   -1.402968   -1.514465   -0.238005        9.273595       -4.463232    0.038157    0.000176    0.000000    3.871498
    0.029000    0.111728   -1.400037   -1.514116   -0.242142        9.273595       -4.463232    0.039504    0.000188    0.000000    3.871498
    0.029500    0.113635   -1.397106   -1.513761   -0.246278        9.273595       -4.463232    0.040875    0.000201    0.000000    3.871498
    0.030000    0.115541   -1.394176   -1.513399   -0.250411        9.273595       -4.463232    0.042269    0.000215    0.000000    3.871498
    0.030500    0.117446   -1.391247   -1.513032   -0.254543        9.273595       -4.463232    0.043685    0.000230    0.000000    3.871498
    0.031000    0.119350   -1.388319   -1.512659   -0.258672        9.273595       -4.463232    0.045126    0.000245    0.000000    3.871498
    0.031500    0.121253   -1.385391   -1.512279   -0.262799        9.273595       -4.463232    0.046589    0.000261    0.000000    3.871498
    0.032000    0.123155   -1.382464   -1.511894   -0.266924        9.273595       -4.463232    0.048075    0.000278    0.000000    3.871498
    0.032500    0.125056   -1.379538   -1.511502   -0.271047        9.273595       -4.463232    0.049584    0.000296    0.000000    3.871498
    0.033000    0.126956   -1.376612   -1.511105   -0.275168        9.273595       -4.463232    0.051117    0.000314    0.000000    3.871498
    0.033500    0.128855   -1.373687   -1.510702   -0.279286        9.273595       -4.463232    0.052673    0.000334    0.000000    3.871498
    0.034000    0.130753   -1.370763   -1.510292   -0.283402        9.273595       -4.463232    0.054251    0.000354    0.000000    3.871498
