           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.467688    0.000000        8.280887       -4.138745   -0.000000    0.000000    0.000000    4.020401
    0.000500    0.002010   -1.567846   -1.467688   -0.003888        8.280887       -4.138745    0.000013    0.000000    0.000000    4.020401
    0.001000    0.004020   -1.564896   -1.467688   -0.007775        8.280887       -4.138745    0.000051    0.000000    0.000000    4.020401
    0.001500    0.006031   -1.561945   -1.467688   -0.011663        8.280887       -4.138745    0.000114    0.000000    0.000000    4.020401
    0.002000    0.008041   -1.558995   -1.467688   -0.015550        8.280887       -4.138745    0.000203    0.000000    0.000000    4.020401
    0.002500    0.010051   -1.556045   -1.467688   -0.019438        8.280887       -4.138745    0.000317    0.000000    0.000000    4.020401
    0.003000    0.012061   -1.553094   -1.467688   -0.023326        8.280887       -4.138745    0.000457    0.000000    0.000000    4.020401
    0.003500    0.014070   -1.550144   -1.467688   -0.027213        8.280887       -4.138745    0.000622    0.000000    0.000000    4.020401
    0.004000    0.016080   -1.547194   -1.467688   -0.031101        8.280887       -4.138745    0.000812    0.000000    0.000000    4.020401
    0.004500    0.018090   -1.544243   -1.467688   -0.034989        8.280887       -4.138745    0.001028    0.000000    0.000000    4.020401
    0.005000    0.020099   -1.541293   -1.467685   -0.038876        8.280887       -4.138745    0.001269    0.000000    0.000000    4.020401
    0.005500    0.022108   -1.538343   -1.467606   -0.042765        8.280887       -4.138745    0.001536    0.000000    0.000000    4.020401
    0.006000    0.024117   -1.535392   -1.467526   -0.046653        8.280887       -4.138745    0.001828    0.000000    0.000000    4.020401
    0.006500    0.026126   -1.532443   -1.467443   -0.050540        8.280887       -4.138745    0.002145    0.000001    0.000000    4.020401
    0.007000    0.028135   -1.529493   -1.467356   -0.054427        8.280887       -4.138745    0.002488    0.000001    0.000000    4.020401
    0.007500    0.030143   -1.526543   -1.467265   -0.058313        8.280887       -4.138745    0.002856    0.000001    0.000000    4.020401
    0.008000    0.032151   -1.523594   -1.467169   -0.062199        8.280887       -4.138745    0.003249    0.000001    0.000000    4.020401
    0.008500    0.034159   -1.520645   -1.467068   -0.066084        8.280887       -4.138745    0.003668    0.000002    0.000000    4.020401
    0.009000    0.036167   -1.517696   -1.466962   -0.069969        8.280887       -4.138745    0.004112    0.000002    0.000000    4.020401
    0.009500    0.038174   -1.514747   -1.466850   -0.073853        8.280887       -4.138745    0.004582    0.000002    0.000000    4.020401
    0.010000    0.040181   -1.511798   -1.466734   -0.077737        8.280887       -4.138745    0.005076    0.000003    0.000000    4.020401
    0.010500    0.042187   -1.508850   -1.466611   -0.081619        8.280887       -4.138745    0.005597    0.000004    0.000000    4.020401
    0.011000    0.044193   -1.505902   -1.466483   -0.085502        8.280887       -4.138745    0.006142    0.000004    0.000000    4.020401
    0.011500    0.046199   -1.502954   -1.466350   -0.089383        8.280887       -4.138745    0.006713    0.000005    0.000000    4.020401
    0.012000    0.048205   -1.500007   -1.466210   -0.093264        8.280887       -4.138745    0.007309    0.000006    0.000000    4.020401
    0.012500    0.050209   -1.497059   -1.466066   -0.097143        8.280887       -4.138745    0.007931    0.000007    0.000000    4.020401
    0.013000    0.052214   -1.494112   -1.465915   -0.101022        8.280887       -4.138745    0.008578    0.000009    0.000000    4.020401
    0.013500    0.054218   -1.491166   -1.465759   -0.104901        8.280887       -4.138745    0.009250    0.000010    0.000000    4.020401
    0.014000    0.056222   -1.488219   -1.465597   -0.108778        8.280887       -4.138745    0.009947    0.000012    0.000000    4.020401
    0.014500    0.058225   -1.485274   -1.465429   -0.112654        8.280887       -4.138745    0.010670    0.000013    0.000000    4.020401
    0.015000    0.060227   -1.482328   -1.465255   -0.116530        8.280887       -4.138745    0.011418    0.000015    0.000000    4.020401
    0.015500    0.062229   -1.479383   -1.465076   -0.120404        8.280887       -4.138745    0.012191    0.000017    0.000000    4.020401
    0.016000    0.064231   -1.476438   -1.464891   -0.124278        8.280887       -4.138745    0.012990    0.000020    0.000000    4.020401
    0.016500    0.066232   -1.473493   -1.464700   -0.128150        8.280887       -4.138745    0.013814    0.000022    0.000000    4.020401
    0.017000    0.068232   -1.470549   -1.464503   -0.132022        8.280887       -4.138745    0.014663    0.000025    0.000000    4.020401
    0.017500    0.070232   -1.467605   -1.464300   -0.135892        8.280887       -4.138745    0.015537    0.000028    0.000000    4.020401
    0.018000    0.072231   -1.464662   -1.464092   -0.139762        8.280887       -4.138745    0.016437    0.000031    0.000000    4.020401
    0.018500    0.074230   -1.461719   -1.463878   -0.143630        8.280887       -4.138745    0.017362    0.000035    0.000000    4.020401
    0.019000    0.076228   -1.458777   -1.463658   -0.147497        8.280887       -4.138745    0.018312    0.000039    0.000000    4.020401
    0.019500    0.078225   -1.455835   -1.463432   -0.151362        8.280887       -4.138745    0.019288    0.000043    0.000000    4.020401
    0.020000    0.080222   -1.452893   -1.463201   -0.155227        8.280887       -4.138745    0.020288    0.000048    0.000000    4.020401
    0.020500    0.082218   -1.449952   -1.462963   -0.159090        8.280887       -4.138745    0.021314    0.000053    0.000000    4.020401
    0.021000    0.084213   -1.447011   -1.462720   -0.162952        8.280887       -4.138745    0.022365    0.000058    0.000000    4.020401
    0.021500    0.086207   -1.444071   -1.462471   -0.166812        8.280887       -4.138745    0.023441    0.000064    0.000000    4.020401
    0.022000    0.088201   -1.441132   -1.462216   -0.170671        8.280887       -4.138745    0.024543    0.000070    0.000000    4.020401
    0.022500    0.090194   -1.438192   -1.461955   -0.174529        8.280887       -4.138745    0.025669    0.000077    0.000000    4.020401
    0.023000    0.092186   -1.435254   -1.461689   -0.178386        8.280887       -4.138745    0.026821    0.000084    0.000000    4.020401
    0.023500    0.094177   -1.432316   -1.461416   -0.182240        8.280887       -4.138745    0.027998    0.000091    0.000000    4.020401
    0.024000    0.096168   -1.429378   -1.461138   -0.186094        8.280887       -4.138745    0.029200    0.000099    0.000000    4.020401
    0.024500    0.098158   -1.426442   -1.460854   -0.189946        8.280887       -4.138745    0.030427    0.000108    0.000000    4.020401
    0.025000    0.100147   -1.423505   -1.460565   -0.193796        8.280887       -4.138745    0.031680    0.000117    0.000000    4.020401
    0.025500    0.102135   -1.420570   -1.460269   -0.197645        8.280887       -4.138745    0.032957    0.000126    0.000000    4.020401
    0.026000    0.104122   -1.417634   -1.459968   -0.201492        8.280887       -4.138745    0.034260    0.000136    0.000000    4.020401
    0.026500    0.106108   -1.414700   -1.459660   -0.205337        8.280887       -4.138745    0.035587    0.000147    0.000000    4.020401
    0.027000    0.108093   -1.411766   -1.459347   -0.209181        8.280887       -4.138745    0.036940    0.000159    0.000000    4.020401
    0.027500    0.110078   -1.408833   -1.459028   -0.213023        8.280887       -4.138745    0.038318    0.000171    0.000000    4.020401
    0.028000    0.112061   -1.405900   -1.458704   -0.216863        8.280887       -4.138745    0.039721    0.000183    0.000000    4.020401
    0.028500    0.114043   -1.402968   -1.458373   -0.220702        8.280887       -4.138745    0.041149    0.000197    0.000000    4.020401
    0.029000    0.116025   -1.400037   -1.458037   -0.224538        8.280887       -4.138745    0.042602    0.000211    0.000000    4.020401
    0.029500    0.118005   -1.397106   -1.457695   -0.228373        8.280887       -4.138745    0.044080    0.000225    0.000000    4.020401
    0.030000    0.119985   -1.394176   -1.457347   -0.232206        8.280887       -4.138745    0.045583    0.000241    0.000000    4.020401
    0.030500    0.121963   -1.391247   -1.456993   -0.236037        8.280887       -4.138745    0.047111    0.000257    0.000000    4.020401
    0.031000    0.123941   -1.388319   -1.456634   -0.239866        8.280887       -4.138745    0.048663    0.000275    0.000000    4.020401
    0.031500    0.125917   -1.385391   -1.456268   -0.243693        8.280887       -4.138745    0.050241    0.000293    0.000000    4.020401
    0.032000    0.127892   -1.382464   -1.455897   -0.247518        8.280887       -4.138745    0.051844    0.000312    0.000000    4.020401
    0.032500    0.129866   -1.379538   -1.455520   -0.251341        8.280887       -4.138745    0.053472    0.000331    0.000000    4.020401
    0.033000    0.131839   -1.376612   -1.455138   -0.255162        8.280887       -4.138745    0.055125    0.000352    0.000000    4.020401
    0.033500    0.133811   -1.373687   -1.454749   -0.258981        8.280887       -4.138745    0.056802    0.000374    0.000000    4.020401
    0.034000    0.135782   -1.370763   -1.454355   -0.262798        8.280887       -4.138745    0.058505    0.000396    0.000000    4.020401
    0.034500    0.137751   -1.367840   -1.453955   -0.266613        8.280887       -4.138745    0.060232    0.000420    0.000000    4.020401
    0.035000    0.139720   -1.364918   -1.453549   -0.270425        8.280887       -4.138745    0.061985    0.000445    0.000000    4.020401
    0.035500    0.141687   -1.361996   -1.453137   -0.274236        8.280887       -4.138745    0.063762    0.000470    0.000000    4.020401
    0.036000    0.143653   -1.359076   -1.452720   -0.278044        8.280887       -4.138745    0.065564    0.000497    0.000000    4.020401
    0.036500    0.145617   -1.356156   -1.452297   -0.281849        8.280887       -4.138745    0.067391    0.000525    0.000000    4.020401
    0.037000    0.147581   -1.353237   -1.451868   -0.285653        8.280887       -4.138745    0.069242    0.000554    0.000000    4.020401
    0.037500    0.149543   -1.350319   -1.451433   -0.289454        8.280887       -4.138745    0.071119    0.000585    0.000000    4.020401
    0.038000    0.151504   -1.347402   -1.450993   -0.293252        8.280887       -4.138745    0.073020    0.000616    0.000000    4.020401
    0.038500    0.153463   -1.344485   -1.450546   -0.297048        8.280887       -4.138745    0.074946    0.000649    0.000000    4.020401
    0.039000    0.155422   -1.341570   -1.450094   -0.300842        8.280887       -4.138745    0.076896    0.000683    0.000000    4.020401
    0.039500    0.157379   -1.338655   -1.449636   -0.304634        8.280887       -4.138745    0.078872    0.000718    0.000000    4.020401
    0.040000    0.159334   -1.335742   -1.449173   -0.308422        8.280887       -4.138745    0.080872    0.000755    0.000000    4.020401
    0.040500    0.161288   -1.332829   -1.448703   -0.312209        8.280887       -4.138745    0.082897    0.000793    0.000000    4.020401
    0.041000    0.163241   -1.329917   -1.448228   -0.315992        8.280887       -4.138745    0.084946    0.000832    0.000000    4.020401
    0.041500    0.165193   -1.327007   -1.447747   -0.319773        8.280887       -4.138745    0.087020    0.000873    0.000000    4.020401
    0.042000    0.167143   -1.324097   -1.447261   -0.323552        8.280887       -4.138745    0.089119    0.000915    0.000000    4.020401
    0.042500    0.169091   -1.321188   -1.446768   -0.327328        8.280887       -4.138745    0.091243    0.000959    0.000000    4.020401
    0.043000    0.171039   -1.318280   -1.446270   -0.331101        8.280887       -4.138745    0.093391    0.001005    0.000000    4.020401
    0.043500    0.172984   -1.315373   -1.445766   -0.334871        8.280887       -4.138745    0.095563    0.001052    0.000000    4.020401
    0.044000    0.174929   -1.312468   -1.445256   -0.338639        8.280887       -4.138745    0.097760    0.001100    0.000000    4.020401
    0.044500    0.176871   -1.309563   -1.444741   -0.342404        8.280887       -4.138745    0.099982    0.001150    0.000000    4.020401
    0.045000    0.178813   -1.306659   -1.444220   -0.346166        8.280887       -4.138745    0.102228    0.001202    0.000000    4.020401
    0.045500    0.180752   -1.303757   -1.443693   -0.349925        8.280887       -4.138745    0.104499    0.001256    0.000000    4.020401
    0.046000    0.182691   -1.300855   -1.443160   -0.353681        8.280887       -4.138745    0.106794    0.001311    0.000000    4.020401
