           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.200888    0.000000        4.535512       -2.770564    0.000000    0.000000    0.000000    4.913824
    0.000500    0.002457   -1.567846   -1.200888   -0.002603        4.535512       -2.770564    0.000019    0.000000    0.000000    4.913824
    0.001000    0.004914   -1.564895   -1.200888   -0.005206        4.535512       -2.770564    0.000076    0.000000    0.000000    4.913824
    0.001500    0.007371   -1.561945   -1.200888   -0.007808        4.535512       -2.770564    0.000171    0.000000    0.000000    4.913824
    0.002000    0.009827   -1.558994   -1.200888   -0.010411        4.535512       -2.770564    0.000303    0.000000    0.000000    4.913824
    0.002500    0.012284   -1.556044   -1.200888   -0.013014        4.535512       -2.770564    0.000474    0.000000    0.000000    4.913824
    0.003000    0.014741   -1.553093   -1.200888   -0.015617        4.535512       -2.770564    0.000683    0.000000    0.000000    4.913824
    0.003500    0.017197   -1.550143   -1.200888   -0.018220        4.535512       -2.770564    0.000929    0.000000    0.000000    4.913824
    0.004000    0.019653   -1.547193   -1.200888   -0.020822        4.535512       -2.770564    0.001214    0.000000    0.000000    4.913824
    0.004500    0.022110   -1.544242   -1.200844   -0.023426        4.535512       -2.770564    0.001536    0.000000    0.000000    4.913824
    0.005000    0.024566   -1.541292   -1.200790   -0.026029        4.535512       -2.770564    0.001896    0.000000    0.000000    4.913824
    0.005500    0.027021   -1.538342   -1.200733   -0.028631        4.535512       -2.770564    0.002294    0.000001    0.000000    4.913824
    0.006000    0.029477   -1.535392   -1.200673   -0.031234        4.535512       -2.770564    0.002731    0.000001    0.000000    4.913824
    0.006500    0.031932   -1.532442   -1.200610   -0.033836        4.535512       -2.770564    0.003205    0.000001    0.000000    4.913824
    0.007000    0.034387   -1.529492   -1.200542   -0.036437        4.535512       -2.770564    0.003716    0.000001    0.000000    4.913824
    0.007500    0.036842   -1.526542   -1.200470   -0.039039        4.535512       -2.770564    0.004266    0.000002    0.000000    4.913824
    0.008000    0.039296   -1.523593   -1.200394   -0.041640        4.535512       -2.770564    0.004854    0.000002    0.000000    4.913824
    0.008500    0.041750   -1.520644   -1.200314   -0.044241        4.535512       -2.770564    0.005479    0.000003    0.000000    4.913824
    0.009000    0.044204   -1.517695   -1.200228   -0.046841        4.535512       -2.770564    0.006143    0.000004    0.000000    4.913824
    0.009500    0.046657   -1.514746   -1.200138   -0.049441        4.535512       -2.770564    0.006844    0.000004    0.000000    4.913824
    0.010000    0.049110   -1.511798   -1.200044   -0.052041        4.535512       -2.770564    0.007583    0.000005    0.000000    4.913824
    0.010500    0.051562   -1.508849   -1.199945   -0.054640        4.535512       -2.770564    0.008360    0.000007    0.000000    4.913824
    0.011000    0.054014   -1.505901   -1.199841   -0.057238        4.535512       -2.770564    0.009175    0.000008    0.000000    4.913824
    0.011500    0.056466   -1.502954   -1.199733   -0.059837        4.535512       -2.770564    0.010028    0.000010    0.000000    4.913824
    0.012000    0.058917   -1.500006   -1.199619   -0.062434        4.535512       -2.770564    0.010919    0.000011    0.000000    4.913824
    0.012500    0.061367   -1.497059   -1.199501   -0.065031        4.535512       -2.770564    0.011847    0.000013    0.000000    4.913824
    0.013000    0.063817   -1.494112   -1.199379   -0.067628        4.535512       -2.770564    0.012813    0.000016    0.000000    4.913824
    0.013500    0.066267   -1.491165   -1.199251   -0.070224        4.535512       -2.770564    0.013817    0.000018    0.000000    4.913824
    0.014000    0.068715   -1.488219   -1.199119   -0.072820        4.535512       -2.770564    0.014859    0.000021    0.000000    4.913824
    0.014500    0.071164   -1.485273   -1.198982   -0.075415        4.535512       -2.770564    0.015939    0.000024    0.000000    4.913824
    0.015000    0.073611   -1.482328   -1.198840   -0.078009        4.535512       -2.770564    0.017056    0.000028    0.000000    4.913824
    0.015500    0.076058   -1.479382   -1.198694   -0.080603        4.535512       -2.770564    0.018212    0.000032    0.000000    4.913824
    0.016000    0.078505   -1.476437   -1.198543   -0.083196        4.535512       -2.770564    0.019405    0.000036    0.000000    4.913824
    0.016500    0.080950   -1.473493   -1.198387   -0.085788        4.535512       -2.770564    0.020635    0.000041    0.000000    4.913824
    0.017000    0.083395   -1.470549   -1.198226   -0.088379        4.535512       -2.770564    0.021904    0.000046    0.000000    4.913824
    0.017500    0.085839   -1.467605   -1.198061   -0.090970        4.535512       -2.770564    0.023210    0.000051    0.000000    4.913824
    0.018000    0.088283   -1.464662   -1.197890   -0.093560        4.535512       -2.770564    0.024554    0.000057    0.000000    4.913824
    0.018500    0.090725   -1.461719   -1.197715   -0.096150        4.535512       -2.770564    0.025936    0.000064    0.000000    4.913824
    0.019000    0.093167   -1.458776   -1.197535   -0.098738        4.535512       -2.770564    0.027355    0.000071    0.000000    4.913824
    0.019500    0.095608   -1.455834   -1.197351   -0.101326        4.535512       -2.770564    0.028812    0.000079    0.000000    4.913824
    0.020000    0.098049   -1.452893   -1.197161   -0.103913        4.535512       -2.770564    0.030307    0.000088    0.000000    4.913824
    0.020500    0.100488   -1.449952   -1.196967   -0.106499        4.535512       -2.770564    0.031840    0.000097    0.000000    4.913824
    0.021000    0.102927   -1.447011   -1.196768   -0.109084        4.535512       -2.770564    0.033410    0.000106    0.000000    4.913824
    0.021500    0.105364   -1.444071   -1.196565   -0.111669        4.535512       -2.770564    0.035017    0.000117    0.000000    4.913824
    0.022000    0.107801   -1.441131   -1.196356   -0.114252        4.535512       -2.770564    0.036663    0.000128    0.000000    4.913824
    0.022500    0.110237   -1.438192   -1.196143   -0.116835        4.535512       -2.770564    0.038346    0.000140    0.000000    4.913824
    0.023000    0.112672   -1.435254   -1.195925   -0.119416        4.535512       -2.770564    0.040066    0.000153    0.000000    4.913824
    0.023500    0.115106   -1.432316   -1.195702   -0.121997        4.535512       -2.770564    0.041824    0.000166    0.000000    4.913824
    0.024000    0.117539   -1.429378   -1.195475   -0.124576        4.535512       -2.770564    0.043620    0.000181    0.000000    4.913824
    0.024500    0.119970   -1.426441   -1.195243   -0.127155        4.535512       -2.770564    0.045453    0.000197    0.000000    4.913824
    0.025000    0.122401   -1.423505   -1.195006   -0.129732        4.535512       -2.770564    0.047324    0.000213    0.000000    4.913824
    0.025500    0.124831   -1.420569   -1.194764   -0.132308        4.535512       -2.770564    0.049232    0.000231    0.000000    4.913824
    0.026000    0.127260   -1.417634   -1.194517   -0.134884        4.535512       -2.770564    0.051178    0.000249    0.000000    4.913824
    0.026500    0.129687   -1.414700   -1.194266   -0.137458        4.535512       -2.770564    0.053161    0.000269    0.000000    4.913824
    0.027000    0.132114   -1.411766   -1.194010   -0.140031        4.535512       -2.770564    0.055182    0.000289    0.000000    4.913824
    0.027500    0.134539   -1.408832   -1.193749   -0.142603        4.535512       -2.770564    0.057240    0.000311    0.000000    4.913824
    0.028000    0.136963   -1.405900   -1.193483   -0.145174        4.535512       -2.770564    0.059336    0.000334    0.000000    4.913824
    0.028500    0.139386   -1.402968   -1.193213   -0.147743        4.535512       -2.770564    0.061469    0.000359    0.000000    4.913824
    0.029000    0.141808   -1.400037   -1.192938   -0.150311        4.535512       -2.770564    0.063639    0.000385    0.000000    4.913824
    0.029500    0.144229   -1.397106   -1.192658   -0.152879        4.535512       -2.770564    0.065847    0.000412    0.000000    4.913824
    0.030000    0.146648   -1.394176   -1.192374   -0.155444        4.535512       -2.770564    0.068092    0.000440    0.000000    4.913824
    0.030500    0.149066   -1.391247   -1.192084   -0.158009        4.535512       -2.770564    0.070375    0.000470    0.000000    4.913824
    0.031000    0.151483   -1.388318   -1.191790   -0.160572        4.535512       -2.770564    0.072695    0.000501    0.000000    4.913824
    0.031500    0.153898   -1.385391   -1.191491   -0.163134        4.535512       -2.770564    0.075052    0.000534    0.000000    4.913824
    0.032000    0.156312   -1.382464   -1.191188   -0.165695        4.535512       -2.770564    0.077446    0.000569    0.000000    4.913824
    0.032500    0.158725   -1.379537   -1.190879   -0.168254        4.535512       -2.770564    0.079878    0.000605    0.000000    4.913824
