           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.278350    0.000000        5.471206       -3.139589    0.000000    0.000000    0.000000    4.616016
    0.000500    0.002308   -1.567846   -1.278350   -0.002949        5.471206       -3.139589    0.000017    0.000000    0.000000    4.616016
    0.001000    0.004616   -1.564895   -1.278350   -0.005899        5.471206       -3.139589    0.000067    0.000000    0.000000    4.616016
    0.001500    0.006924   -1.561945   -1.278350   -0.008848        5.471206       -3.139589    0.000151    0.000000    0.000000    4.616016
    0.002000    0.009232   -1.558995   -1.278350   -0.011798        5.471206       -3.139589    0.000268    0.000000    0.000000    4.616016
    0.002500    0.011540   -1.556044   -1.278350   -0.014747        5.471206       -3.139589    0.000418    0.000000    0.000000    4.616016
    0.003000    0.013847   -1.553094   -1.278350   -0.017696        5.471206       -3.139589    0.000602    0.000000    0.000000    4.616016
    0.003500    0.016155   -1.550143   -1.278350   -0.020646        5.471206       -3.139589    0.000820    0.000000    0.000000    4.616016
    0.004000    0.018462   -1.547193   -1.278350   -0.023595        5.471206       -3.139589    0.001071    0.000000    0.000000    4.616016
    0.004500    0.020770   -1.544242   -1.278330   -0.026545        5.471206       -3.139589    0.001355    0.000000    0.000000    4.616016
    0.005000    0.023077   -1.541292   -1.278271   -0.029494        5.471206       -3.139589    0.001673    0.000000    0.000000    4.616016
    0.005500    0.025384   -1.538342   -1.278209   -0.032444        5.471206       -3.139589    0.002025    0.000000    0.000000    4.616016
    0.006000    0.027690   -1.535392   -1.278144   -0.035393        5.471206       -3.139589    0.002410    0.000001    0.000000    4.616016
    0.006500    0.029997   -1.532442   -1.278075   -0.038342        5.471206       -3.139589    0.002828    0.000001    0.000000    4.616016
    0.007000    0.032303   -1.529492   -1.278002   -0.041290        5.471206       -3.139589    0.003280    0.000001    0.000000    4.616016
    0.007500    0.034609   -1.526543   -1.277925   -0.044238        5.471206       -3.139589    0.003765    0.000001    0.000000    4.616016
    0.008000    0.036914   -1.523593   -1.277843   -0.047186        5.471206       -3.139589    0.004283    0.000002    0.000000    4.616016
    0.008500    0.039220   -1.520644   -1.277757   -0.050133        5.471206       -3.139589    0.004835    0.000002    0.000000    4.616016
    0.009000    0.041525   -1.517695   -1.277666   -0.053079        5.471206       -3.139589    0.005421    0.000003    0.000000    4.616016
    0.009500    0.043829   -1.514746   -1.277570   -0.056026        5.471206       -3.139589    0.006040    0.000004    0.000000    4.616016
    0.010000    0.046133   -1.511798   -1.277469   -0.058972        5.471206       -3.139589    0.006692    0.000005    0.000000    4.616016
    0.010500    0.048437   -1.508850   -1.277363   -0.061917        5.471206       -3.139589    0.007378    0.000006    0.000000    4.616016
    0.011000    0.050741   -1.505902   -1.277252   -0.064862        5.471206       -3.139589    0.008097    0.000007    0.000000    4.616016
    0.011500    0.053043   -1.502954   -1.277137   -0.067806        5.471206       -3.139589    0.008849    0.000008    0.000000    4.616016
    0.012000    0.055346   -1.500006   -1.277016   -0.070750        5.471206       -3.139589    0.009635    0.000009    0.000000    4.616016
    0.012500    0.057648   -1.497059   -1.276890   -0.073693        5.471206       -3.139589    0.010455    0.000011    0.000000    4.616016
    0.013000    0.059949   -1.494112   -1.276759   -0.076635        5.471206       -3.139589    0.011307    0.000013    0.000000    4.616016
    0.013500    0.062250   -1.491165   -1.276624   -0.079577        5.471206       -3.139589    0.012193    0.000015    0.000000    4.616016
    0.014000    0.064551   -1.488219   -1.276483   -0.082519        5.471206       -3.139589    0.013113    0.000017    0.000000    4.616016
    0.014500    0.066851   -1.485273   -1.276337   -0.085459        5.471206       -3.139589    0.014066    0.000020    0.000000    4.616016
    0.015000    0.069150   -1.482328   -1.276186   -0.088399        5.471206       -3.139589    0.015052    0.000023    0.000000    4.616016
    0.015500    0.071449   -1.479382   -1.276030   -0.091338        5.471206       -3.139589    0.016071    0.000026    0.000000    4.616016
    0.016000    0.073747   -1.476437   -1.275869   -0.094276        5.471206       -3.139589    0.017124    0.000030    0.000000    4.616016
    0.016500    0.076044   -1.473493   -1.275703   -0.097214        5.471206       -3.139589    0.018210    0.000034    0.000000    4.616016
    0.017000    0.078341   -1.470549   -1.275532   -0.100151        5.471206       -3.139589    0.019329    0.000038    0.000000    4.616016
    0.017500    0.080637   -1.467605   -1.275356   -0.103087        5.471206       -3.139589    0.020482    0.000043    0.000000    4.616016
    0.018000    0.082932   -1.464662   -1.275174   -0.106022        5.471206       -3.139589    0.021668    0.000048    0.000000    4.616016
    0.018500    0.085227   -1.461719   -1.274988   -0.108956        5.471206       -3.139589    0.022887    0.000053    0.000000    4.616016
    0.019000    0.087521   -1.458776   -1.274796   -0.111890        5.471206       -3.139589    0.024140    0.000059    0.000000    4.616016
    0.019500    0.089814   -1.455834   -1.274600   -0.114822        5.471206       -3.139589    0.025426    0.000066    0.000000    4.616016
    0.020000    0.092106   -1.452893   -1.274398   -0.117754        5.471206       -3.139589    0.026745    0.000073    0.000000    4.616016
    0.020500    0.094398   -1.449952   -1.274192   -0.120684        5.471206       -3.139589    0.028097    0.000080    0.000000    4.616016
    0.021000    0.096689   -1.447011   -1.273980   -0.123614        5.471206       -3.139589    0.029483    0.000088    0.000000    4.616016
    0.021500    0.098979   -1.444071   -1.273763   -0.126542        5.471206       -3.139589    0.030901    0.000097    0.000000    4.616016
    0.022000    0.101268   -1.441131   -1.273541   -0.129470        5.471206       -3.139589    0.032353    0.000106    0.000000    4.616016
    0.022500    0.103556   -1.438192   -1.273314   -0.132396        5.471206       -3.139589    0.033839    0.000116    0.000000    4.616016
    0.023000    0.105843   -1.435254   -1.273082   -0.135321        5.471206       -3.139589    0.035357    0.000127    0.000000    4.616016
    0.023500    0.108130   -1.432316   -1.272845   -0.138246        5.471206       -3.139589    0.036908    0.000138    0.000000    4.616016
    0.024000    0.110415   -1.429378   -1.272603   -0.141169        5.471206       -3.139589    0.038493    0.000150    0.000000    4.616016
    0.024500    0.112700   -1.426441   -1.272356   -0.144091        5.471206       -3.139589    0.040111    0.000163    0.000000    4.616016
    0.025000    0.114983   -1.423505   -1.272103   -0.147011        5.471206       -3.139589    0.041762    0.000177    0.000000    4.616016
    0.025500    0.117266   -1.420569   -1.271846   -0.149931        5.471206       -3.139589    0.043446    0.000191    0.000000    4.616016
    0.026000    0.119547   -1.417634   -1.271583   -0.152849        5.471206       -3.139589    0.045163    0.000206    0.000000    4.616016
    0.026500    0.121828   -1.414700   -1.271316   -0.155766        5.471206       -3.139589    0.046913    0.000223    0.000000    4.616016
    0.027000    0.124107   -1.411766   -1.271043   -0.158682        5.471206       -3.139589    0.048696    0.000240    0.000000    4.616016
    0.027500    0.126385   -1.408833   -1.270766   -0.161597        5.471206       -3.139589    0.050512    0.000258    0.000000    4.616016
    0.028000    0.128663   -1.405900   -1.270483   -0.164510        5.471206       -3.139589    0.052362    0.000277    0.000000    4.616016
