           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.415284    0.000000        7.424959       -3.848399   -0.000000   -0.000000    0.000000    4.169305
    0.000500    0.002085   -1.567846   -1.415284   -0.003615        7.424959       -3.848399    0.000014    0.000000    0.000000    4.169305
    0.001000    0.004169   -1.564896   -1.415284   -0.007230        7.424959       -3.848399    0.000055    0.000000    0.000000    4.169305
    0.001500    0.006254   -1.561945   -1.415284   -0.010845        7.424959       -3.848399    0.000123    0.000000    0.000000    4.169305
    0.002000    0.008338   -1.558995   -1.415284   -0.014460        7.424959       -3.848399    0.000218    0.000000    0.000000    4.169305
    0.002500    0.010423   -1.556044   -1.415284   -0.018075        7.424959       -3.848399    0.000341    0.000000    0.000000    4.169305
    0.003000    0.012507   -1.553094   -1.415284   -0.021690        7.424959       -3.848399    0.000491    0.000000    0.000000    4.169305
    0.003500    0.014592   -1.550144   -1.415284   -0.025305        7.424959       -3.848399    0.000669    0.000000    0.000000    4.169305
    0.004000    0.016676   -1.547193   -1.415284   -0.028920        7.424959       -3.848399    0.000874    0.000000    0.000000    4.169305
    0.004500    0.018760   -1.544243   -1.415284   -0.032535        7.424959       -3.848399    0.001106    0.000000    0.000000    4.169305
    0.005000    0.020844   -1.541293   -1.415255   -0.036150        7.424959       -3.848399    0.001365    0.000000    0.000000    4.169305
    0.005500    0.022927   -1.538342   -1.415182   -0.039766        7.424959       -3.848399    0.001652    0.000000    0.000000    4.169305
    0.006000    0.025011   -1.535392   -1.415106   -0.043381        7.424959       -3.848399    0.001966    0.000000    0.000000    4.169305
    0.006500    0.027094   -1.532442   -1.415027   -0.046996        7.424959       -3.848399    0.002307    0.000001    0.000000    4.169305
    0.007000    0.029177   -1.529493   -1.414944   -0.050610        7.424959       -3.848399    0.002676    0.000001    0.000000    4.169305
    0.007500    0.031260   -1.526543   -1.414857   -0.054223        7.424959       -3.848399    0.003071    0.000001    0.000000    4.169305
    0.008000    0.033342   -1.523594   -1.414765   -0.057837        7.424959       -3.848399    0.003494    0.000001    0.000000    4.169305
    0.008500    0.035424   -1.520644   -1.414668   -0.061449        7.424959       -3.848399    0.003945    0.000002    0.000000    4.169305
