           t           r         psi          cs          qs               p             sig           A           V          Q2           S
    0.000000   -0.000000   -1.570796   -1.555336    0.000000        8.669324       -3.966485   -0.000000   -0.000000    0.258173    4.456378
    0.009804    0.043656   -1.502863   -1.554023   -0.080112        8.669314       -3.966592    0.005994    0.000004    0.258173    4.456378
    0.019608    0.087112   -1.435044   -1.550086   -0.159963        8.669283       -3.966693    0.023950    0.000071    0.258173    4.456378
    0.029412    0.130167   -1.367454   -1.543531   -0.239286        8.669228       -3.966790    0.053784    0.000355    0.258173    4.456378
    0.039216    0.172627   -1.300208   -1.534369   -0.317810        8.669147       -3.966882    0.095360    0.001108    0.258173    4.456378
    0.049020    0.214306   -1.233419   -1.522615   -0.395271        8.669039       -3.966970    0.148489    0.002665    0.258173    4.456378
    0.058824    0.255023   -1.167200   -1.508290   -0.471401        8.668901       -3.967053    0.212932    0.005424    0.258173    4.456378
    0.068627    0.294611   -1.101662   -1.491416   -0.545939        8.668730       -3.967131    0.288400    0.009831    0.258173    4.456378
    0.078431    0.332913   -1.036917   -1.472024   -0.618627        8.668525       -3.967205    0.374563    0.016355    0.258173    4.456378
    0.088235    0.369786   -0.973073   -1.450146   -0.689208        8.668283       -3.967273    0.471047    0.025468    0.258173    4.456378
    0.098039    0.405103   -0.910238   -1.425822   -0.757431        8.668003       -3.967335    0.577442    0.037625    0.258173    4.456378
    0.107843    0.438751   -0.848520   -1.399094   -0.823052        8.667683       -3.967391    0.693305    0.053239    0.258173    4.456378
    0.117647    0.470635   -0.788020   -1.370010   -0.885831        8.667324       -3.967439    0.818165    0.072669    0.258173    4.456378
    0.127451    0.500676   -0.728842   -1.338622   -0.945537        8.666927       -3.967479    0.951527    0.096205    0.258173    4.456378
    0.137255    0.528813   -0.671084   -1.304990   -1.001945        8.666494       -3.967510    1.092874    0.124057    0.258173    4.456378
    0.147059    0.555000   -0.614844   -1.269175   -1.054841        8.666028       -3.967529    1.241679    0.156351    0.258173    4.456378
    0.156863    0.579210   -0.560214   -1.231245   -1.104019        8.665538       -3.967537    1.397402    0.193127    0.258173    4.456378
    0.166667    0.601430   -0.507287   -1.191275   -1.149286        8.665029       -3.967531    1.559498    0.234339    0.258173    4.456378
    0.176471    0.621663   -0.456149   -1.149343   -1.190459        8.664514       -3.967510    1.727420    0.279864    0.258173    4.456378
    0.186275    0.639928   -0.406885   -1.105533   -1.227368        8.664003       -3.967474    1.900626    0.329506    0.258173    4.456378
    0.196078    0.656257   -0.359574   -1.059936   -1.259859        8.663510       -3.967420    2.078579    0.383007    0.258173    4.456378
    0.205882    0.670692   -0.314292   -1.012647   -1.287789        8.663047       -3.967349    2.260753    0.440060    0.258173    4.456378
    0.215686    0.683290   -0.271112   -0.963769   -1.311032        8.662628       -3.967260    2.446637    0.500321    0.258173    4.456378
    0.225490    0.694116   -0.230100   -0.913410   -1.329478        8.662261       -3.967153    2.635734    0.563417    0.258173    4.456378
    0.235294    0.703245   -0.191318   -0.861687   -1.343033        8.661953       -3.967029    2.827568    0.628964    0.258173    4.456378
    0.245098    0.710760   -0.154824   -0.808723   -1.351621        8.661708       -3.966890    3.021685    0.696572    0.258173    4.456378
    0.254902    0.716751   -0.120668   -0.754650   -1.355181        8.661523       -3.966737    3.217654    0.765858    0.258173    4.456378
    0.264706    0.721311   -0.088897   -0.699607   -1.353673        8.661392       -3.966572    3.415068    0.836452    0.258173    4.456378
    0.274510    0.724542   -0.059548   -0.643745   -1.347073        8.661306       -3.966398    3.613549    0.908008    0.258173    4.456378
    0.284314    0.726547   -0.032656   -0.587223   -1.335375        8.661252       -3.966219    3.812747    0.980203    0.258173    4.456378
    0.294118    0.727431   -0.008244   -0.530215   -1.318589        8.661216       -3.966035    4.012339    1.052745    0.258173    4.456378
    0.303922    0.727303    0.013670   -0.472905   -1.296746        8.661186       -3.965851    4.212032    1.125377    0.258173    4.456378
    0.313725    0.726273    0.033077   -0.415493   -1.269890        8.661148       -3.965668    4.411563    1.197871    0.258173    4.456378
    0.323529    0.724450    0.049977   -0.358195   -1.238084        8.661091       -3.965489    4.610701    1.270037    0.258173    4.456378
    0.333333    0.721944    0.064381   -0.301241   -1.201407        8.661007       -3.965315    4.809242    1.341715    0.258173    4.456378
    0.343137    0.718865    0.076308   -0.244884   -1.159954        8.660890       -3.965147    5.007013    1.412780    0.258173    4.456378
    0.352941    0.715319    0.085792   -0.189394   -1.113835        8.660737       -3.964987    5.203873    1.483134    0.258173    4.456378
    0.362745    0.711412    0.092875   -0.135061   -1.063179        8.660546       -3.964835    5.399708    1.552707    0.258173    4.456378
    0.372549    0.707249    0.097615   -0.082196   -1.008132        8.660317       -3.964691    5.594432    1.621457    0.258173    4.456378
    0.382353    0.702929    0.100083   -0.031130   -0.948858        8.660052       -3.964556    5.787990    1.689361    0.258173    4.456378
